StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9,Q11,Q10,subject_id
2020-07-01 10:08:43,2020-07-01 10:11:53,IP Address,66.189.124.112,100,190,True,2020-07-01 10:11:53,R_2X7ODNgeo9yoWOc,,,,,42.2554931640625,-71.7718963623046875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I would describe my race and ethnicity as American but born Chinese. When answering similar questions on official forms, I would always select ""Asian"" as most forms only contain that option.",Female,20,"Some college, no degree",A few times an hour,A few times an hour,Within the past hour,6832
2020-07-01 10:25:17,2020-07-01 10:29:04,IP Address,24.218.148.234,100,226,True,2020-07-01 10:29:04,R_2yltrdbrR4tdyMR,,,,,42.4683990478515625,-70.946502685546875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Asian and Chinese, Vietnamese, and Cambodian.

My belief is that there should be more specificities regarding all of the regions of Asia: central, south, southeast, west, east, and north.",Male,30,Master's degree,A few times a day,A few times a day,Within the past hour,4342
2020-07-01 13:02:11,2020-07-01 13:04:41,IP Address,173.171.141.47,100,149,True,2020-07-01 13:04:41,R_Wol8lmhUcoqYDBv,,,,,27.8672943115234375,-82.70909881591796875,anonymous,EN,"Yes, I consent to participate",CDR,Asian,I would describe my race and ethnicity as Asian American because I am born in America but my family is Chinese.,Female,27,Bachelor's degree,A few times a day,A few times a day,Within the past hour,3141
2020-07-01 14:04:52,2020-07-01 14:08:24,IP Address,152.130.10.9,100,211,True,2020-07-01 14:08:24,R_2foDjxyedsrpWop,,,,,38.8423004150390625,-77.05930328369140625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Mix of different Asian ethnicities,Female,27,Bachelor's degree,A few times a week,A few times a week,Within the past hour,2009
2020-06-25 08:34:01,2020-06-25 08:35:36,IP Address,65.112.8.22,27,94,False,2020-07-02 08:35:37,R_2AWKTOgTEGocs3s,,,,,,,anonymous,EN,"Yes, I consent to participate",cdr,White,,,,,,,,6243
2020-07-02 09:08:49,2020-07-02 09:11:51,IP Address,71.192.161.38,100,181,True,2020-07-02 09:11:51,R_2wzXbeW3RzsY78B,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Chinese. It is a legitimate question ,Female,49,Master's degree,A few times a month,A few times a month,Within the past month,9667
2020-07-02 09:59:52,2020-07-02 10:02:06,IP Address,24.198.160.81,100,133,True,2020-07-02 10:02:06,R_1EaoIFRLiLp6JHK,,,,,44.32330322265625,-69.76869964599609375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I am Asian American. ""Asian"" generally comes to mind first when I answer classification questions on official forms. ",Female,19,"Some college, no degree",A few times an hour,A few times a day,Within the past hour,5282
2020-07-02 10:04:08,2020-07-02 10:06:18,IP Address,162.230.189.216,100,130,True,2020-07-02 10:06:18,R_1Cj59XcEjtgum4i,,,,,29.3831024169921875,-98.39600372314453125,anonymous,EN,"Yes, I consent to participate",CDR,Hispanic,Mexican American,Male,27,Bachelor's degree,A few times a day,A few times a day,Within the past hour,4156
2020-07-02 10:58:58,2020-07-02 11:02:27,IP Address,66.31.17.220,100,208,True,2020-07-02 11:02:28,R_1GUoxMMD9CBMHGr,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,American-born East Indian,Male,33,Bachelor's degree,A few times a year,A few times a year,Within the past month,3773
2020-07-02 11:02:54,2020-07-02 11:06:43,IP Address,24.130.145.126,100,229,True,2020-07-02 11:06:44,R_3e4zK2vZC8XX3Me,,,,,37.3773040771484375,-122.01940155029296875,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"Not much, but i do know it matters a lot to other people. 
I just think brown and lean every time i think of the race South Asian",Female,27,Master's degree,A few times a week,A few times a week,Within the past week,8127
2020-06-25 11:45:58,2020-06-25 11:46:44,IP Address,73.208.167.94,64,45,False,2020-07-02 11:46:45,R_2fJW7ixMAuktHCT,,,,,,,anonymous,EN,"Yes, I consent to participate",cdr,Other,test,Female,21,Bachelor's degree,,,,8470
2020-07-02 12:02:05,2020-07-02 12:04:03,IP Address,128.103.224.7,100,118,True,2020-07-02 12:04:04,R_PAmHlhZ4zLuG7wB,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,"Yes, I consent to participate",CDR,White,Caucasian,Female,51,Professional degree,A few times a day,A few times a day,Within the past day,1360
2020-07-02 13:00:39,2020-07-02 13:02:05,IP Address,98.210.115.49,100,85,True,2020-07-02 13:02:05,R_py3X2w1ebpRknnP,,,,,37.989501953125,-121.80229949951171875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian American,Female,20,Graduated high school,A few times an hour,A few times a day,Within the past hour,3301
2020-07-02 14:02:05,2020-07-02 14:03:47,IP Address,70.123.119.112,100,101,True,2020-07-02 14:03:47,R_3EPNiEyW28gV4zL,,,,,32.83099365234375,-96.76920318603515625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,I am a Hindu from South Asia,Female,32,Master's degree,A few times a day,A few times a day,Within the past hour,5220
2020-07-02 14:01:19,2020-07-02 14:04:08,IP Address,216.180.93.30,100,169,True,2020-07-02 14:04:09,R_BFeVvhm0kaRGYbn,,,,,42.3603057861328125,-71.0818023681640625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I am an American-born Taiwanese individual. ,Female,25,Master's degree,A few times a day,A few times a day,Within the past hour,9753
2020-07-02 15:03:53,2020-07-02 15:05:22,IP Address,73.7.113.87,100,88,True,2020-07-02 15:05:22,R_21HZ3qs1BJEsnsO,,,,,33.93719482421875,-84.0791015625,anonymous,EN,"Yes, I consent to participate",CDR,Black or African American,I am a first-generation African (American citizen).,Female,19,"Some college, no degree",A few times a week,A few times a month,Within the past week,2372
2020-07-03 08:02:39,2020-07-03 08:04:12,IP Address,73.119.208.215,100,93,True,2020-07-03 08:04:12,R_1rHwFPQvufmNZSe,,,,,42.3607940673828125,-71.29540252685546875,anonymous,EN,"Yes, I consent to participate",cdr,White,"white, non-hispanic",Female,26,Master's degree,A few times an hour,A few times a day,Within the past hour,9580
2020-07-03 09:06:38,2020-07-03 09:08:42,IP Address,68.193.212.211,100,123,True,2020-07-03 09:08:42,R_2QRvb6jiLvCK3kM,,,,,40.59210205078125,-74.62380218505859375,anonymous,EN,"Yes, I consent to participate",CDR,"White,Asian","Half Hong Kong, Quarter Italian, Quarter Jewish German",Male,19,Graduated high school,A few times a day,A few times a day,Within the past hour,1361
2020-07-03 10:03:01,2020-07-03 10:05:08,IP Address,71.214.100.45,100,127,True,2020-07-03 10:05:08,R_padcKn2gh5bNLNf,,,,,29.11590576171875,-82.2422027587890625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Southeast Asian; Asian,Female,20,"Some college, no degree",A few times an hour,A few times a day,Within the past hour,8370
2020-07-03 11:01:44,2020-07-03 11:03:15,IP Address,73.231.123.213,100,90,True,2020-07-03 11:03:15,R_dg7B3w60rQTRkgV,,,,,37.55169677734375,-122.3300018310546875,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"Asian-American, though I am not 100%. I usually answer ""Chinese"" on official forms.",Male,40,Master's degree,A few times a day,A few times a week,Within the past day,2424
2020-06-26 13:03:13,2020-06-26 13:06:37,IP Address,73.69.147.218,64,204,False,2020-07-03 13:06:48,R_1O1Mb3atzh0jwTn,,,,,,,anonymous,EN,"Yes, I consent to participate",cdr,White,"All people are members of the human race. I am very aware of white privilege as a ""white"" person, but don't like this inequity. Sometimes just answer ""other,"" but am trying to give you accurate data for your study.",Female,71,Master's degree,,,,8873
2020-07-03 14:00:08,2020-07-03 14:02:12,IP Address,100.0.240.240,100,124,True,2020-07-03 14:02:13,R_24I8kW4Fcv6jGiS,,,,,42.4178009033203125,-71.1134033203125,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Asian - Chinese,Female,25,Bachelor's degree,A few times a week,A few times a month,Within the past day,9507
2020-07-03 16:00:57,2020-07-03 16:02:39,IP Address,47.37.157.149,100,102,True,2020-07-03 16:02:41,R_1FhO5hDkl1NfJTm,,,,,34.0648040771484375,-118.08599853515625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian American,Female,20,"Some college, no degree",A few times a day,A few times a day,Within the past hour,8136
2020-07-04 09:59:36,2020-07-04 10:01:42,IP Address,71.203.114.76,100,125,True,2020-07-04 10:01:42,R_11hAVug1ek1HbPu,,,,,39.6327056884765625,-75.699798583984375,anonymous,EN,"Yes, I consent to participate",cdr,Hispanic,Hispanic/Latino,Female,21,"Some college, no degree",A few times an hour,A few times a day,Within the past hour,1598
2020-07-06 08:01:15,2020-07-06 08:03:23,IP Address,73.149.174.14,100,127,True,2020-07-06 08:03:23,R_2bT1dkNlno3fr5W,,,,,42.4279937744140625,-71.061798095703125,anonymous,EN,"Yes, I consent to participate",cdr,White,white .irish italian,Male,42,"Some college, no degree",A few times a week,A few times a week,Within the past hour,3423
2020-07-06 09:06:39,2020-07-06 09:10:38,IP Address,65.96.223.181,100,239,True,2020-07-06 09:10:39,R_2XhbT5SCfshUb5Q,,,,,42.29730224609375,-71.07450103759765625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I think asians have brown skin, tall, little introvert, foodie.",Male,26,Master's degree,A few times a week,A few times a month,Within the past week,4128
2020-07-06 10:07:43,2020-07-06 10:09:45,IP Address,65.112.8.19,100,121,True,2020-07-06 10:09:45,R_1CpBrqKEvqT5XCC,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,"Yes, I consent to participate",cdr,White,Middle Eastern of Turkish Origin,Male,22,"Some college, no degree",A few times a day,A few times a day,Within the past hour,3434
2020-07-06 13:01:09,2020-07-06 13:04:13,IP Address,97.70.157.243,100,183,True,2020-07-06 13:04:13,R_1jHvDnZVHkdmxvE,,,,,42.49859619140625,-83.4792022705078125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Asian Indian, we are Jain’s we eat only vegetarian food",Female,29,Bachelor's degree,A few times an hour,A few times an hour,Within the past hour,8895
2020-07-06 13:01:27,2020-07-06 13:04:17,IP Address,24.20.44.53,100,170,True,2020-07-06 13:04:17,R_3FJPlBtYTVUXh8e,,,,,45.5653076171875,-122.64479827880859375,anonymous,EN,"Yes, I consent to participate",cdr,"White,Hispanic","I have Mexican and White heritage, so I always get a bit stressed about which I should put. If I have the option to check two I will check both. If just one, I'll usually put white. ",Female,30,Master's degree,A few times a day,A few times a day,Within the past day,5347
2020-07-06 14:01:54,2020-07-06 14:03:29,IP Address,100.36.136.148,100,95,True,2020-07-06 14:03:29,R_z2XhXNwAiowYk6d,,,,,38.8173065185546875,-77.290496826171875,anonymous,EN,"Yes, I consent to participate",CDR,Hispanic,"I use Latina/x, Hispanic, or Mexican",Female,19,Graduated high school,A few times a day,A few times a week,Within the past day,2727
2020-07-06 15:00:36,2020-07-06 15:04:36,IP Address,65.96.180.221,100,240,True,2020-07-06 15:04:36,R_3F3PtlMPKcgmU5v,,,,,42.2904052734375,-71.071197509765625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"I'm from India, South Asia. I am proud to belong to the place I'm from and thats all that comes to mind.",Male,25,Master's degree,A few times a day,A few times a day,Within the past day,6191
2020-07-07 08:05:30,2020-07-07 08:07:37,IP Address,76.119.234.150,100,127,True,2020-07-07 08:07:37,R_3nOChZLW5qkupeM,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,"Yes, I consent to participate",CDR,White,White,Female,31,Master's degree,A few times a day,A few times a month,Within the past hour,5074
2020-07-07 08:34:34,2020-07-07 08:38:27,IP Address,76.24.24.161,100,233,True,2020-07-07 08:38:27,R_2RVZ2nHz5qMHyXs,,,,,42.3907012939453125,-71.1349029541015625,anonymous,EN,"Yes, I consent to participate",cdr,"White,Hispanic","I identify as ethnically Hispanic and racially white. I am not Latine, because my family on my mom's side is from New Mexico and speaks Spanish as their native language but we've always been in New Mexico rather than coming from any Latin American country. My dad's side is entirely non-Hispanic European.",Female,22,Bachelor's degree,A few times a week,A few times a month,Within the past hour,5597
2020-07-07 09:01:01,2020-07-07 09:03:34,IP Address,70.125.198.86,100,152,True,2020-07-07 09:03:34,R_2fg34AukIUoDH2X,,,,,26.2823028564453125,-98.18250274658203125,anonymous,EN,"Yes, I consent to participate",CDR,Hispanic,"I typically describe myself as Hispanic, but White for race, as that is usually the best option available. I typically dislike having to select White, but it was most forms usually offer. ",Female,28,Master's degree,A few times an hour,A few times a day,Within the past hour,5720
2020-07-07 10:01:06,2020-07-07 10:03:10,IP Address,24.20.163.243,100,123,True,2020-07-07 10:03:10,R_Urui9394J1idAJz,,,,,45.5287933349609375,-122.682098388671875,anonymous,EN,"Yes, I consent to participate",CDR,Asian,south asian / indian subcontinent,Female,20,Graduated high school,A few times a week,A few times a day,Within the past week,1562
2020-07-07 11:01:03,2020-07-07 11:02:35,IP Address,209.6.155.43,100,91,True,2020-07-07 11:02:35,R_12nK9thhcYlNzeA,,,,,42.3473968505859375,-71.158203125,anonymous,EN,"Yes, I consent to participate",cdr,White,"white, European decent ",Female,24,Bachelor's degree,A few times a week,A few times a day,Within the past day,6012
2020-07-07 13:06:54,2020-07-07 13:10:12,IP Address,131.179.158.20,100,198,True,2020-07-07 13:10:12,R_3CIV3wzPWoPCGbL,,,,,34.0648040771484375,-118.44139862060546875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I would describe myself as Chinese. I just think that this is used to classify people and try to find patterns in their answers.,Female,23,Bachelor's degree,A few times an hour,A few times an hour,Within the past hour,1244
2020-07-07 13:59:52,2020-07-07 14:01:20,IP Address,74.64.30.102,100,87,True,2020-07-07 14:01:20,R_1jJSjBHmQznP9zO,,,,,40.76519775390625,-73.95880126953125,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"I am Filipino, but in general I would describe myself as Asain.",Female,23,Bachelor's degree,A few times a day,A few times a day,Within the past day,9607
2020-07-07 15:01:24,2020-07-07 15:05:29,IP Address,72.204.46.112,100,244,True,2020-07-07 15:05:29,R_9RfAkR5fTrQIL85,,,,,36.055694580078125,-94.15670013427734375,anonymous,EN,"Yes, I consent to participate",cdr,White,European American ,Male,28,Bachelor's degree,A few times an hour,A few times a day,Within the past day,9594
2020-07-08 08:01:22,2020-07-08 08:02:56,IP Address,24.146.158.70,100,94,True,2020-07-08 08:02:56,R_2S7x5XiSdZcfzZ5,,,,,40.835205078125,-73.04340362548828125,anonymous,EN,"Yes, I consent to participate",CDR,White,White/Caucasian,Male,18,"Some college, no degree",A few times a day,A few times a week,Within the past day,5093
2020-07-08 09:01:48,2020-07-08 09:03:46,IP Address,98.217.123.11,100,117,True,2020-07-08 09:03:46,R_2CmugbERTywFBze,,,,,42.4279937744140625,-71.061798095703125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,South east asian,Female,27,Master's degree,A few times an hour,A few times an hour,Within the past hour,3242
2020-07-08 10:00:18,2020-07-08 10:02:48,IP Address,45.48.136.120,100,149,True,2020-07-08 10:02:48,R_1doRkxavFEC2AFB,,,,,33.707000732421875,-117.951904296875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Vietnamese,Male,24,Bachelor's degree,A few times a week,A few times a week,Within the past week,5192
2020-07-08 11:02:11,2020-07-08 11:03:41,IP Address,65.112.9.2,100,90,True,2020-07-08 11:03:42,R_3I4wBP0MK4vrP8g,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,"Yes, I consent to participate",cdr,Hispanic,Half latino / half white ,Male,23,Bachelor's degree,A few times a day,A few times a day,Within the past day,9297
2020-07-08 12:01:18,2020-07-08 12:04:46,IP Address,206.146.73.29,100,208,True,2020-07-08 12:04:47,R_2flfa4IKOYawbR9,,,,,43.7433929443359375,-93.7321014404296875,anonymous,EN,"Yes, I consent to participate",cdr,White,I am a white man with European (Swiss/German) ancestry. When I answer similar questions I normally just think of my default race/ethnicity answer of White/Caucasian and many times ethnicity is not listed besides Non-Hispanic White,Male,22,"Some college, no degree",A few times a day,A few times a week,Within the past day,9276
2020-07-08 12:19:47,2020-07-08 12:23:11,IP Address,146.115.166.18,100,203,True,2020-07-08 12:23:11,R_9L8RBolbEHT15V7,,,,,42.365997314453125,-71.2270965576171875,anonymous,EN,"Yes, I consent to participate",cdr,White,Caucasian,Male,64,Master's degree,A few times a day,A few times a day,Within the past day,9044
2020-07-08 12:27:58,2020-07-08 12:30:49,IP Address,146.115.44.92,100,170,True,2020-07-08 12:30:50,R_2Bti0D8Zz9tdOvH,,,,,42.3473968505859375,-71.158203125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Indian,Male,28,Master's degree,A few times a day,A few times a day,Within the past hour,7116
2020-07-08 12:59:59,2020-07-08 13:01:43,IP Address,24.23.210.190,100,104,True,2020-07-08 13:01:44,R_1E5bnbzNpq1cOw3,,,,,37.5659027099609375,-122.3661041259765625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,I am South Asian and belong to the country called India,Female,27,Master's degree,A few times a day,A few times a day,Within the past hour,3268
2020-07-08 13:16:55,2020-07-08 13:20:52,IP Address,41.130.245.108,100,237,True,2020-07-08 13:20:53,R_PweNg64gJ8FCt9L,,,,,30.0778045654296875,31.2852020263671875,anonymous,EN,"Yes, I consent to participate",cdr,White,Middle Easter caucasian,Male,27,Master's degree,A few times a day,A few times a day,Within the past hour,2311
2020-07-08 14:01:22,2020-07-08 14:03:22,IP Address,73.114.129.208,100,119,True,2020-07-08 14:03:22,R_2S1518XL65mfEQa,,,,,42.3267974853515625,-71.13410186767578125,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"Asian, Chinese, Chinese-American ",Female,22,Bachelor's degree,A few times a day,A few times a day,Within the past day,5861
2020-07-08 14:50:51,2020-07-08 14:53:07,IP Address,70.138.66.146,100,136,True,2020-07-08 14:53:08,R_1hFKsSWYyW6Y3Od,,,,,29.542205810546875,-95.321197509765625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Asian American (Chinese),Female,21,"Some college, no degree",A few times a day,A few times a day,Within the past day,9977
2020-07-09 10:02:48,2020-07-09 10:04:40,IP Address,107.77.237.106,100,112,True,2020-07-09 10:04:40,R_8kXAontMjjOw7bH,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Korean American. I was born in the United States with immigrant parents from South Korea.,Female,20,Graduated high school,A few times a day,A few times a day,Within the past day,9834
2020-07-09 11:17:47,2020-07-09 11:19:32,IP Address,97.90.137.31,100,104,True,2020-07-09 11:19:32,R_32KQdO2SoxaS2Oq,,,,,34.058197021484375,-118.12599945068359375,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"I put Asian for  general ethnicity, Cambodian specifically.  ",Male,20,"Some college, no degree",A few times a day,A few times a day,Within the past hour,3005
2020-07-09 12:06:33,2020-07-09 12:09:55,IP Address,73.89.130.156,100,201,True,2020-07-09 12:09:55,R_wYjmC49eOuXnkid,,,,,42.391204833984375,-71.08820343017578125,anonymous,EN,"Yes, I consent to participate",CDR,Asian,"I am a proud Asian coming from an Indian origin 
The first thing comes to my mind, that why even we have a question like this- how does it really matter what race or ethnicity we come from, we are all same",Male,27,Master's degree,A few times a day,A few times a day,Within the past hour,9447
2020-07-09 12:20:27,2020-07-09 12:22:51,IP Address,216.180.91.60,100,144,True,2020-07-09 12:22:52,R_1KrK134AQfdtNNO,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,South Asian Brown guy,Male,27,Master's degree,A few times a month,A few times a week,Within the past hour,9403
2020-07-09 13:01:19,2020-07-09 13:03:18,IP Address,73.68.184.74,100,119,True,2020-07-09 13:03:19,R_2wcPGwOC2FjircB,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"i am asian, Indian",Male,23,Master's degree,A few times a day,A few times a day,Within the past hour,9059
2020-07-09 15:02:44,2020-07-09 15:04:26,IP Address,73.166.189.219,100,101,True,2020-07-09 15:04:38,R_1mI417TN5JKvPXG,,,,,29.542205810546875,-95.321197509765625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Chinese American,Female,20,"Some college, no degree",A few times a day,A few times a week,Within the past hour,8588
2020-07-09 17:01:39,2020-07-09 17:05:35,IP Address,73.89.130.156,100,235,True,2020-07-09 17:20:36,R_3M51weS4jPWz3Ef,,,,,42.391204833984375,-71.08820343017578125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,Indian,Female,23,Master's degree,A few times a day,A few times an hour,Within the past hour,9983
2020-07-09 18:16:56,2020-07-09 18:20:21,IP Address,70.95.165.216,100,205,True,2020-07-09 18:20:21,R_2U6pyS0tkgu4UwB,,,,,32.8594970703125,-117.21240234375,anonymous,EN,"Yes, I consent to participate",CDR,"White,Hispanic","Race would be white, ethnicity/heritage would be latino/hispanic. I am often pulled between two worlds on how to say given the different backgrounds of my mother and father.",Female,31,Bachelor's degree,A few times an hour,A few times a month,Within the past hour,8810
2020-07-10 08:03:28,2020-07-10 08:05:46,IP Address,96.233.64.226,100,137,True,2020-07-10 08:05:46,R_1dBnteX5xT4UWnY,,,,,42.4571075439453125,-71.22100067138671875,anonymous,EN,"Yes, I consent to participate",cdr,White,I am super white I glow in the dark almost ,Female,27,"Some college, no degree",A few times a day,A few times a week,Within the past hour,8669
2020-07-10 10:58:38,2020-07-10 11:00:40,IP Address,72.192.36.224,100,122,True,2020-07-10 11:00:41,R_2Y4F3AQWAk6QGmk,,,,,41.9073028564453125,-71.43509674072265625,anonymous,EN,"Yes, I consent to participate",CDR,White,"White and Middle Eastern. 

What comes to mind: not all forms distinguish between caucasian and Middle Eastern.",Male,21,Graduated high school,A few times an hour,A few times a day,Within the past day,8748
2020-07-10 16:01:16,2020-07-10 16:04:06,IP Address,96.250.166.90,100,169,True,2020-07-10 16:04:06,R_6RktD3fL0mfpWYp,,,,,40.7819976806640625,-73.99530029296875,anonymous,EN,"Yes, I consent to participate",cdr,"White,Asian,Other","Half Ashkenazi Jewish, half Chinese. I answer other or mixed if options are not applicable.",Female,24,Bachelor's degree,A few times a day,A few times a day,Within the past hour,5530
2020-07-09 17:10:03,2020-07-09 17:12:26,IP Address,76.170.3.211,100,143,True,2020-07-11 02:05:42,R_2cwrhyF06NbmTwP,,,,,33.7498931884765625,-117.9071044921875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I generally default to Asian because Vietnamese isn't on all forms.,Female,24,"Some college, no degree",A few times a day,A few times a day,Within the past day,6367
2020-07-10 10:01:28,2020-07-10 10:05:41,IP Address,100.8.103.143,100,252,True,2020-07-11 03:07:44,R_2vZI5BdEMq8Wgq9,,,,,40.7158050537109375,-74.35900115966796875,anonymous,EN,"Yes, I consent to participate",cdr,White,"I would describe my race as White or Caucasian. I am of German, Italian, and Irish descent so these terms feel most applicable to me. ",Female,22,Bachelor's degree,A few times a day,A few times a day,Within the past hour,8590
2020-07-11 14:02:10,2020-07-11 14:03:45,IP Address,71.204.156.166,100,94,True,2020-07-11 14:03:45,R_2SiCFE7VBMUdNGR,,,,,37.0608978271484375,-122.01979827880859375,anonymous,EN,"Yes, I consent to participate",cdr,White,European-White-Caucasian,Female,21,"Some college, no degree",A few times a day,A few times a day,Within the past hour,8627
2020-07-13 08:01:49,2020-07-13 08:03:50,IP Address,107.77.230.142,100,120,True,2020-07-13 08:03:50,R_2rVFqovaWBUyvqU,,,,,33.8791046142578125,-117.9821014404296875,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Asian American or Chinese American,Female,30,Master's degree,A few times a day,A few times a week,Within the past day,7983
2020-07-13 10:12:55,2020-07-13 10:15:22,IP Address,24.176.75.62,100,146,True,2020-07-13 10:15:23,R_Z9s5SyGBkSVKc5H,,,,,34.751800537109375,-82.2555999755859375,anonymous,EN,"Yes, I consent to participate",cdr,White,White or Caucasian,Female,32,Bachelor's degree,A few times an hour,A few times a day,Within the past day,8193
2020-07-13 12:02:09,2020-07-13 12:03:53,IP Address,24.60.249.55,100,103,True,2020-07-13 12:03:53,R_2WwfgV707092Vd6,,,,,42.3473968505859375,-71.158203125,anonymous,EN,"Yes, I consent to participate",cdr,White,I'm white,Female,22,"Some college, no degree",A few times a week,A few times a month,Within the past day,9598
2020-07-13 13:03:39,2020-07-13 13:05:27,IP Address,97.70.157.243,100,108,True,2020-07-13 13:05:27,R_11X94tFpKOe3ItX,,,,,42.49859619140625,-83.4792022705078125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,asian,Female,29,Bachelor's degree,A few times an hour,A few times an hour,Within the past hour,8972
2020-07-13 13:06:49,2020-07-13 13:08:27,IP Address,73.149.190.45,100,98,True,2020-07-13 13:08:27,R_2lqECIgapVYSQil,,,,,43.072906494140625,-70.80519866943359375,anonymous,EN,"Yes, I consent to participate",cdr,White,"White, caucasian, of European descent. ",Female,30,Master's degree,A few times a week,A few times a month,Within the past week,8133
2020-07-13 13:15:52,2020-07-13 13:18:20,IP Address,73.92.73.55,100,147,True,2020-07-13 13:18:20,R_svCEPQ87SD6pvGh,,,,,37.5625,-122.000396728515625,anonymous,EN,"Yes, I consent to participate",cdr,Asian,I am Indian. Was born and brought up as a South Indian to be more specific.,Male,30,Master's degree,A few times a day,A few times a day,Within the past day,6140
2020-07-13 14:01:13,2020-07-13 14:04:36,IP Address,73.89.26.115,100,203,True,2020-07-13 14:04:37,R_3oLp0WJuSV81Q1f,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"Asian, Chinese, Han Ethnicity, Yellow skin, Black Eyes",Male,28,Master's degree,A few times a week,A few times a week,Within the past day,5537
2020-07-13 14:02:07,2020-07-13 14:04:54,IP Address,138.88.145.27,100,167,True,2020-07-13 14:04:54,R_21nqxoWUKENeJQd,,,,,39.1143035888671875,-77.0019989013671875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"1. Chinese American, 2. question fails to differentiate between the different ethnicities",Female,22,"Some college, no degree",A few times a day,A few times a day,Within the past day,5984
2020-07-13 15:00:22,2020-07-13 15:02:47,IP Address,73.71.183.95,100,145,True,2020-07-13 15:02:47,R_3qJ0KEDFSmNX4bd,,,,,37.5625,-122.000396728515625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Asian/Chinese,Female,25,Bachelor's degree,A few times a day,A few times a day,Within the past day,3800
2020-07-13 16:19:58,2020-07-13 16:22:41,IP Address,24.60.181.18,100,163,True,2020-07-13 16:22:41,R_3m9UaJQSytJcSLF,,,,,42.251800537109375,-71.08049774169921875,anonymous,EN,"Yes, I consent to participate",cdr,Asian,"1. Asian American
2. Asian American",Male,28,Bachelor's degree,A few times an hour,A few times an hour,Within the past hour,4024
2020-07-13 18:02:26,2020-07-13 18:04:39,IP Address,69.242.102.3,100,132,True,2020-07-13 18:04:39,R_3n60pSdXObYOMwW,,,,,39.7552032470703125,-75.53119659423828125,anonymous,EN,"Yes, I consent to participate",CDR,White,Caucasian ,Female,26,Doctoral degree,A few times a month,A few times a month,Within the past week,3198
2020-07-14 07:02:57,2020-07-14 07:04:32,IP Address,71.174.112.254,100,95,True,2020-07-14 07:04:32,R_25zJmQ0zHQ1YAAE,,,,,42.5574951171875,-71.1735992431640625,anonymous,EN,"Yes, I consent to participate",CDR,Asian,Chinese,Female,25,Bachelor's degree,A few times a day,A few times a day,Within the past hour,2663
