participant_id,order,familiarity (1-7),mutual_friends,caste_RA,religion_RA,gender,Notes,
9409,56,1,17,,Hindu,Female,Singh,
9409,57,7,2,,Hindu,Female,Sinha,
9409,58,7,2,,,Female,Sainan Barla,
9409,59,7,37,,Hindu,Female,Kumari,
9409,60,1,24,General,Hindu,Female,,
6986,1,3,82,,Hindu,Male,Nayak,
6986,2,3,32,,,Female,Verghese,
6986,3,7,74,,Hindu,Male,Kumar,
6986,4,1,1,,Muslim,Female,,
6986,5,7,72,General,Hindu,Female,,
6986,6,7,54,General,Hindu,Female,,
6986,7,5,50,General,Hindu,Female,,
6986,8,7,11,Scheduled Tribes (ST),,Male,,
6986,9,7,33,General,Hindu,Male,,
6986,10,7,5,Other Backward Classes (OBC),Hindu,Female,,
6986,11,5,52,,Hindu,Male,,
6986,12,5,44,General,Hindu,Female,,
6986,13,7,67,,Hindu,Male,Bhawsinghka,
6986,14,5,33,,Muslim,Male,,
6986,15,5,35,,Hindu,Female,Singh,
6986,16,7,70,General,Hindu,Female,,
6986,17,7,33,,,Male,Tata,
6986,18,1,2,,Hindu,Female,Bhagat,
6986,19,1,20,Other Backward Classes (OBC),Hindu,Female,,
6986,20,7,44,,Other,Male,,
6986,21,7,118,General,Hindu,Female,,
6986,22,7,81,General,Hindu,Female,,
6986,23,1,1,Scheduled Tribes (ST),,Male,,
6986,24,1,20,Scheduled Tribes (ST),,Male,,
6986,25,1,4,,Hindu,Female,Bhavani,
6986,26,1,17,,Hindu,Male,Surin,
6986,27,1,55,,Hindu,Female,Lall,
6986,28,5,125,,Hindu,Female,Singh,
6986,29,7,66,,Muslim,Female,,
6986,30,1,86,General,Hindu,Male,,
6986,31,7,56,,Hindu,Female,Singh,
6986,32,7,5,,Hindu,Male,Singh,
6986,33,1,66,,Hindu,Male,Kalindi,
6986,34,1,31,,Hindu,Male,Prashar,
6986,35,7,47,,Hindu,Female,Marfani,
6986,36,1,29,,Hindu,Female,Kumari,
6986,37,1,71,,Hindu,Male,Singh,
6986,38,7,82,General,Hindu,Male,,
6986,39,7,63,General,Hindu,Male,,
6986,40,7,0,,Other,Male,,
6986,41,7,25,,Hindu,Male,Choudhury,
6986,42,7,33,General,Hindu,Female,,
6986,43,1,0,General,Hindu,Female,,
6986,44,1,28,,Hindu,Male,Kumar,
6986,45,7,49,,,Male,Israel,
6986,46,7,6,Other Backward Classes (OBC),Hindu,Female,,
6986,47,7,70,General,Hindu,Male,,
6986,48,7,37,,Hindu,Male,Guha,
6986,49,7,72,General,Hindu,Male,,
6986,50,7,44,,Hindu,Female,Sinha,
6986,51,7,55,General,Hindu,Female,,
6986,52,7,78,,Hindu,Female,Sinha,
6986,53,1,69,,Muslim,Male,,
6986,54,7,5,Other Backward Classes (OBC),Hindu,Female,,
6986,55,1,43,General,Hindu,Male,,
6986,56,7,58,General,Hindu,Female,,
6986,57,7,14,,Hindu,Female,Kumari,
6986,58,1,25,Scheduled Tribes (ST),,Female,,
6986,59,1,36,,Hindu,Female,Singh,
6986,60,1,46,,Hindu,Female,Soni,
1325,1,,,,,,PYMK section not there,
1325,2,,,,,,,
1325,3,,,,,,,
1325,4,,,,,,,
1325,5,,,,,,,
1325,6,,,,,,,
1325,7,,,,,,,
1325,8,,,,,,,
1325,9,,,,,,,
1325,10,,,,,,,
1325,11,,,,,,,
1325,12,,,,,,,
1325,13,,,,,,,
1325,14,,,,,,,
1325,15,,,,,,,
1325,16,,,,,,,
1325,17,,,,,,,
1325,18,,,,,,,
1325,19,,,,,,,
1325,20,,,,,,,
1325,21,,,,,,,
1325,22,,,,,,,
1325,23,,,,,,,
1325,24,,,,,,,
1325,25,,,,,,,
1325,26,,,,,,,
1325,27,,,,,,,
1325,28,,,,,,,
1325,29,,,,,,,
1325,30,,,,,,,
1325,31,,,,,,,
1325,32,,,,,,,
1325,33,,,,,,,
1325,34,,,,,,,
1325,35,,,,,,,
1325,36,,,,,,,
1325,37,,,,,,,
1325,38,,,,,,,
1325,39,,,,,,,
1325,40,,,,,,,
1325,41,,,,,,,
1325,42,,,,,,,
1325,43,,,,,,,
1325,44,,,,,,,
1325,45,,,,,,,
1325,46,,,,,,,
1325,47,,,,,,,
1325,48,,,,,,,
1325,49,,,,,,,
1325,50,,,,,,,
1325,51,,,,,,,
1325,52,,,,,,,
1325,53,,,,,,,
1325,54,,,,,,,
1325,55,,,,,,,
1325,56,,,,,,,
1325,57,,,,,,,
1325,58,,,,,,,
1325,59,,,,,,,
1325,60,,,,,,,
5549,1,4,2,,Hindu,Male,Bhandari,
5549,2,6,1,,Hindu,Female,Vasan,
5549,3,1,14,,Hindu,Male,Sherawat,
5549,4,5,5,,Other,Female,Malemnganbi,
5549,5,6,3,,Hindu,Female,Bhandari,
5549,6,6,1,,Hindu,Female,Shivan,
5549,7,4,1,,Hindu,Female,Sharma,
5549,8,1,0,,Hindu,Female,Ganguly,
5549,9,2,2,,Hindu,Female,Sehrawat,
5549,10,2,2,,Hindu,Male,Anand,
5549,11,1,1,,Hindu,Male,Jadwani,
5549,12,1,6,,Hindu,Male,Verma,
5549,13,4,3,,Hindu,Female,Nanda,
5549,14,1,1,,Hindu,Female,Sahni,
5549,15,1,3,,Hindu,Female,Sharma,
5549,16,1,7,,Hindu,Female,Tripathi,
5549,17,1,0,,Hindu,Female,Kalra,
5549,18,1,2,,Other,Female,Michael,
5549,19,5,8,,Hindu,Male,Gulati,
5549,20,3,6,,Hindu,Male,Panigrahi,
5549,21,1,9,,Hindu,Male,Gadia,
5549,22,1,0,,Other,Male,Singh,
5549,23,5,92,,Hindu,Female,Wadhwa,
5549,24,3,3,,Hindu,Female,Singh,
5549,25,1,7,,Hindu,Female,Rawal,
5549,26,3,191,,Hindu,Female,Dash,
5549,27,3,36,,Hindu,Female,Prasad,
5549,28,3,3,,Hindu,Male,Prasad Rath,
5549,29,1,1,,Hindu,Male,Mathur,
5549,30,1,1,,Hindu,Female,Kar,
5549,31,1,20,,Hindu,Female,Mishra,
5549,32,1,1,,Hindu,Female,Malik,
5549,33,1,1,,Hindu,Female,Pal,
5549,34,3,17,,Hindu,Male,Kaushik,
5549,35,1,18,,Hindu,Female,Acharya,
5549,36,1,7,,Hindu,Female,Lochav,
5549,37,1,3,,Hindu,Female,Chhikara,
5549,38,1,4,,Hindu,Male,Mishra,
5549,39,1,3,,Hindu,Male,Singh,
5549,40,1,4,,Hindu,Male,Bagga,
5549,41,1,0,,Hindu,Male,Lohia,
5549,42,1,1,,Hindu,Female,Narang,
5549,43,2,5,,Hindu,Female,Shawl,
5549,44,1,24,,Hindu,Male,Kapoor,
5549,45,1,18,,Hindu,Male,Srikumar,
5549,46,1,3,,Hindu,Female,Bhardwaj,
5549,47,1,211,,Hindu,Male,Sehrawat,
5549,48,1,3,,Hindu,Male,Kumar Mishra,
5549,49,1,20,,Hindu,Female,Gaba,
5549,50,1,21,,Hindu,Male,Gupta,
5549,51,1,48,,Hindu,Male,Kumar,
5549,52,1,28,,Hindu,Male,Kalra,
5549,53,1,52,,Hindu,Male,Gaur,
5549,54,1,5,,Hindu,Female,Dash,
5549,55,1,1,,Hindu,Male,Mohapatra,
5549,56,1,18,,Hindu,Male,Sehgal,
5549,57,1,2,,Hindu,Male,Ranjan Rath,
5549,58,1,69,,Other,Male,Peter,
5549,59,1,1,,Hindu,Male,Dev Mishra,
5549,60,1,1,,Hindu,Male,Singh,
1219,1,4,3,,Hindu,Male,Khanal,
1219,2,1,6,,Muslim,Male,Azhar,
1219,3,7,24,,Hindu,Female,Poudel,
1219,4,7,21,,Hindu,Male,Khanal,
1219,5,1,41,,Hindu,Female,Panthi Gaire,
1219,6,1,13,,Muslim,Female,Nizami,
1219,7,4,40,,Hindu,Female,Khanal,
1219,8,1,9,,Hindu,Male,Gupta,
1219,9,1,4,,Hindu,Female,Basnet,
1219,10,1,21,,Hindu,Male,Belbase,
1219,11,1,14,,Hindu,Male,Knl,
1219,12,1,3,,Hindu,Male,Bhattarai,
1219,13,1,139,,Hindu,Female,Mishra,
1219,14,4,3,,Hindu,Male,Ahuja,
1219,15,5,0,,Hindu,Female,Paul,
1219,16,7,3,,Hindu,Female,Gill,
1219,17,1,7,,Hindu,Male,Sapkota,
1219,18,1,20,,Hindu,Male,Rana,
1219,19,1,44,,Hindu,Male,Belbase,
1219,20,7,15,,Hindu,Female,Belbase,
1219,21,1,2,,Muslim,Male,Ismail Ibrahim,
1219,22,1,0,,Hindu,Male,Gurung,
1219,23,7,0,,Hindu,Female,Sharma,
1219,24,1,6,,Hindu,Female,Singh,
1219,25,1,24,,Hindu,Male,Khanal,
1219,26,1,14,,Hindu,Female,Roka Magar,
1219,27,1,9,,Hindu,Male,Khanal,
1219,28,1,6,,Hindu,Male,Poudel,
1219,29,1,10,,Hindu,Male,no last name,
1219,30,1,22,,Hindu,Female,Pandey,
1219,31,1,6,,Muslim,Male,Suhail,
1219,32,1,74,,Hindu,Male,Khanal,
1219,33,1,16,,Hindu,Male,Bhattarai,
1219,34,3,15,,Hindu,Female,Arora,
1219,35,3,0,,Hindu,Male,Kushwa,
1219,36,1,15,,Hindu,Female,Khanal,
1219,37,7,6,,Hindu,Female,Raja,
1219,38,1,2,,Hindu,Male,Phogaat,
1219,39,3,36,,Hindu,Female,Belwal,
1219,40,1,4,,Hindu,Female,Thapa,
1219,41,1,7,,Other,Male,InFimate,
1219,42,1,7,,Hindu,Male,Rana,
1219,43,7,15,,Hindu,Female,Sharma,
1219,44,1,16,,Hindu,Male,Kharal,
1219,45,1,4,,Hindu,Male,Sen Ji,
1219,46,1,19,,Hindu,Male,Pokhrel,
1219,47,1,9,,Hindu,Female,Subedi,
1219,48,1,2,,Hindu,Female,Sharma,
1219,49,3,7,,Hindu,Female,Gowda,
1219,50,1,1,,Hindu,Female,Rayamajhi,
1219,51,1,3,,Hindu,Male,Rawat,
1219,52,1,30,,Hindu,Male,Billgates (possibly fake last name),
1219,53,1,6,,Hindu,Female,Lama,
1219,54,3,23,,Hindu,Male,Khanal,
1219,55,1,13,,Hindu,Female,Gautam,
1219,56,1,68,,Hindu,Female,Dagar,
1219,57,1,11,,Hindu,Male,Kumar,
1219,58,1,2,,Hindu,Male,Ghamandi Lal Valmiki,
1219,59,1,32,,Hindu,Male,Belbase,
1219,60,1,16,,Hindu,Female,Belbase,
9806,1,5,0,,Hindu,Female,Kumari  ,
9806,2,1,10,,Other,Female,Paul,
9806,3,1,14,,Hindu,Male,Narayana,
9806,4,7,2,,Hindu,Male,Ghosh,
9806,5,6,0,,Hindu,Female,Karan,
9806,6,6,0,,Hindu,Male,Singh,
9806,7,6,1,,Hindu,Female,Singh,
9806,8,6,1,,Hindu,Male,Kumar,
9806,9,7,6,,Hindu,Male,Agarwal,
9806,10,6,0,,Hindu,Female,Mandal,
9806,11,7,0,,Hindu,Male,Mohan,
9806,12,6,43,,Other,Male,Lyke,
9806,13,7,16,,Hindu,Male,Ghosh,
9806,14,7,5,,Hindu,Female,Ghosh,
9806,15,7,1,,Hindu,Female,Sinha,
9806,16,6,47,,Hindu,Female,Sharma,
9806,17,6,4,,Hindu,Female,Mukherjee,
9806,18,5,16,,Hindu,Male,Ghosh,
9806,19,1,0,,Hindu,Male,Guria,
9806,20,1,14,,Hindu,Female,Ghosh,
9806,21,4,11,,Hindu,Female,Ghosh,
9806,22,1,4,,Hindu,Female,Bhatia,
9806,23,6,7,,Hindu,Female,Das Roy,
9806,24,7,0,,,,Page / not a person,
9806,25,1,3,,Hindu,Male,Tej Kaki,
9806,26,1,7,,Hindu,Female,Malhotra,
9806,27,7,1,,Other,Female,Roy,
9806,28,1,3,,Hindu,Female,Dass,
9806,29,1,13,,Hindu,Male,Kumar,
9806,30,1,15,,Hindu,Male,Singh,
9806,31,1,5,,Other,Female,Paul,
9806,32,7,31,,Hindu,Male,Kumar,
9806,33,7,5,,Hindu,Female,Tomar,
9806,34,1,3,,Other,Female,Kaur,
9806,35,1,5,,Muslim,Male,Raza,
9806,36,1,4,,Hindu,Female,Behera,
9806,37,7,20,,Hindu,Male,Ghulyani,
9806,38,1,15,,Hindu,Male,Agrawal,
9806,39,5,1,,Other,Female,Kaur Jassar,
9806,40,7,36,,Hindu,Male,Vyas,
9806,41,1,14,,Hindu,Female,Reddy,
9806,42,1,19,,Hindu,Female,Banerjee,
9806,43,1,0,,Hindu,Male,Patel,
9806,44,7,43,,Hindu,Male,Agrawal,
9806,45,7,15,,Hindu,Male,Kumar Ghosh,
9806,46,1,1,,Hindu,Male,Verma,
9806,47,1,6,,Hindu,Male,Koul,
9806,48,1,4,,Hindu,Female,Saluja,
9806,49,1,6,,Hindu,Male,Vaibhav,
9806,50,1,2,,Hindu,Female,Semwal,
9806,51,1,24,,Hindu,Male,Jha,
9806,52,5,28,,Hindu,Male,Nayakam,
9806,53,1,0,Not Indian,Other,Female,,
9806,54,7,17,,Hindu,Female,Bhatia,
9806,55,7,32,,Hindu,Male,Karthik Appalabatla,
9806,56,5,54,,Hindu,Male,Kumar,
9806,57,7,5,,Hindu,Female,Kumari,
9806,58,7,46,,Hindu,Male,Thula,
9806,59,1,22,,Hindu,Male,Bhattacharjee,
9806,60,1,0,,Hindu,Male,Jhaver,
9699,1,4,79,,Hindu,Female,Ray,
9699,2,5,52,,,Male,AK last name,
9699,3,2,6,,Hindu,Female,Saigal,
9699,4,1,1,,Hindu,Female,Agrawal,
9699,5,7,180,,Hindu,Male,Kamble,
9699,6,3,16,,Hindu,Male,Nair,
9699,7,1,0,,Hindu,Female,Shinde,
9699,8,2,6,,Hindu,Female,Dani,
9699,9,2,4,,Hindu,Female,Sharma,
9699,10,1,0,Not Indian,Other,Male,Issac Newton- seems like a fake profile,
9699,11,6,117,,Other,Male,Singh,
9699,12,2,8,,Hindu,Female,Shah,
9699,13,1,1,,Hindu,Female,Singhal,
9699,14,6,101,,Hindu,Male,Swarup,
9699,15,4,34,,,Male,D last name,
9699,16,3,12,,Hindu,Female,Sadany,
9699,17,1,0,,Hindu,Male,Kumar,
9699,18,4,42,,,Male,Kerketta,
9699,19,7,141,,,Male,no last name,
9699,20,1,2,,Hindu,Female,Chauhan,
9699,21,1,4,,,Female,M last name,
9699,22,2,4,,Hindu,Female,Nandan,
9699,23,4,50,,,Male,Periyachaami,
9699,24,5,68,,Hindu,Male,Utukuri,
9699,25,7,23,,Hindu,Female,Nayak,
9699,26,4,53,,Hindu,Male,Serupally,
9699,27,4,54,,,,S Pridhvi - no photos to show,
9699,28,5,91,Not Indian,Other,Male,March,
9699,29,7,104,,Hindu,Female,Mishal,
9699,30,6,57,,Other,Female,Matthew,
9699,31,4,68,,Other,Female,Singh,
9699,32,1,2,,Hindu,Female,Vashishta,
9699,33,1,115,,Hindu,Female,"Ranjan - has a female name, but no female identifynig photos",
9699,34,3,1,,Hindu,Male,Chaudhary,
9699,35,2,7,,Other,Female,Jain,
9699,36,7,25,,,Male,Yavno,
9699,37,4,8,,Hindu,Male,Mohapatra,
9699,38,1,12,,,Male,C last name,
9699,39,2,4,,Other,Male,King,
9699,40,3,43,,Hindu,Male,Chaudhary,
9699,41,7,115,,Hindu,Male,Suna,
9699,42,1,29,,Hindu,Male,Baba,
9699,43,5,323,,Hindu,Male,Kavali,
9699,44,7,2,,Hindu,Female,Srivastava,
9699,45,7,36,,Other,Male,Hansda,
9699,46,5,46,,,Male,K last name,
9699,47,6,14,,,Male,Kafle,
9699,48,3,4,,Hindu,Male,Ghosh,
9699,49,2,93,,Hindu,Male,Ujgare,
9699,50,5,216,,Hindu,Male,Neeradi,
9699,51,2,14,,Hindu,Male,Sharma,
9699,52,4,48,,Hindu,Male,Yadav,
9699,53,1,5,,,,it's a page,
9699,54,4,47,,Muslim,Male,Meharban,
9699,55,1,13,,Hindu,Male,Tambe,
9699,56,5,40,,Hindu,Female,Kaintura,
9699,57,2,9,,Hindu,Female,Tapadia,
9699,58,5,47,,Hindu,Female,Kundu,
9699,59,5,2,,Hindu,Female,Bhushan,
9699,60,,145,,Hindu,Male,Srivastava,
9666,1,1,16,,Hindu,Female,Suri,
9666,2,1,20,,Hindu,Female,Suri,
9666,3,7,0,,Hindu,Male,Chopra,
9666,4,1,1,,Hindu,Female,Gupta,
9666,5,4,5,,Hindu,Female,Kulshethra,
9666,6,4,4,,Hindu,Male,Kabra,
9666,7,7,19,,Other,Female,Singh,
9666,8,5,12,,Hindu,Male,Agarwal,
9666,9,1,1,,Hindu,Female,Pandya,
9666,10,3,6,,Hindu,Male,Rajesh,
9666,11,5,4,,,Female,M last name,
9666,12,7,9,,Hindu,Male,Mohapatra,
9666,13,7,9,,,Female,no last name,
9666,14,2,14,,Hindu,Female,Ashar,
9666,15,7,1,,,Female,Chiku,
9666,16,1,2,,,Female,Lidhoo,
9666,17,1,4,,Hindu,Female,Panat,
9666,18,2,3,,Hindu,Male,Jha,
9666,19,5,6,,Hindu,Male,Nair,
9666,20,7,13,,Hindu,Female,Ahir,
9666,21,1,2,,,Male,N last name,
9666,22,7,8,,Hindu,Male,Agarwal,
9666,23,1,5,,Hindu,Male,Rao,
9666,24,7,7,,Hindu,Male,Guatam,
9666,25,2,31,,Hindu,Female,Joshi,
9666,26,1,5,,Hindu,Female,Khare,
9666,27,4,52,,Hindu,Male,Sharma,
9666,28,7,9,,Hindu,Male,Narayan,
9666,29,1,5,,Hindu,Male,Basraon,
9666,30,2,10,,Hindu,Male,Bhadoriya,
9666,31,1,2,,Hindu,Male,Kampani,
9666,32,7,33,,Muslim,Male,Khan,
9666,33,3,7,,Hindu,Male,Bhaskaran,
9666,34,7,23,,Hindu,Female,Sharma,
9666,35,1,3,,Hindu,Female,Shah,
9666,36,7,0,,Hindu,Female,Kansara,
9666,37,1,9,,,Female,Marla,
9666,38,7,0,,,Female,no last name,
9666,39,2,10,,Hindu,Male,Chhikara,
9666,40,7,15,,Hindu,Male,Raval,
9666,41,6,3,,Hindu,Male,Chopra,
9666,42,5,5,,Hindu,Male,Parmar,
9666,43,3,17,,Hindu,Female,Manhas,
9666,44,1,3,,Hindu,Male,Kumar,
9666,45,2,50,,,Male,Budhwar,
9666,46,1,10,,Hindu,Male,Bisoi,
9666,47,1,34,,Hindu,Male,Busa,
9666,48,7,39,,Other,Male,Singh,
9666,49,1,2,,Hindu,Male,Saini,
9666,50,2,36,,Hindu,Male,Malik,
9666,51,1,5,,Hindu,Male,Makwana,
9666,52,1,1,,Hindu,Female,Desai,
9666,53,7,5,,Hindu,Female,Sethi,
9666,54,3,7,,Hindu,Female,Sood,
9666,55,1,4,,Hindu,Male,Rajani,
9666,56,3,4,,Other,Male,Stanley,
9666,57,1,3,,Hindu,Male,Kumar,
9666,58,1,72,,Hindu,Male,Nanavaty,
9666,59,7,25,,Hindu,Male,Shah,
9666,60,3,13,,Hindu,Male,Nandal,
1778,1,1,6,,Hindu,Female,Banka,
1778,2,1,7,,Hindu,Male,Rajesh,
1778,3,1,3,,Hindu,Female,Katiyar,
1778,4,4,6,,Muslim,Female,Fatima,
1778,5,1,9,,Hindu,Male,Kumar,
1778,6,2,3,,Hindu,Female,Saigal,
1778,7,3,11,,Hindu,Male,Panda,
1778,8,2,9,,Other,Female,Jain,
1778,9,7,11,,Hindu,Female,Kapur,
1778,10,2,5,,Hindu,Female,Sethi,
1778,11,2,8,,Hindu,Male,Chawla,
1778,12,3,9,,Other,Male,Singh,
1778,13,1,9,,Hindu,Male,Bhaskaran,
1778,14,7,9,,Hindu,Female,Pandey,
1778,15,2,9,,Hindu,Female,Deepak,
1778,16,1,0,,Other,Male,Norbu,
1778,17,1,7,,Hindu,Male,Aggarwal,
1778,18,3,10,,Hindu,Female,Joshi,
1778,19,2,8,,Hindu,Male,Anirudh,
1778,20,2,8,Not Indian,Other,Male,Banda,
1778,21,1,11,,Hindu,Male,Agarwal,
1778,22,1,4,,Hindu,Female,Kartik,
1778,23,1,6,,Hindu,Male,Misra,
1778,24,1,5,,Hindu,Male,Kabra,
1778,25,2,3,,Hindu,Male,agarwal,
1778,26,2,7,,Hindu,Female,Gupta,
1778,27,1,1,,Hindu,Male,Bhunia,
1778,28,1,1,Not Indian,Other,Male,Schrader,
1778,29,3,5,,Hindu,Male,Kapoor,
1778,30,7,8,,Hindu,Female,Juneja,
1778,31,1,5,,,Male,Kafle,
1778,32,7,7,,Other,Female,Singh,
1778,33,1,2,,Other,Male,Alexander,
1778,34,6,9,,Hindu,Female,Setia,
1778,35,1,5,,Other,Male,Singh,
1778,36,4,6,,Hindu,Female,Garg,
1778,37,2,5,,Hindu,Female,Ashar,
1778,38,6,10,,Other,Female,Singh,
1778,39,7,14,,Hindu,Female,Srivastava,
1778,40,1,1,Not Indian,Other,Male,Drbohlav,
1778,41,1,3,,Hindu,Male,Mohapatra,
1778,42,7,15,,Hindu,Female,nag,
1778,43,4,7,,Hindu,Male,Balani,
1778,44,7,4,,,Female,Bisht,
1778,45,7,6,,Muslim,Female,Sheikh,
1778,46,7,10,,Hindu,Female,Tandon,
1778,47,7,15,,Hindu,Female,Raikwar,
1778,48,7,18,,Hindu,Female,Dixit,
1778,49,7,3,,Hindu,Female,Mehrotra,
1778,50,1,3,,Hindu,Female,Sadany,
1778,51,1,7,,Hindu,Male,Rai,
1778,52,1,1,,,Male,G last name,
1778,53,1,7,,Other,Male,Singh,
1778,54,1,4,,Hindu,Female,Govil,
1778,55,1,5,,Hindu,Female,Suri,
1778,56,7,3,,Hindu,Female,Ghai,
1778,57,6,8,,Hindu,Male,Kumar,
1778,58,1,1,,,Male,Ayyaparaj,
1778,59,5,7,,Hindu,Female,Gupta,
1778,60,1,6,,Muslim,Female,Hasan,
9261,1,1,3,,Hindu,Male,Vernakar,
9261,2,1,5,,Hindu,Female,Iyendar,
9261,3,1,2,,Hindu,Male,Kajriwal,
9261,4,1,2,,Hindu,Male,Reddy,
9261,5,1,2,,Hindu,Female,Bhammer,
9261,6,5,4,,Other,Male,Jeffrey,
9261,7,1,4,,Hindu,Female,Achyutuni,
9261,8,2,4,,Hindu,Female,Chauhan,
9261,9,4,8,,Hindu,Male,Mittal,
9261,10,2,2,,Hindu,Female,Soroagi,
9261,11,1,8,,Hindu,Female,Chadrashekar,
9261,12,6,13,,Hindu,Male,Iyer,
9261,13,1,2,,Hindu,Female,Subramaniam,
9261,14,1,2,,Hindu,Female,Gupta,
9261,15,6,1,,Hindu,Female,Amarnath,
9261,16,2,2,,Hindu,Male,Murali,
9261,17,4,4,,Hindu,Female,Vedurmudi,
9261,18,4,3,,Hindu,Male,Priyadarshi,
9261,19,4,3,,Hindu,Female,Gupta,
9261,20,5,2,,Hindu,Female,Pahuja,
9261,21,6,0,,Hindu,Male,Srinivasan,
9261,22,2,5,,Hindu,Female,Patwardhan,
9261,23,3,9,,Hindu,Female,Khanna,
9261,24,3,2,,Hindu,Male,Sharma,
9261,25,1,2,,Hindu,Female,Gaddam,
9261,26,7,6,,Hindu,Female,Mathur,
9261,27,1,1,,Hindu,Male,Bhatia,
9261,28,2,3,,Hindu,Female,Jindal,
9261,29,1,2,,Hindu,Male,Gupta,
9261,30,1,1,,Hindu,Male,Sriram,
9261,31,1,3,,Hindu,Male,Vernakar,
9261,32,1,5,,Hindu,Female,Iyendar,
9261,33,1,2,,Hindu,Male,Kajriwal,
9261,34,1,2,,Hindu,Male,Reddy,
9261,35,1,2,,Hindu,Female,Bhammer,
9261,36,5,4,,Other,Male,Jeffrey,
9261,37,1,4,,Hindu,Female,Achyutuni,
9261,38,2,4,,Hindu,Female,Chauhan,
9261,39,4,8,,Hindu,Male,Mittal,
9261,40,2,2,,Hindu,Female,Soroagi,
9261,41,1,8,,Hindu,Female,Chadrashekar,
9261,42,6,13,,Hindu,Male,Iyer,
9261,43,1,2,,Hindu,Female,Subramaniam,
9261,44,1,2,,Hindu,Female,Gupta,
9261,45,6,1,,Hindu,Female,Amarnath,
9261,46,2,2,,Hindu,Male,Murali,
9261,47,4,4,,Hindu,Female,Vedurmudi,
9261,48,4,3,,Hindu,Male,Priyadarshi,
9261,49,4,3,,Hindu,Female,Gupta,
9261,50,5,2,,Hindu,Female,Pahuja,
9261,51,6,0,,Hindu,Male,Srinivasan,
9261,52,2,5,,Hindu,Female,Patwardhan,
9261,53,3,9,,Hindu,Female,Khanna,
9261,54,3,2,,Hindu,Male,Sharma,
9261,55,1,2,,Hindu,Female,Gaddam,
9261,56,7,6,,Hindu,Female,Mathur,
9261,57,1,1,,Hindu,Male,Bhatia,
9261,58,2,3,,Hindu,Female,Jindal,
9261,59,1,2,,Hindu,Male,Gupta,
9261,60,1,1,,Hindu,Male,Sriram,
5420,1,1,13,,Hindu,Female,Bhammar,
5420,2,4,0,,Hindu,Female,Vhalve,
5420,3,7,2,,Hindu,Female,Salian,
5420,4,6,0,,Other,Female,Salvador,
5420,5,6,15,,Other,Male,Desilva,
5420,6,1,7,Not Indian,Other,Female,Wu,
5420,7,6,6,Not Indian,,Female, Db,
5420,8,2,16,,Hindu,Female,Biswas,
5420,9,5,99,Not Indian,,Female,Crudge,
5420,10,1,2,,Hindu,Female,sharma,
5420,11,6,152,,Hindu,Female,dang,
5420,12,4,95,Not Indian,,Male,Valenzuela,
5420,13,6,100,Not Indian,,Male,abbas,
5420,14,1,7,,Hindu,Male,pal,
5420,15,1,6,,Hindu,Female,Gupta,
5420,16,3,13,,Hindu,Female,sagar,
5420,17,2,10,,Hindu,Female,brahme,
5420,18,1,8,,Hindu,Female,majularaj,
5420,19,1,7,,Hindu,Male,K,
5420,20,3,13,,Hindu,Female,ramesh,
5420,21,4,111,Not Indian,,Female,teiman,
5420,22,1,23,,,Male,sivabalan,
5420,23,1,4,,,Male,Lo,
5420,24,1,10,,Hindu,Female,Kumar,
5420,25,1,7,,Hindu,Female,Majumdar,
5420,26,1,2,Not Indian,,Female,Rhee,
5420,27,1,4,Not Indian,,Male,Pondrelli,
5420,28,5,114,,Hindu,Female,Chugh,
5420,29,1,5,Not Indian,,Female,Sahashi,
5420,30,1,4,,Hindu,Female,Agrawal,
5420,31,1,11,,Hindu,Female,Kalra,
5420,32,1,2,,Hindu,Male,Bhaskan,
5420,33,1,4,,Hindu,Female,Gupta,
5420,34,1,1,,Hindu,Female,Santheepan,
5420,35,7,95,,Hindu,Male,Tikoo,
5420,36,1,10,,Hindu,Male,Agarwal,
5420,37,1,1,,Hindu,Male,Patel,
5420,38,1,0,,,Female,Ahsan,
5420,39,1,1,Not Indian,,Male,Cousin,
5420,40,3,113,Not Indian,,Female,Alhalabi,
5420,41,1,25,Not Indian,,Female,Musa,
5420,42,6,87,,Hindu,Male,Mukandhan,
5420,43,2,1,,Hindu,Female,Lidhoo,
5420,44,1,0,,Muslim,Male,Jaroor,
5420,45,1,10,,Hindu,Female,Prasar,
5420,46,3,137,Not Indian,,Female,Merino,
5420,47,1,1,,Hindu,Female,Musunuru,
5420,48,1,29,Not Indian,,Male,,
5420,49,6,12,,Hindu,Female,Patti,
5420,50,1,1,,Other,Female,Johnson,
5420,51,5,8,Not Indian,Hindu,Male,,
5420,52,5,20,,Hindu,Male,Aravind,
5420,53,1,2,,Hindu,Female,Makhija,
5420,54,1,2,,Hindu,Female,Arunesh,
5420,55,1,6,,Hindu,Male,Sinha,
5420,56,1,6,,Hindu,Female,Marjan,
5420,57,6,110,Not Indian,,Male,Liang,
5420,58,3,100,,Hindu,Male,Abrol,
5420,59,1,1,,Hindu,Male,Birhade,
5420,60,3,23,Not Indian,,Female,Calhoun,
9571,1,1,2,,Hindu,Female,Khanna,
9571,2,1,0,,Hindu,Male,Sadesa,
9571,3,7,5,General,Hindu,Female,,
9571,4,7,6,General,Hindu,Female,,
9571,5,7,7,,Hindu,Female,Lamba,
9571,6,5,2,General,Hindu,Female,,
9571,7,7,3,General,Hindu,Male,,
