participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),event (y/n),caste_RA,religion_RA,gender,Notes,,
6142,18,3,2,Days,1,0,0,,Hindu,Female,Manas,,
6142,19,4,3,Days,1,0,0,,Hindu,Male,Nandan,,
6142,20,3,29,Days,1,0,0,,Muslim,,suggested for you,,
6142,21,2,23,Hours,1,1,0,,Muslim,Male,Rehan,,
6142,22,4,60,Days,0,0,0,,,,suggested for you,,
6142,23,2,2,Days,1,0,0,,Hindu,Male,Kumar,,
6142,24,1,5,Days,1,1,0,,,Male,Balram,,
6142,25,3,4,Days,1,0,0,,Other,Male,Ahuja,,
6142,26,1,3,Days,1,1,0,,Hindu,Male,Roy,,
6142,27,1,1,Hours,1,1,0,,Hindu,Female,Sahni,,
6142,28,5,1,Days,1,0,0,,Hindu,Male,Kumar,,
6142,29,1,2,Days,1,0,0,,Hindu,Male,Kumar,,
6142,30,1,1,Days,1,0,0,,Hindu,Male,Nandan,,
6142,31,1,1,Days,0,0,0,,,,suggested for you,,
6142,32,1,2,Days,1,1,0,,Hindu,Male,Ranjan,,
6142,33,2,1,Days,1,0,0,,Hindu,Male,Raj,,
6142,34,2,2,Days,0,0,0,,,,suggested for you,,
6142,35,3,2,Days,1,0,0,,Hindu,Female,Gupta,,
6142,36,1,5,Hours,1,0,0,,Hindu,,Patel,,
6142,37,5,3,Days,1,1,0,,Hindu,Male,Anand,,
6142,38,3,23,Days,0,0,0,,,,suggested for you,,
6142,39,5,3,Days,1,0,0,,Hindu,Female,Gupta,,
6142,40,2,3,Days,1,0,0,,Hindu,Male,Kumar,,
6142,41,3,4,Hours,0,0,0,,,,,,
6142,42,2,10,Days,0,0,0,,,,suggested for you,,
6142,43,3,7,Hours,1,0,0,,Hindu,Male,prasad,,
6142,44,1,18,Days,1,0,0,,Hindu,Male,Pruthi - suggested for oyu,,
6142,45,1,1,Days,1,1,0,,,Male,Balram,,
6142,46,3,4,Days,1,0,0,,Hindu,Male,Dutta,,
6142,47,4,3,Hours,1,1,0,,Other,Male,Singh,,
6142,48,1,19,Hours,1,0,0,,Hindu,Male,Khatri,,
6142,49,5,3,Days,1,0,0,,Hindu,Male,Gupta,,
6142,50,4,2,Days,1,0,0,,Hindu,Male,Acharya,,
6142,51,2,2,Days,0,0,0,,,,suggested for you,,
6142,52,7,1,Days,1,0,0,,Hindu,Male,Maheshwari,,
6142,53,5,3,Days,1,0,0,,Hindu,Female,Gupta,,
6142,54,1,5,Days,0,0,0,,,,suggested for you,,
6142,55,1,3,Days,1,0,0,,Hindu,Male,Kumar,,
6142,56,4,8,Days,1,0,0,,,Male,no last name,,
6142,57,4,3,Hours,1,0,0,,Hindu,Male,Raj,,
6142,58,1,1,Hours,0,0,0,,,,,,
6142,59,1,3,Days,1,1,0,,Hindu,Male,Kumar,,
6142,60,5,3,Days,0,0,0,,,,,,
7000,1,7,42,Minutes,0,1,,,,,Support Jharkhand NGO,,
7000,2,6,6,Hours,1,0,,,,,Arvind keriwal,,
7000,3,7,20,Hours,0,1,,,,,Stolen Memes for Fauludi Memes,,
7000,4,5,5,Hours,0,1,,,,,National Institute for Meme,,
7000,5,6,5,Hours,1,0,,,,,Shashi Tharoor,,
7000,6,3,1,Days,1,0,,,,,Shurjit Singh (Random meme),,
7000,7,5,3,Hours,1,0,,,,,Kartik Aaryan ( Armani),,
7000,8,3,1,Minutes,1,0,,,,,Amar Tigga,,
7000,9,3,4,Minutes,1,0,,,,,Jitendra Kumar,,
7000,10,7,4,Hours,0,1,,,,,Ministry of Health and  Family Welfare,,
7000,11,4,6,Hours,1,0,,,,,Pushpam Choudhary,,
7000,12,4,1,Minutes,1,0,,,,,Singh Ranjit,,
7000,13,7,2,Days,1,0,,,,,Chitransh Rajh,,
7000,14,1,1,Days,1,0,,,,,Vishal Yadav( Unreletable meme),,
7000,15,3,6,Hours,0,1,,,,,Stolen Memes for Fauludi Memes,,
7000,16,6,2,Days,1,0,,,,,Aveek Das,,
7000,17,6,3,Days,1,0,,,,,Alia Bhatt,,
7000,18,5,2,Days,1,0,,,,,Bhabani Kalyani Mishra,,
7000,19,4,7,Minutes,1,0,,,,,Swetha Mishra,,
7000,20,6,1,Days,0,0,1,,,,Muhammad Kaif,,
7000,21,7,1,Days,1,0,,,,,Arvind keriwal,,
7000,22,5,1,Days,1,0,,,,,Yuvraj Singh,,
7000,23,7,8,Hours,0,1,,,,,Ministry of Health and  Family Welfare,,
7000,24,4,6,Minutes,1,0,,,,,Priya Sinha,,
7000,25,6,6,Days,1,0,,,,,Danny Macaskill,,
7000,26,5,8,Hours,1,0,,,,,Donald J Trump,,
7000,27,6,22,Hours,1,0,,,,,Shashi Tharoor,,
7000,28,7,17,Hours,1,0,,,,,"Anshul Saxena ( Temple, Tamil Nadu)",,
7000,29,7,1,Days,1,0,,,,,Surjit King (Pranab Mukherjee tribute),,
7000,30,4,1,Days,0,1,,,,,Uth Time- Youth Magazine,,
7000,31,4,2,Days,1,0,,,,,Swagnik Saha,,
7000,32,6,3,Days,1,0,,,,,Amitabh Bacchan,,
7000,33,4,1,Days,0,1,,,,,RVCJ Media,,
7000,34,3,2,Hours,1,0,,,,,Animesh Saxena (Virat Kohli),,
7000,35,6,1,Days,1,0,,,,,Suresh Prabhu,,
7000,36,6,1,Days,1,0,,,,,Ajit Doval,,
7000,37,2,1,Days,1,0,,,,,Donald J Trump,,
7000,38,6,1,Days,0,1,,,,,BJP Party ( JP Nadda tribute),,
7000,39,6,4,Days,0,1,,,,,Deep Feelings,,
7000,40,6,1,Days,1,0,,,,,Akshay Kumar ( Pranab Mukherjee),,
7000,41,5,1,Days,1,0,,,,,Kangana Ranaut,,
7000,42,7,2,Days,,1,,,,,Bhagwad Gita,,
7000,43,4,2,Days,1,0,,,,,Yoshita Sahu,,
7000,44,6,2,Days,1,0,,,,,Binayak Dutta,,
7000,45,5,1,Days,1,0,,,,,Cristiano Ronaldo,,
7000,46,5,1,Days,1,0,,,,,Aditya Mishra,,
7000,47,3,1,Minutes,0,1,,,,,"Anshul Saxena ( Temple, Tamil Nadu)",,
7000,48,4,19,Hours,1,0,,,,,National Institute for (Internal)Meme,,
7000,49,4,3,Hours,0,1,,,,,Sunny Leone,,
7000,50,2,3,Days,0,1,,,,,Swedish Heartbeat,,
7000,51,7,1,Days,0,1,,,,,Indian Air force tribute to Pranab,,
7000,52,4,1,Days,1,0,,,,,Kangana Ranaut,,
7000,53,1,4,Hours,1,0,,,,,Amar TIgga ( Mocking meme for Rhea Chakraborty),,
7000,54,1,1,Days,1,0,,,,,Soumita Hazra(Mocking Muslims),,
7000,55,3,1,Days,1,0,,,,,Binayak Dutta,,
7000,56,3,1,Days,1,0,,,,,Aditya Mishra,,
7000,57,3,3,Days,1,0,,,,,Bipin Rai ,,
7000,58,2,3,Days,1,0,,,,,Manish Kumar Yadav,,
7000,59,4,2,Days,1,0,,,,,Bipin Rai ,,
7000,60,5,1,Days,0,1,,,,,Alia vs Pappu,,
1128,1,6,12,Hours,0,1,0,,,,,,
1128,2,7,22,Hours,1,1,0,,Other,,Romas Jus,,
1128,3,7,8,Hours,0,1,0,,,,,,
1128,4,7,7,Hours,1,1,0,,Other,Female,Xianmin,,
1128,5,4,9,Hours,0,1,0,,,,,,
1128,6,7,2,Days,0,0,0,,,Female,Behara,,
1128,7,7,8,Hours,0,1,0,,,,,,
1128,8,4,59,Minutes,1,0,0,,,Female,Abhilipsa,,
1128,9,7,20,Hours,0,1,0,,,,,,
1128,10,5,10,Hours,0,1,0,,,,,,
1128,11,6,2,Days,1,0,0,,Hindu,Male,Yadav,,
1128,12,7,12,Hours,0,1,0,,,,college humor,,
1128,13,7,3,Days,0,1,0,,,,college humor,,
1128,14,7,2,Days,1,1,0,,Muslim,Male,Saheb,,
1128,15,7,12,Hours,1,0,0,,Other,Male,Joe,,
1128,16,7,5,Hours,1,0,0,,Hindu,Male,Gupta,,
1128,17,5,3,Days,0,1,0,,,,channel,,
1128,18,6,22,Hours,1,1,0,,Muslim,Male,Hoosen,,
1128,19,7,20,Hours,0,1,0,,,,,,
1128,20,7,6,Hours,0,1,0,,,,,,
1128,21,6,3,Days,1,0,0,,Other,Male,Leon,,
1128,22,7,9,Hours,0,1,0,,,,,,
1128,23,6,16,Hours,1,1,0,,Hindu,Male,Yadav,,
1128,24,6,10,Hours,0,1,0,,,,,,
1128,25,7,6,Hours,1,1,0,,Other,Female,Tatsuno,,
1128,26,7,17,Hours,0,1,0,,,,,,
1128,27,4,5,Hours,1,0,0,,Hindu,Female,Abhilipsa,,
1128,28,7,15,Hours,0,1,0,,,,,,
1128,29,7,2,Days,0,0,0,,,,,,
1128,30,1,20,Hours,0,1,0,,,,,,
1128,31,7,7,Days,1,0,0,,Hindu,Male,Mathur,,
1128,32,7,17,Hours,0,1,0,,,,,,
1128,33,7,6,Hours,0,1,0,,,,,,
1128,34,6,18,Hours,0,1,0,,,,,,
1128,35,7,2,Days,1,1,0,,Hindu,Male,Selvam,,
1128,36,7,2,Days,0,1,0,,,,,,
1128,37,7,2,Days,0,1,0,,,,,,
1128,38,7,19,Hours,0,1,0,,,,,,
1128,39,5,47,Minutes,1,1,0,,Hindu,Male,Gagan,,
1128,40,7,3,Days,0,1,0,,,,,,
1128,41,6,16,Hours,1,0,0,,Hindu,Male,Roy,,
1128,42,7,5,Days,0,1,0,,,,,,
1128,43,7,17,Hours,1,0,0,,,Male,Sonti,,
1128,44,7,12,Hours,0,1,0,,,,,,
1128,45,7,20,Hours,1,0,0,,Hindu,Male,Pandhy,,
1128,46,1,10,Hours,1,0,0,,Hindu,Female,Biswas,old friend- hasnt spoken to,
1128,47,6,7,Hours,1,0,0,,Hindu,Male,Sinha,,
1128,48,7,20,Hours,0,1,0,,,,,,
1128,49,6,2,Hours,1,1,0,,,Male,Dixit,,
1128,50,7,9,Hours,0,1,0,,,,,,
1128,51,7,2,Hours,1,0,0,,Other,Male,Gefen,,
1128,52,7,5,Hours,1,0,0,,Other,Male,Miller,,
1128,53,3,2,Days,0,1,0,,,,,,
1128,54,6,20,Hours,0,1,0,,,,,,
1128,55,7,10,Hours,1,0,0,,Hindu,Female,Jayanti,,
1128,56,6,10,Hours,1,0,0,,Hindu,Male,Sharma,,
1128,57,7,12,Hours,0,1,0,,,,,,
1128,58,6,6,Hours,1,0,0,,Hindu,Male,Rath,,
1128,59,5,4,Hours,1,0,0,,Hindu,Male,Chaitanya,,
1128,60,6,24,Hours,1,0,0,,Hindu,Female,Das,,
1749,1,5,17,Hours,0,0,0,,,,,,
1749,2,1,16,Hours,1,0,0,,Hindu,Male,Kujur,,
1749,3,4,16,Hours,0,0,0,,,,suggsted for you,,
1749,4,1,2,Days,1,0,0,,Other,Male,Archie,,
1749,5,2,17,Hours,1,0,0,,Hindu,Male,Das,,
1749,6,3,4,Hours,1,0,0,,,Male,Boaz,,
1749,7,1,2,Days,0,0,0,,,,suggsted for you,,
1749,8,3,5,Hours,1,1,0,,Hindu,Male,Shahni,,
1749,9,5,3,Hours,0,0,0,,,,suggsted for you,,
1749,10,1,21,Hours,1,1,0,,,,Unknown name,,
1749,11,3,15,Hours,1,0,0,,Other,Male,Singh,,
1749,12,5,1,Days,1,0,0,,Hindu,Male,Vikas,,
1749,13,4,5,Days,0,0,0,,,,suggsted for you,,
1749,14,5,1,Days,1,0,0,,Muslim,Male,Khan,,
1749,15,5,2,Hours,1,0,0,,,Male,Boaz,,
1749,16,1,1,Days,1,0,0,,Hindu,Male,Kumar,,
1749,17,5,19,Hours,0,0,0,,,,suggsted for you,,
1749,18,4,1,Days,0,0,0,,,,,,
1749,19,1,3,Days,1,0,0,,,Female,Gorai,,
1749,20,1,4,Days,0,0,0,,,,suggested for you,,
1749,21,2,1,Days,1,0,0,,Hindu,Male,Das,,
1749,22,1,2,Days,1,0,0,,Hindu,Male,Arya,,
1749,23,1,3,Days,1,0,0,Not Indian,Other,Male,suggested for you,,
1749,24,7,4,Days,1,0,0,,Hindu,Male,Aksh,,
1749,25,1,2,Days,1,0,0,,,Male,No last name,,
1749,26,1,17,Hours,1,0,0,,Hindu,Male,Gupta,,
1749,27,1,5,Days,0,0,0,,,,suggested for you,,
1749,28,1,4,Days,1,0,0,,Hindu,Male,Kumar,,
1749,29,1,3,Days,1,0,0,,Hindu,Male,Kumar,,
1749,30,1,3,Days,1,0,0,,Hindu,Male,Suman,,
1749,31,1,9,Days,0,0,0,,,,suggested for you,,
1749,32,2,3,Days,1,0,0,,Hindu,Male,Kumar,,
1749,33,1,5,Days,0,0,0,,,,suggested for you,,
1749,34,1,3,Days,1,0,0,,Hindu,Male,Aksh,,
1749,35,2,2,Days,1,0,0,,Hindu,Male,Mahto,,
1749,36,2,3,Days,1,0,0,,Hindu,Male,Jha,,
1749,37,3,3,Days,1,0,0,,Hindu,Male,Vikas,,
1749,38,1,19,Days,1,0,0,,Hindu,Male,Pruthi- suggestee for you,,
1749,39,2,2,Days,0,0,0,,,,,,
1749,40,3,16,Hours,1,1,0,Not Indian,Other,Male,Hibu,,
1749,41,2,15,Days,0,0,0,,,,suggested for you,,
1749,42,2,2,Days,0,0,0,,,,,,
1749,43,1,3,Days,1,0,0,,Hindu,Male,Kumar,,
1749,44,3,21,Minutes,0,0,0,,,,suggsted for you,,
1749,45,1,7,Hours,0,0,0,,,,,,
1749,46,2,2,Days,1,0,0,,Muslim,Male,Ahmad,,
1749,47,1,2,Days,1,0,0,,Other,Male,Punjabi - suggested for you,,
1749,48,1,1,Days,1,0,0,,Hindu,Female,Verma,,
1749,49,1,3,Days,1,0,0,,Other,Male,Singh,,
1749,50,1,6,Days,0,0,0,,,,suggested for you,,
1749,51,1,2,Days,1,0,0,,Hindu,Male,Iyer,,
1749,52,3,1,Days,0,0,0,,,,,,
1749,53,1,20,Days,0,0,0,,,,suggested for you,,
1749,54,1,2,Days,1,0,0,,Hindu,Male,Kumar,,
1749,55,1,2,Days,1,0,0,,Hindu,Male,Sharma,,
1749,56,1,3,Days,1,0,0,,Hindu,Male,Nandy,,
1749,57,2,3,Days,1,0,0,,Hindu,Male,Pandey,,
1749,58,1,2,Days,1,0,0,,Other,Male,Toppo,,
1749,59,1,6,Days,1,0,0,,Hindu,Female,Dubey - suggested fro you,,
1749,60,1,2,Days,1,0,0,,Hindu,Male,Das,,
6135,1,4,36,Minutes,1,0,0,,Hindu,Female,Celebrity Page - Oberoi,,
6135,2,5,44,Minutes,0,0,0,,,,Page - Aadhaar,,
6135,3,3,24,Minutes,1,0,0,,Hindu,Male,Celebrity Page - Bindra,,
6135,4,6,28,Minutes,0,0,0,,,,Page - Ministry of Health GOI,,
6135,5,2.5,3,Minutes,0,0,0,,,,Page - Zee News,,
6135,6,3.5,41,Minutes,0,0,0,,,,Page - Aadhaar ,,
6135,7,2,40,Minutes,1,0,0,,Hindu,Male,Tiwari,,
6135,8,1.5,35,Minutes,0,0,0,,,,Page - Zee News,,
6135,9,5.5,15,Minutes,0,0,0,,,,Page - Ministry of Health GOI,,
6135,10,5,11,Minutes,0,0,0,,,,Page - Ministry of Women and Child Development GOI,,
6135,11,3.5,1,Days,1,0,0,,Hindu,Female,Celebrity Page - Ashwini Choubey,,
6135,12,4,2,Days,0,0,0,,,,Page - Ministry of Health GOI,,
6135,13,6,3,Days,0,0,0,,,,Page - Doctors without Borders,,
6135,14,5,3,Days,0,0,0,,,,Ministry of Education,,
6135,15,7,1,Days,0,0,0,,,,Page - Ministry of Education,,
6135,16,5,2,Days,0,0,0,,,,Page - CRPF,,
6135,17,7,2,Days,0,0,0,,,,Page - Ministry of Railway GOI,,
6135,18,6.5,4,Hours,1,0,0,,Hindu,Female,Celebrity Page - Ashwini Choubey,,
6135,19,7,3,Days,0,0,0,,,,Page - WHO,,
6135,20,5,2,Days,0,0,0,,,,Page - Ministry of Education,,
6135,21,1,2,Days,1,0,0,,Hindu,Male,Celebrity Page - Amitabh Bachchan,,
6135,22,4.5,19,Hours,0,0,0,,,,Page - Ministry of Agriculture,,
6135,23,2,2,Days,1,0,0,,Hindu,Female,Celebrity Page - Shivalika Oberoi,,
6135,24,4,2,Days,1,0,0,,,,Page - Doctors without Borders,,
6135,25,5,14,Hours,1,0,0,,Hindu,Male,Celebrity Page - Vardhan,,
6135,26,6,15,Hours,0,0,0,,,,Page - Indian Army,,
6135,27,7,2,Days,0,0,0,,,,Page - Ministry of Environment,,
6135,28,5,18,Hours,0,0,0,,,,Page - Digital India,,
6135,29,1,2,Hours,1,0,0,,Hindu,Male,Celebrity Page - Bindra,,
6135,30,4,1,Days,0,0,0,,,,Page - NITI Aayog,,
6135,31,5,2,Days,0,0,0,,,,Page - Ministry of Health GOI,,
6135,32,1,3,Days,1,0,0,,Hindu,Female,Celebrity Page - Ashwini Choubey,,
6135,33,2.5,1,Hours,0,0,0,,,,Page - UNICEF,,
6135,34,5,1,Hours,1,0,0,,Hindu,Male,Celebrity Page - Vardhan,,
6135,35,1,1,Days,0,0,0,,,,Page - pixiv,,
6135,36,5,2,Hours,0,0,0,,,,Page - Ministry of Health GOI,,
6135,37,4.5,2,Days,0,0,0,,,,Page - Ministry of Environment,,
6135,38,3,14,Minutes,0,0,0,,,,Page - Zee News,,
6135,39,1,2,Hours,1,0,0,,Hindu,Male,Choudhary (written in devnagri),,
6135,40,2.5,12,Minutes,0,0,0,,,,Page - Digital India,,
6135,41,3,1,Days,0,0,0,,,,Page - Digital India,,
6135,42,4,1,Days,1,0,0,,Hindu,Male,Celebrity Page- Vardhan,,
6135,43,6,1,Days,0,0,0,,,,Page - Ministry for Environment,,
6135,44,2.5,4,Minutes,0,0,0,,,,Page - ABP News,,
6135,45,1,4,Minutes,1,0,0,,Hindu,Male,Celebrity Page - Virat Kohli,,
6135,46,1,3,Days,1,0,0,,Hindu,Male,Celebrity Page - Sachin Tendulkar,,
6135,47,3,14,Minutes,0,0,0,,,,Page - MyGov Corona Hub,,
6135,48,4,7,Minutes,0,0,0,,,,Page - Ministry of Information and Broadcasting GOI,,
6135,49,1,23,Minutes,0,0,0,,,,Page - WHO,,
6135,50,1.5,49,Minutes,0,0,0,,,,Page - Zee News,,
6135,51,3,8,Minutes,0,0,0,,,,Page - Ministry of Information and Broadcasting GOI,,
6135,52,1,2,Hours,1,0,0,,Hindu,Male,Choudhary (written in devnagri),,
6135,53,1,2,Days,1,0,0,,Hindu,Male,Celebrity Page - Amitabh Bachchan,,
6135,54,3.5,2,Days,0,0,0,,,,Page - Indian Army,,
6135,55,1.5,2,Days,1,0,0,,Hindu,Female,Celebrity Page - Shivaleeka Oberoi,,
6135,56,1,2,Days,1,0,0,,Hindu,Male,Chaudhary (written in Devnagri),,
6135,57,2,2,Days,0,0,0,,,,Page - Aadhaar,,
6135,58,1,1,Days,0,0,0,,,,Page - Ministry of Agriculture,,
6135,59,1,1,Days,1,0,0,,Hindu,Female,Celebrity Page - Ashwini Choubey,,
6135,60,3,1,Days,0,0,0,,,,Page - Ministry of Agricultutre GOI,,
5854,1,3,8,Hours,1,0,0,,Hindu,Male,Chirania,,
5854,2,1,17,Hours,1,0,0,,Hindu,Male,Sagar Rambhatla,,
5854,3,3,8,Days,1,0,0,,Other,Female,Rossette Ekka. Aug 24,,
5854,4,1,2,Days,1,0,0,,Hindu,Female,Rani,,
5854,5,3,2,Days,1,0,0,Scheduled Castes (SC),Hindu,Male,Banra,,
5854,6,1,17,Hours,1,0,0,Scheduled Castes (SC),Hindu,Female,Kumari Bera,,
5854,7,5,6,Days,1,0,0,,Hindu,Male,Gyan Gupta,,
5854,8,1,2,Days,1,0,0,General,Hindu,Male,Nanda,,
5854,9,1,5,Days,1,0,0,Scheduled Castes (SC),Hindu,Male,Kaibart,,
5854,10,6,1,Hours,1,0,0,Other Backward Classes (OBC),Hindu,Female,Kumar,,
5854,11,6,1,Days,0,0,0,,,,"Page - Smile Squad (Notification says ""Smile Squas is supported by Stars. Send Now!"")",,
5854,12,6,23,Hours,0,0,0,,,,Suggested Page - UNICEF,,
5854,13,7,23,Hours,0,0,0,,,,Page ,,
5854,14,6,4,Hours,1,0,0,Scheduled Castes (SC),Hindu,Male,Sao. 2 friends shared a post,,
5854,15,6,23,Hours,1,0,0,General,Hindu,Female,Chakraborty. Same as above,,
5854,16,5,2,Days,0,0,0,,,,Suggested Page - Taste Life,,
5854,17,6,16,Hours,1,0,0,Other Backward Classes (OBC),Hindu,Female,Sahu. 2 friends shared a post,,
5854,18,6,3,Days,1,0,0,General,Hindu,Male,Dutta. Same as above,,
5854,19,5,2,Hours,1,0,0,,Hindu,Male,Ravi,,
5854,20,7,1,Days,0,0,0,,,,Page - Creategic XISS,,
5854,21,3,5,Days,0,0,0,,,,Celebrity Fan Page ,,
5854,22,5,20,Hours,1,1,0,,Muslim,Male,Khan,,
5854,23,6,6,Hours,0,0,0,,,,"Page - Smile Squad (Notification says ""Smile Squas is supported by Stars. Send Now!"")",,
5854,24,4,3,Days,0,0,0,,,,Suggested Fan Page,,
5854,25,4,20,Hours,1,0,0,,Hindu,Male,Jilani,,
5854,26,5,3,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar,,
5854,27,5,4,Days,1,0,0,,Hindu,Male,Suggested Page - RJ Abhinav,,
5854,28,4,1,Days,1,0,0,Scheduled Castes (SC),Hindu,Male,Sao,,
5854,29,3,5,Days,1,0,0,Other Backward Classes (OBC),Hindu,Female,Kumari Bera,,
5854,30,1,3,Days,0,0,0,,,,Suggested Page - STAGE,,
5854,31,3,4,Days,1,0,0,General,Hindu,Male,Anand,,
5854,32,5,3,Days,0,0,0,,,,Suggested Page - Channel 4,,
5854,33,4,5,Hours,1,0,0,,Hindu,Male,Maurya,,
5854,34,1,3,Days,1,0,0,,Hindu,Female,Sharma,,
5854,35,5,29,Days,1,0,0,,Muslim,Male,Suggested Page - Sahir Khan. Aug 3,,
5854,36,5,1,Days,0,1,0,,,,Fake account - Wade Wilson - posting in group,,
5854,37,5,3,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar Yadav,,
5854,38,5,5,Days,0,0,0,,,,Suggested Page - Danrue,,
5854,39,5,3,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar,,
5854,40,6,2,Days,1,0,0,Scheduled Castes (SC),Hindu,Male,Boaz,,
5854,41,5,25,Days,0,0,0,,,,Suggested Page - Deep Soul. Aug 7,,
5854,42,5,3,Days,1,0,0,Scheduled Castes (SC),Hindu,Male,Sao,,
5854,43,6,1,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar,,
5854,44,4,6,Days,1,0,0,,Hindu,Female,Sadhu,,
5854,45,3,14,Hours,1,1,0,,Hindu,Female,Thappar,,
5854,46,3,2,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar Bhardwaj,,
5854,47,5,2,Days,0,0,0,,,,Suggested Page - Sociolik,,
5854,48,3,18,Hours,1,1,0,,Hindu,Female,Vegesna,,
5854,49,5,2,Days,0,0,0,,,,Suggested Page - MetDaan Fashion,,
5854,50,4,18,Hours,1,0,0,,Hindu,Male,Prakash Mehta,,
5854,51,5,2,Hours,1,0,0,Other Backward Classes (OBC),Muslim,Female,Sifa Linda,,
5854,52,3,11,Hours,1,1,0,,Hindu,Female,Thappar,,
5854,53,5,1,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar,,
5854,54,4,2,Days,1,0,0,,Hindu,Female,Dubey,,
5854,55,5,23,Days,0,0,0,,,,Suggested Page - LADbible. Aug 10,,
5854,56,1,18,Hours,1,0,0,Scheduled Castes (SC),Other,Male,Eric Herenj,,
5854,57,5,18,Hours,1,0,0,,Hindu,Male,Celebrity Page - Varun Pruthi,,
5854,58,5,1,Days,0,0,0,,,,Suggested Page - Gaming Central,,
5854,59,5,3,Days,1,0,0,Other Backward Classes (OBC),Hindu,Male,Kumar,,
5854,60,5,32,Minutes,1,0,0,,Hindu,Male,Celebrity Page - Varun Pruthi,,
4152,1,5,1,Days,0,0,0,,,,Meme Page - Sarcasm,,
4152,2,3,19,Hours,1,1,0,,Muslim,Male,Ansari,,
4152,3,5,4,Minutes,1,0,0,,Hindu,Male,Roy,,
4152,4,1,21,Minutes,0,0,0,,,,Meme Page - Robin Doge,,
4152,5,5,11,Minutes,0,0,0,,,,Page - Darbhanga Diaries,,
4152,6,5,2,Hours,0,0,0,,,,Meme Page,,
4152,7,1,1,Days,1,0,0,,Muslim,Male,Ansari - replied to a comment on the post,,
4152,8,4,1,Days,0,0,0,,,,Meme Page,,
4152,9,4,11,Minutes,1,0,0,,Hindu,Male,Gangawane,,
4152,10,4,2,Hours,1,0,0,,Hindu,Male,Suggested Page - Manish Patel Riva,,
4152,11,4,1,Hours,1,0,0,,Hindu,Female,Meetu Mummy & Himadri Pruthi,,
4152,12,1,3,Days,0,0,0,,,,Suggested Page - Epic Music VN,,
4152,13,6,1,Hours,1,0,0,,Hindu,Male,Katyal,,
4152,14,5,4,Days,0,0,0,,,,Suggested Page - Racing.com,,
4152,15,1,2,Hours,0,0,0,,,,Meme Page,,
4152,16,7,5,Hours,0,0,0,,,,Meme Page,,
4152,17,7,1,Hours,0,0,0,,,,Page - RVCJ Media,,
4152,18,7,1,Hours,0,0,0,,,,Suggested Page - GaaMardon Gaming,,
4152,19,2,9,Hours,1,0,0,,Hindu,Male,Gandhi,,
4152,20,7,3,Hours,0,0,0,,,,Meme Page,,
4152,21,4,11,Days,0,0,0,,,,Suggested Page - Indore News,,
4152,22,4,1,Days,0,0,0,,,,Page - Haq Se Hindu,,
4152,23,1,4,Hours,1,0,0,,Hindu,Female,Basu,,
4152,24,7,5,Hours,0,0,0,,,,Page - Indian Army Brat,,
4152,25,5,1,Hours,0,0,0,,,,Meme Page,,
4152,26,5,1,Hours,0,0,0,,,,Page - RVCJ Media,,
4152,27,7,2,Hours,0,0,0,,,,Suggested Page - ThesaurusPG,,
4152,28,3,7,Hours,1,0,0,,Hindu,Female,Indoria,,
4152,29,1,2,Days,0,0,0,,,,Suggested Page - Sociolik,,
4152,30,7,2,Hours,1,0,0,,Hindu,Male,Celebrity Page - Sonu Sood,,
4152,31,3,22,Minutes,0,0,0,,,,Page - Haq Se Hindu,,
4152,32,6,10,Days,0,0,0,,,,Suggested Page - Special Forces of India,,
4152,33,6,8,Hours,1,0,0,,Hindu,Male,Yogi,,
4152,34,7,59,Minutes,0,0,0,,,,Page - Indian Army Brat,,
4152,35,1,7,Days,1,0,0,Not Indian,Other,Male,Suggested Page - Jarek Falk,,
4152,36,7,1,Days,0,0,0,,,,Page - Rohtak News LIVE,,
4152,37,1,3,Days,1,0,0,,Muslim,Male,Suggested Page - Pirzada Shakir,,
4152,38,1,1,Days,1,1,0,,Hindu,Female,Gupta,,
4152,39,7,,,0,0,0,,,,Suggested Page. July 7th,,
4152,40,6,11,Minutes,0,0,0,,,,Page - iPanda,,
4152,41,7,22,Hours,0,0,0,,,,Meme Page,,
4152,42,7,4,Hours,1,0,0,,Hindu,Male,Girdhar,,
4152,43,3,10,Minutes,0,0,0,,,,Meme Page,,
4152,44,7,3,Days,0,0,0,,,,Suggested Page - Dankland,,
4152,45,7,5,Hours,1,0,0,,Hindu,Male,Kundu,,
4152,46,7,3,Days,0,0,0,,,,Suggested Page - Radio X,,
4152,47,5,1,Days,1,0,0,,Hindu,Female,Meetu Mummy & Himadri Pruthi,,
4152,48,5,4,Minutes,0,0,0,,,,Meme Page,,
4152,49,6,5,Days,0,0,0,,,,Suggested Page - ITBP,,
4152,50,1,1,Hours,1,0,0,,Hindu,Male,Gera - Celebrity Page,,
4152,51,2,14,Hours,1,0,0,,Hindu,Male,Sharma ,,
4152,52,3,,,0,0,0,,,,Suggested Page - Faridabad Latest News. july 25,,
