"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","clean_user_genre","prediction.slow","rank.slow"
"2569",38,"bachelors","Every day","Science Fiction",0,9,"Male","White",0,"White","Male","P6x7b1wUuj",TRUE,"Science Fiction",0.111388983783379,10
"2570",69,"bachelors","Several times a month","Comedy",0,9,"Male","Black",0,"White","Male","HENeWR7rDO",TRUE,"Comedy",0.0953021869038188,12
"2571",76,"more.than.bachelors","Every day","Science Fiction",0,9,"Male","White",0,"White","Male","Z8y4jmLgpx",TRUE,"Science Fiction",0.107548943886987,9
"2572",25,"more.than.bachelors","Several times a week","Science Fiction",0,9,"Male","White",1,"White","Male","QzcGmRBc3X",TRUE,"Science Fiction",0.126916770101503,6
"2573",42,"more.than.bachelors","Several times a month","Drama",1,9,"Female","White",0,"White","Male","6QfKF2soCO",TRUE,"Drama",0.141845569015342,11
"2574",30,"bachelors","Several times a month","Comedy",0,9,"Male","White",1,"White","Male","hsRZUatFaT",TRUE,"Comedy",0.092275036134486,27
"2575",24,"bachelors","Several times a week","Horror",0,9,"Male","White",0,"White","Male","xL2ElW1ouu",TRUE,"HHO",0.112476014317921,10
"2576",52,"less.than.bachelors","Every day","Science Fiction",0,9,"Male","White",0,"White","Male","k6Jg7jPESi",TRUE,"Science Fiction",0.114834451014271,15
"2577",35,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Female","White",0,"White","Male","qqiWGcmv58",TRUE,"Science Fiction",0.106359004324543,31
"2578",40,"less.than.bachelors","Every day","Science Fiction",0,9,"Female","White",0,"White","Male","JasTAumxk2",TRUE,"Science Fiction",0.0985529695165429,38
"2579",52,"bachelors","Several times a week","Comedy",0,9,"Male","Hispanic",1,"White","Male","DBfdHeSAAb",TRUE,"Comedy",0.0783935901030468,31
"2580",31,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Male","Hispanic",0,"White","Male","XwT61k4Aui",TRUE,"Science Fiction",0.0970630585703959,32
"2581",38,"bachelors","Every day","Science Fiction",0,9,"Female","White",0,"White","Male","P6x7b1wUuj",TRUE,"Science Fiction",0.100898227628858,26
"2582",39,"less.than.bachelors","Several times a month","Historical",0,9,"Female","White",0,"White","Male","1TCeHDBbHq",TRUE,"HHO",0.111457649565384,10
"2583",31,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Female","Hispanic",0,"White","Male","ho1m4wH7Zy",FALSE,"Science Fiction",0.103587409408667,28
"2584",29,"less.than.bachelors","Several times a week","Horror",0,9,"Male","White",0,"White","Male","4xG3AOikzo",TRUE,"HHO",0.104264202196536,15
"2585",66,"bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","w3kGHzevLq",TRUE,"Action and adventure",0.164024149146147,4
"2586",49,"more.than.bachelors","Several times a month","Science Fiction",0,9,"Male","Hispanic",0,"White","Male","hywjwVliui",TRUE,"Science Fiction",0.0923832889397579,12
"2587",46,"less.than.bachelors","Several times a week","Horror",0,9,"Male","White",1,"White","Male","6HFc3UfmCc",TRUE,"HHO",0.104700781919544,12
"2588",36,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Male","Hispanic",0,"White","Male","inb9nRkZp4",TRUE,"Science Fiction",0.113151465814986,17
"2589",62,"less.than.bachelors","Several times a week","Other",0,9,"Male","White",0,"White","Male","cbRHsrg6Qa",TRUE,"HHO",0.116198691364171,6
"2590",36,"bachelors","Several times a month","Comedy",0,9,"Male","Hispanic",0,"White","Male","q1s7RZn8mw",TRUE,"Comedy",0.0683006796428617,40
"2591",38,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Female","White",0,"White","Male","QJqFc0RBxV",TRUE,"Action and adventure",0.153777707923412,16
"2592",34,"more.than.bachelors","Several times a week","Drama",0,9,"Male","White",0,"White","Male","ebcRwbGkWx",TRUE,"Drama",0.100385985273723,23
"2593",32,"less.than.bachelors","Several times a week","Horror",0,9,"Female","Hispanic",0,"White","Male","2kE4sELNDl",FALSE,"HHO",0.135382215797109,3
"2594",43,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Male","White",0,"White","Male","TQaqWOtfcq",TRUE,"Science Fiction",0.096166626672161,35
"2595",62,"more.than.bachelors","Every day","Action and adventure",1,9,"Female","White",1,"White","Male","u0R0Knj01c",TRUE,"Action and adventure",0.157625463530876,6
"2596",36,"bachelors","Once a month","Action and adventure",1,9,"Male","Black",0,"White","Male","QIGQj1XC32",TRUE,"Action and adventure",0.228219550086468,7
"2597",46,"bachelors","Once a month","Action and adventure",1,9,"Male","White",0,"White","Male","OzbIh3w2Sy",TRUE,"Action and adventure",0.205440942826617,12
"2598",50,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Male","White",0,"White","Male","srTvlyDN5n",TRUE,"Science Fiction",0.0981860934450487,29
"2599",41,"bachelors","Several times a month","Action and adventure",1,9,"Male","Hispanic",0,"White","Male","l2JBpx0Eqv",TRUE,"Action and adventure",0.197268900433297,4
"2600",25,"less.than.bachelors","A few times a year","Horror",0,9,"Male","White",0,"White","Male","mszeDNPNck",TRUE,"HHO",0.0874111268336907,13
"2601",20,"less.than.bachelors","Several times a week","Drama",0,9,"Male","White",0,"White","Male","Wbyc0ZDBpl",TRUE,"Drama",0.104625826893172,30
"2602",49,"less.than.bachelors","Every day","Action and adventure",1,9,"Male","White",1,"White","Male","QLzCzXH7DZ",TRUE,"Action and adventure",0.164947889936191,4
"2603",49,"bachelors","Several times a month","Comedy",0,9,"Male","Hispanic",0,"White","Male","MxHGF8RP5u",TRUE,"Comedy",0.0774951176413358,22
"2604",32,"less.than.bachelors","Several times a month","Other",0,9,"Female","Black",0,"White","Male","Tpw7iBXRoA",FALSE,"HHO",0.0948271980435937,31
"2605",28,"bachelors","A few times a year","Historical",0,9,"Female","Hispanic",0,"White","Male","qa9fzrgBH0",FALSE,"HHO",0.107553844799483,13
"2606",30,"bachelors","Several times a week","Drama",0,9,"Female","White",0,"White","Male","YwVOAR9bfk",TRUE,"Drama",0.102183461233885,18
"2607",43,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Male","E98jZ9wce7",TRUE,"Comedy",0.100634376110482,6
"2608",39,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Female","White",0,"White","Male","HbTAeXejqZ",TRUE,"Action and adventure",0.15354463045883,17
"2609",34,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Male","EWRxEgcSyy",TRUE,"Comedy",0.0920442267427312,25
"2610",56,"bachelors","Several times a week","Science Fiction",0,9,"Male","Black",0,"White","Male","4BOEpMImdB",TRUE,"Science Fiction",0.128826954300334,3
"2611",39,"bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Male","mlgC5X64Oe",TRUE,"Comedy",0.0922085110015651,21
"2612",29,"more.than.bachelors","Several times a month","Action and adventure",1,9,"Male","White",0,"White","Male","f8ZfmWUfrP",TRUE,"Action and adventure",0.176710475975952,4
"2613",33,"bachelors","Several times a month","Drama",0,9,"Female","White",0,"White","Male","7BOrbaDcyl",TRUE,"Drama",0.117966175970266,15
"2614",45,"less.than.bachelors","Several times a month","Other",0,9,"Female","Black",0,"White","Male","eGYZhJhbNv",FALSE,"HHO",0.0835677395789166,18
"2615",29,"bachelors","Several times a month","Comedy",0,9,"Male","White",1,"White","Male","pxdAgd5QPC",TRUE,"Comedy",0.0927685294294385,14
"2616",20,"less.than.bachelors","A few times a year","Animation",0,9,"Female","White",0,"White","Male","Y3LxtvstvJ",TRUE,"Animation",0.0950026565743407,37
"2617",42,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","Black",0,"White","Male","xSzPnQnwKj",TRUE,"Comedy",0.0924855524087018,22
"2618",35,"less.than.bachelors","Several times a week","Horror",0,9,"Male","White",0,"White","Male","ua0CvqL3XL",TRUE,"HHO",0.100260373591607,17
"2619",32,"bachelors","Several times a month","Other",0,9,"Male","White",0,"White","Male","1ZgPXCRPFm",TRUE,"HHO",0.103110867682721,16
"2620",22,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Female","White",1,"White","Male","SnBDHfM0dh",TRUE,"Action and adventure",0.152430114599694,4
"2621",63,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Male","White",0,"White","Male","uLO1L4SRWy",TRUE,"Science Fiction",0.0996564014335289,19
"2622",30,"less.than.bachelors","A few times a year","Science Fiction",0,9,"Male","Hispanic",0,"White","Male","90WGJHJBtn",TRUE,"Science Fiction",0.0918034300325044,16
"2623",38,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",1,"White","Male","D2CPZukWN2",TRUE,"Action and adventure",0.182607459038462,3
"2624",22,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"White","Male","YdCl8FacxX",TRUE,"HHO",0.130138440060351,5
"2625",31,"more.than.bachelors","Several times a month","Action and adventure",1,9,"Male","White",1,"White","Male","WIvroyqTjJ",TRUE,"Action and adventure",0.203230828040343,2
"2626",69,"bachelors","Several times a month","Comedy",0,9,"Male","Hispanic",1,"White","Male","HENeWR7rDO",TRUE,"Comedy",0.0831326106720515,14
"2627",21,"less.than.bachelors","Once a month","Action and adventure",1,9,"Female","Hispanic",1,"White","Male","VZWXnJxCRf",FALSE,"Action and adventure",0.125752387811719,6
"2628",49,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Male","White",0,"White","Male","tGgXYdOxUD",TRUE,"Science Fiction",0.108015602020458,11
"2629",31,"more.than.bachelors","Once a month","Drama",0,9,"Female","Hispanic",1,"White","Male","6KHjWqCpSr",FALSE,"Drama",0.107291730442063,7
"2630",38,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","sFO2GK2SM1",TRUE,"Action and adventure",0.196923909248077,4
"2631",27,"more.than.bachelors","Several times a month","Comedy",0,9,"Female","White",0,"White","Male","Sf3XWLdgvq",TRUE,"Comedy",0.139793930877534,20
"2632",38,"bachelors","Several times a month","Science Fiction",0,9,"Male","Black",0,"White","Male","YzNY9HjgmH",TRUE,"Science Fiction",0.112473456560649,12
"2633",36,"more.than.bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Male","EDsddcHCO9",TRUE,"Comedy",0.0773236844055784,12
"2634",34,"bachelors","Every day","Science Fiction",0,9,"Female","White",0,"White","Male","oMlsSLCKBe",TRUE,"Science Fiction",0.109835662671785,25
"2635",30,"less.than.bachelors","A few times a year","Horror",0,9,"Male","White",0,"White","Male","T49HRBvqXF",TRUE,"HHO",0.0836437655890061,29
"2636",37,"bachelors","Several times a month","Horror",0,9,"Male","Black",0,"White","Male","OwaYYefdEb",TRUE,"HHO",0.0954883859185808,14
"2637",42,"more.than.bachelors","Several times a month","Drama",0,9,"Female","White",0,"White","Male","6QfKF2soCO",TRUE,"Drama",0.120763677900213,19
"2638",46,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Female","Hispanic",0,"White","Male","w38BlsVUNm",FALSE,"Science Fiction",0.0733029863382523,40
"2639",49,"more.than.bachelors","Several times a month","Historical",0,9,"Male","White",0,"White","Male","qEmzBoKzqc",TRUE,"HHO",0.115949191333188,15
"2640",70,"more.than.bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Male","DredtKsJsx",TRUE,"Comedy",0.0889006778395115,9
"2641",54,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","Black",0,"White","Male","pnftVi1W3I",TRUE,"Comedy",0.0814673492253777,4
"2642",24,"less.than.bachelors","Several times a week","Drama",0,9,"Male","White",0,"White","Male","z9YtZUWPRU",TRUE,"Drama",0.10453097548358,28
"2643",37,"bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Male","OwaYYefdEb",TRUE,"HHO",0.0981616416822205,12
"2644",44,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","mXemTBNpfM",TRUE,"Science Fiction",0.122544072272859,5
"2645",32,"bachelors","Several times a month","Other",0,10,"Female","White",0,"White","Male","1ZgPXCRPFm",TRUE,"HHO",0.114750148268659,4
"2646",38,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","QJqFc0RBxV",TRUE,"Action and adventure",0.168738505475487,7
"2647",36,"bachelors","Once a month","Action and adventure",1,10,"Female","White",1,"White","Male","QIGQj1XC32",TRUE,"Action and adventure",0.204386648736488,12
"2648",32,"less.than.bachelors","Several times a month","Other",0,10,"Female","White",0,"White","Male","Tpw7iBXRoA",TRUE,"HHO",0.0914196038578866,34
"2649",31,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Female","White",0,"White","Male","ho1m4wH7Zy",TRUE,"Science Fiction",0.0959612434793969,37
"2650",42,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","Hispanic",0,"White","Male","xSzPnQnwKj",TRUE,"Comedy",0.0773750632640128,37
"2651",74,"more.than.bachelors","A few times a year","Drama",0,10,"Male","Hispanic",1,"White","Male","2N4ANb6FGF",TRUE,"Drama",0.0959900279497285,7
"2652",23,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Male","iQabToriYw",TRUE,"Comedy",0.0966285912598459,15
"2653",30,"less.than.bachelors","A few times a year","Horror",0,10,"Male","White",0,"White","Male","T49HRBvqXF",TRUE,"HHO",0.0958260511271838,21
"2654",34,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","Black",0,"White","Male","EWRxEgcSyy",TRUE,"Comedy",0.0848067986479204,32
"2655",43,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Male","TQaqWOtfcq",TRUE,"Science Fiction",0.109261816604979,15
"2656",36,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","inb9nRkZp4",TRUE,"Science Fiction",0.114965987811643,15
"2657",39,"less.than.bachelors","Several times a month","Historical",0,10,"Male","White",0,"White","Male","1TCeHDBbHq",TRUE,"HHO",0.101688045148351,20
"2658",39,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","HbTAeXejqZ",TRUE,"Action and adventure",0.167299486122833,5
"2659",41,"bachelors","Several times a month","Action and adventure",1,10,"Male","White",1,"White","Male","l2JBpx0Eqv",TRUE,"Action and adventure",0.189000168245237,6
"2660",32,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","Black",0,"White","Male","8wxarq1aqu",TRUE,"Comedy",0.0850018389441169,8
"2661",62,"less.than.bachelors","Several times a week","Other",0,10,"Female","White",0,"White","Male","cbRHsrg6Qa",TRUE,"HHO",0.0897405939561491,34
"2662",46,"less.than.bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","6HFc3UfmCc",TRUE,"HHO",0.102945411673432,18
"2663",38,"bachelors","Several times a month","Action and adventure",1,10,"Female","Hispanic",1,"White","Male","D2CPZukWN2",FALSE,"Action and adventure",0.15020612300398,11
"2664",49,"more.than.bachelors","Several times a month","Historical",0,10,"Male","White",1,"White","Male","qEmzBoKzqc",TRUE,"HHO",0.117052315720683,10
"2665",35,"less.than.bachelors","Several times a week","Comedy",0,10,"Male","White",0,"White","Male","dZpjiKXH7W",TRUE,"Comedy",0.0824770214125275,24
"2666",20,"less.than.bachelors","Several times a week","Drama",0,10,"Female","White",0,"White","Male","Wbyc0ZDBpl",TRUE,"Drama",0.116832527042051,28
"2667",35,"less.than.bachelors","Several times a week","Horror",0,10,"Male","Hispanic",0,"White","Male","ua0CvqL3XL",TRUE,"HHO",0.104560627114028,13
"2668",24,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","xL2ElW1ouu",TRUE,"HHO",0.0961449052401376,23
"2669",30,"bachelors","Several times a week","Comedy",0,10,"Female","Hispanic",0,"White","Male","xSxbVjH70G",FALSE,"Comedy",0.0915718276979472,4
"2670",24,"more.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Male","IWUYKLjDz2",TRUE,"HHO",0.113894058345438,10
"2671",31,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","XwT61k4Aui",TRUE,"Science Fiction",0.0973927456202179,29
"2672",34,"bachelors","Every day","Science Fiction",0,10,"Female","White",0,"White","Male","oMlsSLCKBe",TRUE,"Science Fiction",0.110406784621254,22
"2673",21,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",1,"White","Male","uuUECFnFch",TRUE,"Action and adventure",0.149227766508263,5
"2674",22,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Male","YdCl8FacxX",TRUE,"HHO",0.0908668800592031,29
"2675",22,"less.than.bachelors","Several times a month","Horror",0,10,"Male","Hispanic",0,"White","Male","ybMRxi98U2",TRUE,"HHO",0.0941085967089594,6
"2676",42,"more.than.bachelors","Several times a month","Drama",0,10,"Female","Hispanic",1,"White","Male","6QfKF2soCO",FALSE,"Drama",0.114983445532804,25
"2677",38,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"White","Male","sFO2GK2SM1",TRUE,"Action and adventure",0.17887387353119,9
"2678",32,"less.than.bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","2kE4sELNDl",TRUE,"HHO",0.103737433521385,19
"2679",46,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","w38BlsVUNm",FALSE,"Science Fiction",0.074934133579512,38
"2680",35,"bachelors","Several times a week","Action and adventure",1,10,"Female","White",0,"White","Male","9hdUvJ60Wx",TRUE,"Action and adventure",0.151206228849893,6
"2681",36,"bachelors","Several times a month","Comedy",0,10,"Female","White",0,"White","Male","q1s7RZn8mw",TRUE,"Comedy",0.102360427488176,20
"2682",42,"less.than.bachelors","Several times a week","Comedy",0,10,"Female","Hispanic",0,"White","Male","zDV4vIX0w0",FALSE,"Comedy",0.0920497486409664,12
"2683",40,"less.than.bachelors","Every day","Science Fiction",0,10,"Male","White",0,"White","Male","JasTAumxk2",TRUE,"Science Fiction",0.134384042331686,11
"2684",30,"bachelors","Several times a month","Comedy",0,10,"Female","White",0,"White","Male","hsRZUatFaT",TRUE,"Comedy",0.09413955379389,20
"2685",27,"bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","GOoY2Tt2Lb",TRUE,"Action and adventure",0.154648677098916,10
"2686",35,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","qqiWGcmv58",TRUE,"Science Fiction",0.115860003869175,9
"2687",38,"bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","YzNY9HjgmH",TRUE,"Science Fiction",0.109827643081251,21
"2688",20,"less.than.bachelors","A few times a year","Animation",0,10,"Female","White",0,"White","Male","Y3LxtvstvJ",TRUE,"Animation",0.125692706680997,19
"2689",64,"more.than.bachelors","Never","Other",0,10,"Female","White",0,"White","Male","i9FSGyqAS2",TRUE,"HHO",0.0970075257082587,31
"2690",52,"bachelors","Several times a week","Comedy",0,10,"Female","White",0,"White","Male","DBfdHeSAAb",TRUE,"Comedy",0.0897891070052717,22
"2691",52,"less.than.bachelors","Every day","Science Fiction",0,10,"Male","White",1,"White","Male","k6Jg7jPESi",TRUE,"Science Fiction",0.133495859643033,11
"2692",28,"bachelors","A few times a year","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","rwBsPCkLmg",FALSE,"Science Fiction",0.103957081629712,8
"2693",28,"bachelors","A few times a year","Historical",0,10,"Male","Hispanic",0,"White","Male","qa9fzrgBH0",TRUE,"HHO",0.082608420235958,41
"2694",22,"less.than.bachelors","Several times a week","Comedy",0,10,"Male","White",0,"White","Male","rolBPHQjYL",TRUE,"Comedy",0.0997864424573306,14
"2695",39,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Male","mlgC5X64Oe",TRUE,"Comedy",0.0779956492029153,32
"2696",38,"bachelors","Every day","Science Fiction",0,10,"Male","Black",0,"White","Male","P6x7b1wUuj",TRUE,"Science Fiction",0.106649621772343,19
"2697",24,"less.than.bachelors","Several times a week","Drama",0,10,"Male","Black",0,"White","Male","z9YtZUWPRU",TRUE,"Drama",0.103015161143212,29
"2698",39,"more.than.bachelors","Several times a week","Comedy",0,10,"Male","Hispanic",1,"White","Male","49VDExksz7",TRUE,"Comedy",0.0623506354095898,9
"2699",62,"more.than.bachelors","Every day","Action and adventure",1,10,"Male","White",0,"White","Male","u0R0Knj01c",TRUE,"Action and adventure",0.157863229415699,5
"2700",41,"bachelors","A few times a year","Historical",0,10,"Female","White",0,"White","Male","JrYKfwzbMK",TRUE,"HHO",0.127717057792469,2
"2701",46,"bachelors","Once a month","Action and adventure",1,10,"Female","Hispanic",0,"White","Male","OzbIh3w2Sy",FALSE,"Action and adventure",0.158027736898717,21
"2702",50,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",1,"White","Male","srTvlyDN5n",TRUE,"Science Fiction",0.105845654230107,13
"2703",27,"more.than.bachelors","Several times a month","Comedy",0,10,"Male","Black",0,"White","Male","Sf3XWLdgvq",TRUE,"Comedy",0.0769128521024848,42
"2704",57,"less.than.bachelors","Every day","Science Fiction",0,10,"Female","White",0,"White","Male","0a3grATy8f",TRUE,"Science Fiction",0.087483798595024,19
"2705",72,"bachelors","A few times a year","Historical",0,10,"Female","Hispanic",0,"White","Male","7zhb4xSofw",FALSE,"HHO",0.123952894722154,5
"2706",34,"more.than.bachelors","Several times a week","Comedy",0,10,"Male","White",0,"White","Male","az6gsiYUjX",TRUE,"Comedy",0.0710915522054002,22
"2707",29,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","qlDlu8iWCi",TRUE,"HHO",0.0936281683144634,7
"2708",36,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","q1s7RZn8mw",TRUE,"Comedy",0.15164769107513,13
"2709",34,"bachelors","Every day","Science Fiction",0,10,"Male","White",0,"White","Male","oMlsSLCKBe",TRUE,"Science Fiction",0.102422464759572,38
"2710",42,"less.than.bachelors","Several times a week","Comedy",1,10,"Female","White",0,"White","Male","zDV4vIX0w0",TRUE,"Comedy",0.150028612728626,7
"2711",30,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","hsRZUatFaT",TRUE,"Comedy",0.159338819641978,13
"2712",36,"bachelors","Once a month","Action and adventure",0,10,"Female","Hispanic",1,"White","Male","QIGQj1XC32",FALSE,"Action and adventure",0.0780093025002811,39
"2713",20,"less.than.bachelors","Several times a week","Drama",1,10,"Male","White",0,"White","Male","Wbyc0ZDBpl",TRUE,"Drama",0.201866942043534,3
"2714",42,"more.than.bachelors","Several times a month","Drama",1,10,"Female","Black",0,"White","Male","6QfKF2soCO",FALSE,"Drama",0.115946744374824,21
"2715",38,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","sFO2GK2SM1",FALSE,"Action and adventure",0.107306108179525,22
"2716",27,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","GOoY2Tt2Lb",TRUE,"Action and adventure",0.0841360672683479,26
"2717",34,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","EWRxEgcSyy",TRUE,"Comedy",0.159655928078853,12
"2718",30,"bachelors","Several times a week","Drama",1,10,"Male","White",0,"White","Male","YwVOAR9bfk",TRUE,"Drama",0.192302186667633,3
"2719",25,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Black",0,"White","Male","QzcGmRBc3X",TRUE,"Science Fiction",0.120295525387039,7
"2720",34,"more.than.bachelors","Several times a week","Drama",1,10,"Male","Hispanic",0,"White","Male","ebcRwbGkWx",TRUE,"Drama",0.158553918833903,11
"2721",40,"less.than.bachelors","Every day","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","JasTAumxk2",FALSE,"Science Fiction",0.105019582709658,30
"2722",31,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","ho1m4wH7Zy",TRUE,"Science Fiction",0.105398017491743,24
"2723",52,"bachelors","Several times a week","Comedy",1,10,"Male","White",0,"White","Male","DBfdHeSAAb",TRUE,"Comedy",0.158308444409959,16
"2724",63,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Female","White",0,"White","Male","uLO1L4SRWy",TRUE,"Science Fiction",0.08758147193521,22
"2725",42,"less.than.bachelors","Several times a month","Comedy",1,10,"Female","Black",0,"White","Male","xSzPnQnwKj",FALSE,"Comedy",0.161612556246325,13
"2726",62,"less.than.bachelors","Several times a week","Other",0,10,"Female","Black",0,"White","Male","cbRHsrg6Qa",FALSE,"HHO",0.0860421139703927,39
"2727",36,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","inb9nRkZp4",FALSE,"Science Fiction",0.10130398259653,24
"2728",33,"bachelors","Several times a month","Drama",1,10,"Female","Hispanic",0,"White","Male","7BOrbaDcyl",FALSE,"Drama",0.124400645396844,12
"2729",24,"less.than.bachelors","Several times a week","Drama",1,10,"Male","Hispanic",0,"White","Male","z9YtZUWPRU",TRUE,"Drama",0.161797871961591,9
"2730",57,"less.than.bachelors","Every day","Science Fiction",0,10,"Male","White",0,"White","Male","0a3grATy8f",TRUE,"Science Fiction",0.138198804252686,8
"2731",38,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","QJqFc0RBxV",TRUE,"Action and adventure",0.0825603011366646,38
"2732",29,"less.than.bachelors","Several times a week","Horror",0,10,"Male","Black",1,"White","Male","4xG3AOikzo",TRUE,"HHO",0.125827374585216,5
"2733",24,"more.than.bachelors","Several times a month","Horror",0,10,"Male","Black",0,"White","Male","IWUYKLjDz2",TRUE,"HHO",0.0842582169735944,18
"2734",54,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","Black",0,"White","Male","pnftVi1W3I",TRUE,"Comedy",0.187858735560761,1
"2735",28,"bachelors","A few times a year","Historical",0,10,"Female","Hispanic",0,"White","Male","qa9fzrgBH0",FALSE,"HHO",0.102190211602501,20
"2736",32,"less.than.bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","2kE4sELNDl",TRUE,"HHO",0.103737433521385,18
"2737",39,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","mlgC5X64Oe",TRUE,"Comedy",0.152889997339948,13
"2738",36,"more.than.bachelors","Several times a month","Comedy",1,10,"Female","White",0,"White","Male","EDsddcHCO9",TRUE,"Comedy",0.164046698578067,5
"2739",49,"more.than.bachelors","Several times a month","Historical",0,10,"Female","White",0,"White","Male","qEmzBoKzqc",TRUE,"HHO",0.137136974060101,3
"2740",49,"less.than.bachelors","Every day","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","QLzCzXH7DZ",FALSE,"Action and adventure",0.0809960842127867,11
"2741",56,"less.than.bachelors","Once a month","Other",0,10,"Male","White",0,"White","Male","GOTwjLKjBq",TRUE,"HHO",0.109766749952757,3
"2742",51,"bachelors","Several times a week","Drama",1,10,"Female","White",0,"White","Male","81l7uQYW6C",TRUE,"Drama",0.143130139055016,7
"2743",38,"bachelors","Several times a month","Science Fiction",0,10,"Female","White",0,"White","Male","YzNY9HjgmH",TRUE,"Science Fiction",0.12298063286676,8
"2744",33,"bachelors","Several times a month","Drama",1,10,"Male","Hispanic",0,"White","Male","yIRY2oirLP",TRUE,"Drama",0.122838737901751,16
"2745",45,"less.than.bachelors","Several times a month","Other",0,10,"Male","Black",1,"White","Male","eGYZhJhbNv",TRUE,"HHO",0.0927017715182212,11
"2746",46,"bachelors","Once a month","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","OzbIh3w2Sy",FALSE,"Action and adventure",0.0704241574380523,40
"2747",20,"less.than.bachelors","A few times a year","Animation",0,10,"Female","Black",0,"White","Male","Y3LxtvstvJ",FALSE,"Animation",0.250940637718806,2
