"","primary.id","X.1","participant.id","pymk.order","familiarity","mutual.friends","poster.pymk.caste.ra","poster.pymk.religion.ra","poster.pymk.gender","pymk.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group","friend_rank","pct_friend_rank","new.rank","m.fam","sd.fam","norm.fam","pymk.order.round","norm.pctle","norm.decile","norm.quartile"
"5688",6025,5688,6025,22,1,3,"","","female","Rokade","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,40,40,23,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5689",6025,5689,6025,36,1,0,"","hindu","female","Gaikwad","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,52,52,37,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5690",6025,5690,6025,26,1,1,"","hindu","male","Pawar","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,46,46,27,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5691",6025,5691,6025,38,1,95,"","hindu","male","Phatak","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,6,6,39,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5692",6025,5692,6025,27,1,30,"","hindu","male","Das","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,21,21,28,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5693",6025,5693,6025,28,1,2,"","hindu","female","Rage","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,42,42,29,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5694",6025,5694,6025,37,1,0,"","hindu","male","Jadhav","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,53,53,38,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5695",6025,5695,6025,16,5,84,"","hindu","male","Mani","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,8,8,17,1.53333333333333,1.5122849102327,2.29233700819857,1,0.987777981988605,0.9,4
"5696",6025,5696,6025,17,1,8,"","hindu","male","Mandavkr","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,31,31,18,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5697",6025,5697,6025,31,1,0,"","muslim","female","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,FALSE,54,54,32,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5698",6025,5698,6025,19,1,1,"","hindu","female","Shikwan","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,47,47,20,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5699",6025,5699,6025,20,1,101,"","hindu","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,5,5,21,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5700",6025,5700,6025,21,1,2,"","hindu","male","Kamble","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,43,43,22,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5701",6025,5701,6025,35,5,45,"","hindu","male","Patro","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,16,16,36,1.53333333333333,1.5122849102327,2.29233700819857,3,0.987777981988605,0.9,4
"5702",6025,5702,6025,49,1,8,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,32,32,50,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5703",6025,5703,6025,50,1,58,"","hindu","male","Chavan","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,12,12,51,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5704",6025,5704,6025,51,1,2,"","hindu","male","Hinduja","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,44,44,52,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5705",6025,5705,6025,52,1,49,"","hindu","male","Mane","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,14,14,53,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5706",6025,5706,6025,53,1,5,"general","hindu","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,34,34,54,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5707",6025,5707,6025,54,1,30,"","hindu","male","Shewale","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,22,22,55,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5708",6025,5708,6025,29,1,24,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,23,23,30,1.53333333333333,1.5122849102327,-0.35266723203055,2,0.504870428230105,0.5,3
"5709",6025,5709,6025,30,1,19,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,26,26,31,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5710",6025,5710,6025,44,1,1,"","hindu","female","Sonawane","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,48,48,45,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5711",6025,5711,6025,32,1,33,"","hindu","male","Sonawane","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,18,18,33,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5712",6025,5712,6025,33,1,0,"","other","female","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,55,55,34,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5713",6025,5713,6025,34,7,21,"","hindu","male","Patil","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,24,24,35,1.53333333333333,1.5122849102327,3.61483912831313,3,0.999356735894137,0.9,4
"5714",6025,5714,6025,48,1,18,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,27,27,49,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5715",6025,5715,6025,6,5,33,"","other","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,19,19,7,1.53333333333333,1.5122849102327,2.29233700819857,0,0.987777981988605,0.9,4
"5716",6025,5716,6025,7,1,4,"","hindu","male","Gore","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,37,37,8,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5717",6025,5717,6025,8,1,4,"","hindu","female","No last name","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,38,38,9,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5718",6025,5718,6025,9,1,5,"","other","male","Dsouza","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,35,35,10,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5719",6025,5719,6025,39,1,32,"","hindu","male","Shemlani","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,20,20,40,1.53333333333333,1.5122849102327,-0.35266723203055,3,0.504870428230105,0.5,3
"5720",6025,5720,6025,40,1,46,"","hindu","male","Dhanandhare","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,15,15,41,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5721",6025,5721,6025,55,1,89,"","other","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,7,7,56,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5722",6025,5722,6025,56,1,1,"","","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,49,49,57,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5723",6025,5723,6025,57,1,0,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,56,56,58,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5724",6025,5724,6025,58,7,234,"","hindu","male","Thorata","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,1,1,59,1.53333333333333,1.5122849102327,3.61483912831313,5,0.999356735894137,0.9,4
"5725",6025,5725,6025,59,1,0,"general","hindu","female","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,57,57,60,1.53333333333333,1.5122849102327,-0.35266723203055,5,0.504870428230105,0.5,3
"5726",6025,5726,6025,46,1,134,"","hindu","male","Photke","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,4,4,47,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5727",6025,5727,6025,47,1,83,"","hindu","male","Salvi","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,9,9,48,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5728",6025,5728,6025,2,1,3,"","hindu","female","More","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,41,41,3,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5729",6025,5729,6025,3,1,1,"","hindu","male","Waghri","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,50,50,4,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5730",6025,5730,6025,4,1,2,"","hindu","male","Salvi","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,45,45,5,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5731",6025,5731,6025,5,5,21,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,25,25,6,1.53333333333333,1.5122849102327,2.29233700819857,0,0.987777981988605,0.9,4
"5732",6025,5732,6025,10,1,61,"","hindu","male","Kamble","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,11,11,11,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5733",6025,5733,6025,11,1,0,"","hindu","female","Borghare","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,58,58,12,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5734",6025,5734,6025,41,1,0,"","hindu","female","Ragani","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,59,59,42,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5735",6025,5735,6025,42,1,10,"","hindu","male","Parab","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,29,29,43,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5736",6025,5736,6025,43,1,157,"","hindu","male","Baviskar","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,2,2,44,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5737",6025,5737,6025,0,1,0,"general","hindu","female","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,60,60,1,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5738",6025,5738,6025,45,1,1,"","","female","Fake name","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,51,51,46,1.53333333333333,1.5122849102327,-0.35266723203055,4,0.504870428230105,0.5,3
"5739",6025,5739,6025,12,1,5,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,36,36,13,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5740",6025,5740,6025,1,1,56,"","hindu","male","Pawar","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,13,13,2,1.53333333333333,1.5122849102327,-0.35266723203055,0,0.504870428230105,0.5,3
"5741",6025,5741,6025,14,1,4,"","hindu","female","Gade","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,FALSE,39,39,15,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5742",6025,5742,6025,15,1,16,"","muslim","male","","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",TRUE,TRUE,28,28,16,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5743",6025,5743,6025,13,1,8,"","hindu","male","Pawar","AL","9/2","13:16","14:14","","muslim","male",1778,"Maharashtra",1,"Shaikh","",FALSE,TRUE,33,33,14,1.53333333333333,1.5122849102327,-0.35266723203055,1,0.504870428230105,0.5,3
"5744",6032,5744,6032,55,3,40,"","hindu","male","Maurya","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,26,26,56,2.81666666666667,1.78022724379446,0.102983107337784,5,0.601727623598603,0.6,3
"5745",6032,5745,6032,54,1,85,"","hindu","female","Das","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,9,9,55,2.81666666666667,1.78022724379446,-1.02046897271077,5,0.0997059364087484,0,1
"5746",6032,5746,6032,56,1,42,"","hindu","male","Sachan","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,24,24,57,2.81666666666667,1.78022724379446,-1.02046897271077,5,0.0997059364087484,0,1
"5747",6032,5747,6032,57,5,52,"","hindu","male","Ranjan","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,17,17,58,2.81666666666667,1.78022724379446,1.22643518738634,5,0.850303253078478,0.8,4
"5748",6032,5748,6032,53,3,22,"","hindu","male","Yadav","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,36,36,54,2.81666666666667,1.78022724379446,0.102983107337784,5,0.601727623598603,0.6,3
"5749",6032,5749,6032,3,1,33,"","hindu","female","Sushil","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,29,29,4,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5750",6032,5750,6032,0,1,6,"","hindu","female","Sonkar","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,44,44,1,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5751",6032,5751,6032,1,2,18,"","hindu","male","Chaturvedi","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,39,39,2,2.81666666666667,1.78022724379446,-0.458742932686495,0,0.464436684433009,0.4,2
"5752",6032,5752,6032,2,4,34,"","hindu","male","Dubey","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,28,28,3,2.81666666666667,1.78022724379446,0.664709147362064,0,0.707498621576916,0.7,3
"5753",6032,5753,6032,7,1,8,"","hindu","female","Dutta","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,43,43,8,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5754",6032,5754,6032,4,1,41,"","hindu","female","Bhattacharya","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,25,25,5,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5755",6032,5755,6032,5,1,62,"","hindu","female","Sen","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,16,16,6,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5756",6032,5756,6032,6,1,17,"","hindu","female","Chatterjee","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,40,40,7,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5757",6032,5757,6032,11,4,0,"","hindu","male","Dhyani","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,60,60,12,2.81666666666667,1.78022724379446,0.664709147362064,1,0.707498621576916,0.7,3
"5758",6032,5758,6032,12,5,188,"","hindu","male","Shrestha","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,3,3,13,2.81666666666667,1.78022724379446,1.22643518738634,1,0.850303253078478,0.8,4
"5759",6032,5759,6032,13,4,64,"","hindu","male","Kumar Sinha","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,15,15,14,2.81666666666667,1.78022724379446,0.664709147362064,1,0.707498621576916,0.7,3
"5760",6032,5760,6032,14,1,13,"","hindu","female","Rai","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,41,41,15,2.81666666666667,1.78022724379446,-1.02046897271077,1,0.0997059364087484,0,1
"5761",6032,5761,6032,15,5,230,"","hindu","male","Kumar","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,1,1,16,2.81666666666667,1.78022724379446,1.22643518738634,1,0.850303253078478,0.8,4
"5762",6032,5762,6032,16,5,73,"","hindu","female","Madhu","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,12,12,17,2.81666666666667,1.78022724379446,1.22643518738634,1,0.850303253078478,0.8,4
"5763",6032,5763,6032,17,2,6,"","hindu","female","Bharadwaj","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,45,45,18,2.81666666666667,1.78022724379446,-0.458742932686495,1,0.464436684433009,0.4,2
"5764",6032,5764,6032,18,2,101,"","hindu","female","Chakraborty","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,7,7,19,2.81666666666667,1.78022724379446,-0.458742932686495,1,0.464436684433009,0.4,2
"5765",6032,5765,6032,19,5,69,"","hindu","male","Mazumdar","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,14,14,20,2.81666666666667,1.78022724379446,1.22643518738634,1,0.850303253078478,0.8,4
"5766",6032,5766,6032,20,1,27,"","hindu","female","Mukherjee","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,32,32,21,2.81666666666667,1.78022724379446,-1.02046897271077,2,0.0997059364087484,0,1
"5767",6032,5767,6032,8,4,52,"","hindu","male","Chandra","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,18,18,9,2.81666666666667,1.78022724379446,0.664709147362064,0,0.707498621576916,0.7,3
"5768",6032,5768,6032,9,1,1,"","hindu","female","Ghosh","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,57,57,10,2.81666666666667,1.78022724379446,-1.02046897271077,0,0.0997059364087484,0,1
"5769",6032,5769,6032,10,2,51,"","hindu","female","Singh","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,19,19,11,2.81666666666667,1.78022724379446,-0.458742932686495,1,0.464436684433009,0.4,2
"5770",6032,5770,6032,24,3,5,"","hindu","male","Ingle","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,46,46,25,2.81666666666667,1.78022724379446,0.102983107337784,2,0.601727623598603,0.6,3
"5771",6032,5771,6032,25,1,5,"","hindu","female","Dutta","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,47,47,26,2.81666666666667,1.78022724379446,-1.02046897271077,2,0.0997059364087484,0,1
"5772",6032,5772,6032,26,5,125,"","hindu","male","Kumar Gupta","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,5,5,27,2.81666666666667,1.78022724379446,1.22643518738634,2,0.850303253078478,0.8,4
"5773",6032,5773,6032,27,1,50,"","hindu","female","Kumari","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,20,20,28,2.81666666666667,1.78022724379446,-1.02046897271077,2,0.0997059364087484,0,1
"5774",6032,5774,6032,28,1,4,"","hindu","male","Vaish (not sure of gender)","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,50,50,29,2.81666666666667,1.78022724379446,-1.02046897271077,2,0.0997059364087484,0,1
"5775",6032,5775,6032,29,5,21,"","hindu","male","Parida","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,37,37,30,2.81666666666667,1.78022724379446,1.22643518738634,2,0.850303253078478,0.8,4
"5776",6032,5776,6032,30,2,36,"","hindu","male","Kumar","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,27,27,31,2.81666666666667,1.78022724379446,-0.458742932686495,3,0.464436684433009,0.4,2
"5777",6032,5777,6032,31,3,3,"","hindu","female","Dhingra","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,53,53,32,2.81666666666667,1.78022724379446,0.102983107337784,3,0.601727623598603,0.6,3
"5778",6032,5778,6032,32,5,28,"","hindu","male","Panda","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,31,31,33,2.81666666666667,1.78022724379446,1.22643518738634,3,0.850303253078478,0.8,4
"5779",6032,5779,6032,33,5,74,"","hindu","female","Sadhu","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,11,11,34,2.81666666666667,1.78022724379446,1.22643518738634,3,0.850303253078478,0.8,4
"5780",6032,5780,6032,21,5,44,"","hindu","male","Deshwal","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,22,22,22,2.81666666666667,1.78022724379446,1.22643518738634,2,0.850303253078478,0.8,4
"5781",6032,5781,6032,22,1,27,"","hindu","female","Mandal","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,33,33,23,2.81666666666667,1.78022724379446,-1.02046897271077,2,0.0997059364087484,0,1
"5782",6032,5782,6032,23,5,5,"","hindu","female","Singhania","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,48,48,24,2.81666666666667,1.78022724379446,1.22643518738634,2,0.850303253078478,0.8,4
"5783",6032,5783,6032,37,5,2,"","","","Page","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",FALSE,FALSE,56,56,38,2.81666666666667,1.78022724379446,1.22643518738634,3,0.850303253078478,0.8,4
"5784",6032,5784,6032,38,1,3,"","hindu","female","Saha","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,54,54,39,2.81666666666667,1.78022724379446,-1.02046897271077,3,0.0997059364087484,0,1
"5785",6032,5785,6032,39,1,49,"","hindu","male","Saxena","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,TRUE,21,21,40,2.81666666666667,1.78022724379446,-1.02046897271077,3,0.0997059364087484,0,1
"5786",6032,5786,6032,40,2,112,"","hindu","female","Sarkar","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",TRUE,FALSE,6,6,41,2.81666666666667,1.78022724379446,-0.458742932686495,4,0.464436684433009,0.4,2
"5787",6032,5787,6032,41,2,27,"","other","female","Monica","SH","9/9","19:52","21:00","","hindu","male",1368,"Madhya Pradesh",1,"Agarwal - last name - 26 years old","",FALSE,FALSE,34,34,42,2.81666666666667,1.78022724379446,-0.458742932686495,4,0.464436684433009,0.4,2
