"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow"
"2826",20,"less.than.bachelors","Several times a month","Animation",0,8,"Male","White",0,"White","Male","fVLp9M3k3r",TRUE,0.164,9
"2827",21,"less.than.bachelors","Once a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","Kj6SjScvuE",FALSE,0.3944,3
"2828",55,"more.than.bachelors","Several times a month","Drama",1,8,"Female","White",1,"White","Male","AygSGc9Sut",TRUE,0.186,6
"2829",44,"more.than.bachelors","Several times a week","Comedy",0,8,"Female","White",0,"White","Male","CuDkB1lLwf",TRUE,0.32,5
"2830",25,"bachelors","Several times a week","Horror",0,8,"Male","White",0,"White","Male","q8d6iUXUoN",TRUE,0.0092,20
"2831",20,"less.than.bachelors","Several times a month","Comedy",0,8,"Female","Hispanic",0,"Hispanic","Female","T0vnVA49MR",TRUE,0.026,24
"2832",40,"more.than.bachelors","Several times a month","Horror",0,8,"Male","White",1,"White","Male","KsCDFdgsR1",TRUE,0.4848,1
"2833",21,"less.than.bachelors","Several times a month","Comedy",0,8,"Male","Black",0,"White","Female","uTnjwZvZpJ",FALSE,0,28
"2834",26,"bachelors","Several times a week","Drama",1,8,"Male","Hispanic",0,"Hispanic","Female","qfggUPb9ZV",TRUE,0.236,5
"2835",40,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","Hispanic",1,"White","Male","zFQNGjvxgm",TRUE,0.0904,4
"2836",35,"more.than.bachelors","Several times a month","Action and adventure",1,8,"Female","White",0,"White","Male","dmdcJlmqta",TRUE,0.12,5
"2837",20,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","BVSVWyOPnU",FALSE,0.214,9
"2838",50,"more.than.bachelors","Several times a month","Historical",0,8,"Male","White",0,"White","Male","ZtYMqeZ9DC",TRUE,0.132,9
"2839",20,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Male","Black",0,"White","Female","FvKToym9tL",FALSE,0.4864,7
"2840",23,"bachelors","Several times a month","Drama",1,8,"Male","White",1,"Hispanic","Female","zob0HSXZl2",FALSE,0.0256,22
"2841",27,"bachelors","A few times a year","Historical",0,8,"Male","White",1,"White","Female","r3I6icZWNr",TRUE,0.0568,32
"2842",31,"bachelors","Once a month","Horror",0,8,"Male","White",1,"Black","Male","hKh7rot50R",TRUE,0.1724,21
"2843",25,"more.than.bachelors","Several times a month","Drama",1,8,"Female","White",0,"Hispanic","Female","3j6oTZyi92",TRUE,0.2068,10
"2844",63,"bachelors","Several times a month","Science Fiction",0,8,"Male","White",0,"White","Male","GGYJ7d0Iww",TRUE,0.16,14
"2845",27,"more.than.bachelors","Several times a month","Action and adventure",1,8,"Male","Black",0,"White","Male","no9gRE9jjN",TRUE,0.3492,18
"2846",29,"bachelors","Several times a month","Comedy",0,8,"Male","White",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.0508,29
"2847",23,"less.than.bachelors","Several times a week","Other",0,8,"Male","White",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.1108,31
"2848",24,"less.than.bachelors","Several times a month","Horror",0,9,"Male","Black",0,"Hispanic","Female","90rnwWEwno",FALSE,0.1268,11
"2849",36,"bachelors","Once a month","Comedy",0,9,"Male","Hispanic",0,"White","Male","LGullFiB6V",TRUE,0.0856,20
"2850",19,"less.than.bachelors","Several times a week","Horror",0,9,"Male","White",0,"White","Female","P8dWESslXw",TRUE,0.0584,22
"2851",30,"more.than.bachelors","Several times a week","Drama",0,9,"Female","Hispanic",0,"Black","Male","R263nEGj0m",FALSE,0.7916,4
"2852",20,"less.than.bachelors","Several times a month","Drama",0,9,"Male","White",0,"Black","Female","Ds3rUl5HgV",FALSE,0.0728,37
"2853",47,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","Black",1,"White","Male","mbdfxd6L1M",TRUE,0.512,3
"2854",19,"less.than.bachelors","Several times a month","Comedy",0,9,"Female","Hispanic",0,"White","Female","Mh5LIC5J7v",TRUE,0.0348,9
"2855",24,"bachelors","Several times a month","Comedy",0,9,"Female","Hispanic",0,"Hispanic","Female","AIkND7bhN2",TRUE,0.0792,29
"2856",28,"less.than.bachelors","Once a month","Comedy",0,9,"Male","Black",0,"White","Female","CWeApnfv1V",FALSE,0.0964,8
"2857",27,"bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"Black","Male","wOB2BFiGZe",TRUE,0.4488,3
"2858",32,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",1,"White","Male","4C5QfI2vY1",TRUE,0.3804,12
"2859",31,"less.than.bachelors","A few times a year","Comedy",0,9,"Male","White",1,"Black","Female","ElAqXR8lHB",FALSE,0.192,11
"2860",20,"less.than.bachelors","Several times a month","Horror",0,9,"Female","White",1,"Hispanic","Female","aKlJLqctaY",TRUE,0.026,23
"2861",52,"bachelors","Once a month","Action and adventure",1,9,"Male","White",0,"Hispanic","Female","LErSlvr6Ql",FALSE,0.2376,15
"2862",23,"bachelors","A few times a year","Animation",0,9,"Male","White",0,"White","Female","cdo5HqnVnj",TRUE,0.0604,40
"2863",28,"bachelors","A few times a year","Animation",0,9,"Male","Black",0,"Hispanic","Male","5N4zwhp1OY",TRUE,0.1708,17
"2864",27,"bachelors","Several times a week","Drama",0,9,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0996,18
"2865",40,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Female","2FENAwQRc6",TRUE,0.102,33
"2866",32,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","Hispanic",0,"White","Male","AcowdbOQL5",FALSE,0.5216,13
"2867",23,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","Hispanic",1,"Hispanic","Female","KDFi8WfowD",TRUE,0.3644,1
"2868",23,"bachelors","Several times a month","Comedy",0,9,"Male","Black",0,"Hispanic","Female","IWI52QL804",FALSE,0.0988,34
"2869",41,"more.than.bachelors","Once a month","Action and adventure",1,9,"Male","White",1,"White","Male","hLJLbRlNSy",TRUE,0.8616,1
"2870",23,"more.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"White","Female","fAGyNgtwjd",TRUE,0.0324,32
"2871",22,"bachelors","Several times a month","Action and adventure",1,9,"Male","White",0,"Hispanic","Female","1X9k7TF6i6",FALSE,0.1316,9
"2872",32,"more.than.bachelors","Every day","Science Fiction",1,9,"Female","White",1,"White","Male","QIzcoy5f10",TRUE,0.5852,2
"2873",35,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",1,"Black","Male","IOt0qfgREj",TRUE,0.6276,2
"2874",22,"bachelors","Once a month","Drama",0,9,"Female","Hispanic",0,"White","Female","jk3eOpHWyw",TRUE,0.1764,6
"2875",23,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Female","KLCWiMZ44C",TRUE,0.0644,19
"2876",36,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"Black","Male","nkhYA1JJ4r",TRUE,0.626,6
"2877",20,"bachelors","Several times a month","Drama",0,9,"Male","White",0,"Hispanic","Female","xRuI2T1GNY",FALSE,0.1556,10
"2878",23,"bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Female","5Z6Wgy66PQ",TRUE,0.014,33
"2879",27,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"Hispanic","Female","5xMqB806aB",FALSE,0.0208,32
"2880",32,"bachelors","Several times a month","Action and adventure",1,9,"Male","Black",0,"White","Female","jR5wIDPe5i",FALSE,0.2948,1
"2881",18,"less.than.bachelors","Every day","Drama",0,9,"Male","White",0,"White","Male","8NbxzLPfth",TRUE,0.3072,6
"2882",36,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","White",0,"White","Male","eQQrqwZUyp",TRUE,0.7128,1
"2883",22,"less.than.bachelors","Several times a month","Science Fiction",1,9,"Male","White",0,"White","Male","QbtbGIVb1Y",TRUE,0.22,9
"2884",42,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","White",1,"White","Male","eE3qld3sGu",TRUE,0.8512,1
"2885",34,"more.than.bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Male","wsbbG1NWXb",TRUE,0.4056,3
"2886",29,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",1,"White","Male","Jv1UMyo1fj",TRUE,0.324,2
"2887",20,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",1,"Hispanic","Female","3rVqh6wMfO",FALSE,0.0028,41
"2888",24,"bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Female","qrwLezudoU",TRUE,0.014,21
"2889",38,"bachelors","Several times a month","Other",0,9,"Male","White",1,"White","Female","ydwABc84PK",TRUE,0.152,32
"2890",25,"bachelors","Several times a month","Comedy",0,9,"Male","White",1,"White","Female","loJiQgdV5g",TRUE,0.0036,39
"2891",19,"less.than.bachelors","Once a month","Comedy",0,9,"Male","Black",0,"White","Female","iqjVO8ZH3x",FALSE,0.0308,22
"2892",41,"more.than.bachelors","Every day","Science Fiction",1,9,"Male","Black",0,"White","Male","tjZ2V1dnff",TRUE,0.8296,1
"2893",24,"bachelors","Several times a month","Drama",0,9,"Male","White",1,"Hispanic","Female","GCZE3FakZM",FALSE,0.1012,18
"2894",19,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Female","yMRhZN4P7R",TRUE,0.0188,18
"2895",37,"bachelors","Every day","Comedy",0,9,"Male","White",1,"White","Male","Txgxn0J8Qu",TRUE,0.4144,10
"2896",28,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",1,"Hispanic","Female","q0Nq18cxl6",TRUE,0.138,2
"2897",24,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"Hispanic","Female","FHWIKVRsw9",FALSE,0.0424,14
"2898",23,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",0,"White","Female","ZbFUkd9P4G",TRUE,0.018,18
"2899",28,"bachelors","Once a month","Drama",0,9,"Male","Hispanic",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.0868,17
"2900",48,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","Black",0,"White","Male","03pnrs6bCH",TRUE,0.5096,1
"2901",19,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Male","White",0,"Hispanic","Female","BKiQzoOtyo",FALSE,0.1772,9
"2902",27,"bachelors","A few times a year","Comedy",0,9,"Female","White",0,"White","Female","PWZIEnz5uT",TRUE,0.4844,2
"2903",21,"less.than.bachelors","Once a month","Comedy",0,9,"Male","White",0,"Hispanic","Female","UwFYox4m7N",FALSE,0.0012,28
"2904",20,"bachelors","Every day","Action and adventure",1,9,"Male","White",1,"White","Female","hHevo49VUc",TRUE,0.31,3
"2905",18,"less.than.bachelors","Once a month","Horror",0,9,"Male","White",1,"White","Female","aVbdC2iAnT",TRUE,0.1008,8
"2906",38,"less.than.bachelors","Several times a month","Drama",0,9,"Female","White",0,"White","Female","e1GqGtqOx2",TRUE,0.2092,21
"2907",18,"less.than.bachelors","Once a month","Comedy",0,9,"Male","Black",0,"Hispanic","Female","eVe6fG7JAB",FALSE,0.08,14
"2908",31,"bachelors","Several times a month","Science Fiction",1,9,"Male","Hispanic",0,"White","Male","QZlwQuBq1z",TRUE,0.5448,1
"2909",19,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Female","Black",1,"Hispanic","Female","BKiQzoOtyo",TRUE,0.0388,33
"2910",52,"bachelors","Once a month","Action and adventure",1,9,"Male","Black",0,"Hispanic","Female","LErSlvr6Ql",FALSE,0.246,12
"2911",32,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",1,"White","Male","4C5QfI2vY1",TRUE,0.3804,18
"2912",23,"more.than.bachelors","Several times a month","Horror",0,9,"Female","Black",1,"White","Female","fAGyNgtwjd",TRUE,0.1012,22
"2913",27,"bachelors","A few times a year","Comedy",0,9,"Male","White",0,"White","Female","PWZIEnz5uT",TRUE,0.0616,23
"2914",23,"bachelors","Several times a month","Comedy",0,9,"Male","Black",0,"Hispanic","Female","IWI52QL804",FALSE,0.0988,32
"2915",38,"less.than.bachelors","Several times a month","Drama",1,9,"Male","White",0,"White","Female","e1GqGtqOx2",TRUE,0.2324,10
"2916",24,"more.than.bachelors","Once a month","Drama",1,9,"Male","White",0,"White","Female","SqMAr9qjuC",TRUE,0.2144,8
"2917",20,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"Hispanic","Female","DBEeYRhQ4p",FALSE,0.0028,18
"2918",33,"bachelors","Several times a week","Horror",0,9,"Male","White",1,"White","Female","C4GhXgdD6G",TRUE,0.0316,9
"2919",32,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","AcowdbOQL5",TRUE,0.7728,2
"2920",36,"bachelors","Once a month","Comedy",0,9,"Female","Hispanic",0,"White","Male","LGullFiB6V",FALSE,0.1568,16
"2921",24,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0184,27
"2922",28,"bachelors","Once a month","Drama",1,9,"Male","Hispanic",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.1908,7
"2923",28,"bachelors","A few times a year","Animation",0,9,"Male","White",0,"Hispanic","Male","5N4zwhp1OY",TRUE,0.2432,6
"2924",20,"bachelors","Several times a month","Drama",1,9,"Male","Black",0,"Hispanic","Female","xRuI2T1GNY",FALSE,0.1112,14
"2925",21,"less.than.bachelors","Once a month","Comedy",0,9,"Male","White",0,"Hispanic","Female","UwFYox4m7N",FALSE,0.0012,27
"2926",31,"bachelors","Several times a month","Science Fiction",0,9,"Male","Black",1,"White","Male","QZlwQuBq1z",TRUE,0.286,9
"2927",30,"more.than.bachelors","Several times a week","Drama",1,9,"Male","White",0,"Black","Male","R263nEGj0m",TRUE,0.352,18
"2928",59,"bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Male","ekf4Bwn4Cc",TRUE,0.1496,17
"2929",21,"less.than.bachelors","Several times a month","Drama",1,9,"Male","Black",0,"White","Female","A1nfk56N22",FALSE,0.162,9
"2930",23,"bachelors","A few times a year","Animation",0,9,"Female","White",1,"White","Female","cdo5HqnVnj",TRUE,0.0816,28
"2931",39,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","BCYcEAo4fk",TRUE,0.6404,1
"2932",19,"less.than.bachelors","Once a month","Comedy",0,9,"Female","Hispanic",0,"White","Female","iqjVO8ZH3x",TRUE,0.0024,29
"2933",27,"more.than.bachelors","Several times a month","Action and adventure",1,9,"Female","White",1,"Black","Male","1g25bE9is8",FALSE,0.6204,7
"2934",18,"less.than.bachelors","Every day","Drama",1,9,"Male","White",1,"White","Male","8NbxzLPfth",TRUE,0.2912,8
"2935",47,"more.than.bachelors","Several times a week","Comedy",0,9,"Female","Black",0,"White","Male","ZF1ynyM6xx",FALSE,0.3296,5
"2936",40,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Female","2FENAwQRc6",TRUE,0.102,32
"2937",36,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","eQQrqwZUyp",TRUE,0.5984,7
"2938",31,"bachelors","Several times a week","Action and adventure",1,9,"Female","White",1,"Black","Female","l7mtKrm4bU",TRUE,0.2712,4
"2939",20,"less.than.bachelors","Several times a month","Horror",0,9,"Female","White",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.026,29
"2940",27,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"Hispanic","Female","5xMqB806aB",FALSE,0.0208,31
"2941",32,"less.than.bachelors","A few times a year","Historical",0,9,"Female","Hispanic",1,"Black","Male","Iw3ebFqpDS",FALSE,0.3224,2
"2942",27,"bachelors","Several times a week","Drama",1,9,"Male","Black",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.1472,11
"2943",32,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",1,"White","Female","jR5wIDPe5i",TRUE,0.1852,18
"2944",20,"less.than.bachelors","Several times a month","Horror",0,9,"Female","Black",1,"Hispanic","Female","aKlJLqctaY",TRUE,0.458,1
"2945",21,"less.than.bachelors","Several times a month","Drama",1,9,"Male","White",0,"Hispanic","Female","KxYHdxdcSR",FALSE,0.0788,15
"2946",38,"bachelors","Several times a month","Other",0,9,"Female","White",0,"White","Female","ydwABc84PK",TRUE,0.174,12
"2947",22,"bachelors","A few times a year","Action and adventure",1,9,"Female","White",1,"Black","Female","uSDp8ymIzV",TRUE,0.4212,3
"2948",30,"more.than.bachelors","Several times a month","Action and adventure",1,9,"Male","White",1,"Black","Male","xeoZDG4g9k",TRUE,0.7568,1
"2949",32,"more.than.bachelors","Every day","Science Fiction",0,9,"Female","Black",1,"White","Male","QIzcoy5f10",FALSE,0.1872,8
"2950",22,"less.than.bachelors","Several times a week","Drama",1,9,"Male","White",0,"White","Female","WUIya1b9i0",TRUE,0.0816,14
"2951",23,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",0,"White","Female","ZbFUkd9P4G",TRUE,0.018,15
"2952",24,"bachelors","Several times a week","Science Fiction",0,9,"Male","Hispanic",0,"White","Female","4JtY2x6aBU",FALSE,0.2448,2
"2953",39,"more.than.bachelors","Several times a week","Science Fiction",0,9,"Male","Hispanic",1,"White","Male","qnv80JTRfm",TRUE,0.2052,4
"2954",18,"less.than.bachelors","Once a month","Comedy",0,9,"Female","White",0,"Hispanic","Female","eVe6fG7JAB",TRUE,0.0068,37
"2955",19,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Female","Mh5LIC5J7v",TRUE,0.0188,16
"2956",23,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","Black",1,"Hispanic","Female","KDFi8WfowD",FALSE,0.1496,5
"2957",36,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","White",1,"Black","Male","nkhYA1JJ4r",FALSE,0.7436,1
"2958",23,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Female","KLCWiMZ44C",TRUE,0.0644,21
"2959",20,"less.than.bachelors","Several times a month","Drama",1,9,"Male","White",0,"Black","Female","Ds3rUl5HgV",FALSE,0.6272,1
"2960",24,"bachelors","Several times a month","Comedy",0,9,"Female","White",0,"Hispanic","Female","AIkND7bhN2",TRUE,0.056,32
"2961",25,"bachelors","Several times a month","Comedy",0,9,"Male","White",0,"White","Female","loJiQgdV5g",TRUE,0.0036,35
"2962",24,"bachelors","Several times a month","Drama",1,9,"Male","Hispanic",0,"Hispanic","Female","GCZE3FakZM",TRUE,0.0292,30
"2963",59,"less.than.bachelors","Several times a week","Horror",0,8,"Male","White",0,"White","Female","Rv0KLpeQIi",TRUE,0.3448,5
"2964",32,"less.than.bachelors","Several times a week","Action and adventure",1,8,"Male","Hispanic",0,"White","Male","4C5QfI2vY1",TRUE,0.166,33
"2965",52,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Male","White",0,"White","Female","OCruveNrGM",TRUE,0.3704,5
"2966",30,"more.than.bachelors","Several times a week","Drama",0,8,"Male","White",0,"Black","Male","R263nEGj0m",TRUE,0.596,10
"2967",24,"bachelors","Several times a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.0892,21
"2968",28,"bachelors","Once a month","Drama",0,8,"Male","White",0,"Hispanic","Female","lyy23BmYy4",FALSE,0.022,41
"2969",38,"less.than.bachelors","Several times a month","Drama",0,8,"Female","White",0,"White","Female","e1GqGtqOx2",TRUE,0.2056,22
"2970",19,"less.than.bachelors","Several times a week","Horror",0,8,"Male","White",0,"White","Female","P8dWESslXw",TRUE,0.0876,16
"2971",24,"bachelors","Several times a month","Comedy",1,8,"Female","Hispanic",0,"White","Female","qrwLezudoU",TRUE,0.21,3
"2972",41,"more.than.bachelors","Every day","Science Fiction",0,8,"Male","White",1,"White","Male","tjZ2V1dnff",TRUE,0.7704,3
"2973",27,"bachelors","A few times a year","Comedy",1,8,"Female","White",0,"White","Female","PWZIEnz5uT",TRUE,0.0648,19
"2974",49,"more.than.bachelors","Every day","Comedy",1,8,"Male","Black",0,"White","Male","prF9GfJp1z",TRUE,0.4644,12
"2975",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Black",0,"Black","Male","nkhYA1JJ4r",TRUE,0.3876,14
"2976",21,"less.than.bachelors","Several times a month","Drama",0,8,"Female","White",0,"Hispanic","Female","KxYHdxdcSR",TRUE,0.058,18
"2977",23,"bachelors","Several times a week","Comedy",1,8,"Female","Black",0,"White","Female","KLCWiMZ44C",TRUE,0.1788,12
"2978",22,"bachelors","Once a month","Drama",0,8,"Male","Hispanic",0,"White","Female","jk3eOpHWyw",FALSE,0.288,1
"2979",20,"bachelors","Several times a month","Drama",0,8,"Male","White",0,"Hispanic","Female","xRuI2T1GNY",FALSE,0.0568,24
"2980",23,"bachelors","Several times a month","Comedy",1,8,"Female","White",0,"Hispanic","Female","IWI52QL804",TRUE,0.196,18
"2981",31,"bachelors","Several times a month","Science Fiction",0,8,"Male","Hispanic",1,"White","Male","QZlwQuBq1z",TRUE,0.3096,8
"2982",27,"more.than.bachelors","Several times a month","Action and adventure",1,8,"Male","Hispanic",0,"Black","Male","1g25bE9is8",TRUE,0.4356,8
"2983",21,"less.than.bachelors","Once a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","UwFYox4m7N",FALSE,0.7988,2
"2984",24,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0548,20
"2985",48,"more.than.bachelors","Once a month","Drama",0,8,"Male","Hispanic",0,"White","Male","meW8pd9fpC",TRUE,0.6796,2
"2986",25,"bachelors","Several times a month","Comedy",1,8,"Female","White",0,"White","Female","loJiQgdV5g",TRUE,0.0568,25
"2987",19,"less.than.bachelors","Several times a month","Comedy",1,8,"Male","Hispanic",0,"White","Female","yMRhZN4P7R",FALSE,0.1172,6
"2988",21,"less.than.bachelors","Several times a week","Drama",0,8,"Male","White",0,"Hispanic","Male","6lnTGaoCqC",TRUE,0.2428,11
"2989",23,"bachelors","Several times a month","Comedy",1,8,"Male","Black",0,"White","Female","5Z6Wgy66PQ",FALSE,0.2804,11
"2990",24,"bachelors","Several times a month","Horror",0,8,"Female","White",0,"Hispanic","Female","rz8trglKZJ",TRUE,0.0804,9
"2991",18,"less.than.bachelors","Once a month","Comedy",1,8,"Female","Hispanic",0,"Hispanic","Female","eVe6fG7JAB",TRUE,0.2732,6
"2992",19,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","BKiQzoOtyo",FALSE,0.0156,39
"2993",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","aKlJLqctaY",TRUE,0.0076,26
"2994",45,"more.than.bachelors","Once a month","Historical",0,8,"Female","White",1,"White","Male","GOGkYRzJhH",TRUE,0.2808,2
"2995",22,"bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","1X9k7TF6i6",FALSE,0.0584,16
"2996",52,"bachelors","Once a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","LErSlvr6Ql",FALSE,0.1488,31
"2997",23,"bachelors","A few times a year","Animation",0,8,"Male","Hispanic",0,"White","Female","cdo5HqnVnj",FALSE,0.2224,7
"2998",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0076,38
"2999",59,"bachelors","Several times a month","Comedy",1,8,"Male","White",0,"White","Male","ekf4Bwn4Cc",TRUE,0.2536,9
"3000",40,"bachelors","Several times a week","Comedy",1,8,"Male","White",0,"White","Female","2FENAwQRc6",TRUE,0.3624,6
"3001",22,"less.than.bachelors","Several times a week","Drama",0,8,"Male","White",0,"White","Female","WUIya1b9i0",TRUE,0.0788,17
"3002",32,"bachelors","Several times a month","Action and adventure",1,8,"Male","Hispanic",0,"White","Female","jR5wIDPe5i",FALSE,0.1516,24
"3003",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Hispanic",0,"White","Male","eQQrqwZUyp",FALSE,0.1804,26
"3004",20,"less.than.bachelors","Several times a month","Drama",0,8,"Female","Hispanic",0,"Black","Female","Ds3rUl5HgV",TRUE,0.078,30
"3005",27,"less.than.bachelors","Several times a month","Horror",0,8,"Male","Black",0,"Hispanic","Female","5xMqB806aB",FALSE,0.3612,3
"3006",24,"bachelors","Several times a week","Science Fiction",0,8,"Male","White",1,"White","Female","4JtY2x6aBU",TRUE,0.102,5
"3007",30,"less.than.bachelors","Several times a week","Comedy",1,8,"Female","Hispanic",0,"Hispanic","Female","VIOBmpEkNC",TRUE,0.1944,4
"3008",38,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.0964,38
"3009",23,"more.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"White","Female","fAGyNgtwjd",TRUE,0.1028,19
"3010",27,"bachelors","Several times a week","Drama",0,8,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0592,37
"3011",41,"more.than.bachelors","Once a month","Action and adventure",1,7,"Male","White",1,"White","Male","hLJLbRlNSy",TRUE,0.4136,5
"3012",38,"less.than.bachelors","Several times a month","Drama",0,7,"Male","White",0,"White","Female","e1GqGtqOx2",TRUE,0.1988,23
"3013",22,"bachelors","A few times a year","Action and adventure",1,7,"Male","White",0,"Black","Female","uSDp8ymIzV",FALSE,0.306,7
"3014",25,"bachelors","Several times a month","Horror",0,7,"Male","Black",0,"White","Female","8JZqa6J7lU",FALSE,0.084,15
"3015",28,"bachelors","A few times a year","Animation",0,7,"Male","White",0,"Hispanic","Male","5N4zwhp1OY",TRUE,0.2096,10
"3016",19,"less.than.bachelors","Several times a month","Action and adventure",1,7,"Male","White",0,"Hispanic","Female","BKiQzoOtyo",FALSE,0.0324,34
"3017",24,"more.than.bachelors","Once a month","Drama",0,7,"Male","Black",0,"White","Female","SqMAr9qjuC",FALSE,0.0548,15
"3018",26,"more.than.bachelors","Several times a month","Action and adventure",1,7,"Male","Hispanic",1,"White","Male","BwJSO6aV3q",TRUE,0.1496,3
"3019",21,"less.than.bachelors","Several times a month","Drama",0,7,"Male","White",0,"Hispanic","Female","KxYHdxdcSR",FALSE,0.086,12
"3020",23,"bachelors","Several times a month","Comedy",1,7,"Female","Hispanic",0,"White","Female","5Z6Wgy66PQ",TRUE,0.1436,23
"3021",36,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Female","White",1,"Black","Male","TYf5vd6ZF4",FALSE,0.0944,7
"3022",42,"more.than.bachelors","Every day","Science Fiction",0,7,"Female","Hispanic",1,"White","Male","Uaxqgd1upw",FALSE,0.2196,7
"3023",52,"less.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",1,"White","Female","OCruveNrGM",TRUE,0.316,14
"3024",20,"bachelors","Several times a month","Drama",0,7,"Female","White",0,"Hispanic","Female","xRuI2T1GNY",TRUE,0.0348,28
"3025",24,"bachelors","Several times a month","Horror",0,7,"Male","Black",1,"Hispanic","Female","rz8trglKZJ",FALSE,0.072,11
"3026",40,"bachelors","Several times a week","Comedy",1,7,"Male","Hispanic",0,"White","Female","2FENAwQRc6",FALSE,0.2472,10
"3027",19,"less.than.bachelors","Several times a week","Other",0,7,"Male","White",0,"Hispanic","Female","xRmN67oTrr",FALSE,0.0152,8
"3028",22,"bachelors","Several times a month","Action and adventure",1,7,"Male","Black",0,"Hispanic","Female","1X9k7TF6i6",FALSE,0.256,3
"3029",31,"bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"Black","Female","l7mtKrm4bU",FALSE,0.3432,2
