"","participant_id","source","RA_id","date","study_start","study_end","subject_race_RA","subject_gender_RA","total_friends","Notes","manual_diag.x","study_about","recent.order","react","comment","post_tenure","tenure_units","human","poster.recent.race","poster.recent.gender","manual_diag.y","notes","race.in.group","gender.in.group"
"466","5481","CDR 4","TM","10/27","12:56","1:22","white","male",508,"",0,"My use on FB and how posts get shown to me, and what types of posts get shown to me based on the activity I've done. So like you said, the algorithm. It seems i like a lot of wedding photos and baby pics, and so that's what FB shows me.",6,1,0,NA,"",1,"white","male","Tenure - 157 Days",NA,TRUE,TRUE
"467","5481","CDR 4","TM","10/27","12:56","1:22","white","male",508,"",0,"My use on FB and how posts get shown to me, and what types of posts get shown to me based on the activity I've done. So like you said, the algorithm. It seems i like a lot of wedding photos and baby pics, and so that's what FB shows me.",7,1,0,NA,"",1,"asian","male","Tenure - 194 Days",NA,FALSE,TRUE
"468","5481","CDR 4","TM","10/27","12:56","1:22","white","male",508,"",0,"My use on FB and how posts get shown to me, and what types of posts get shown to me based on the activity I've done. So like you said, the algorithm. It seems i like a lot of wedding photos and baby pics, and so that's what FB shows me.",8,1,0,NA,"",1,"white","female","Tenure - 217 Days",NA,TRUE,FALSE
"469","5481","CDR 4","TM","10/27","12:56","1:22","white","male",508,"",0,"My use on FB and how posts get shown to me, and what types of posts get shown to me based on the activity I've done. So like you said, the algorithm. It seems i like a lot of wedding photos and baby pics, and so that's what FB shows me.",9,1,0,NA,"",1,"asian","female","Tenure - 235 Days",NA,FALSE,FALSE
"470","5481","CDR 4","TM","10/27","12:56","1:22","white","male",508,"",0,"My use on FB and how posts get shown to me, and what types of posts get shown to me based on the activity I've done. So like you said, the algorithm. It seems i like a lot of wedding photos and baby pics, and so that's what FB shows me.",10,1,0,NA,"",1,"white","female","Tenure - original post wasa from August, 2011",NA,TRUE,FALSE
"471","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",4,0,1,NA,"",1,"white","male","Sept ",NA,TRUE,TRUE
"472","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",5,0,1,NA,"",1,"white","male","Sept ",NA,TRUE,TRUE
"473","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",6,1,0,NA,"",0,"other","","Sept ",NA,FALSE,FALSE
"474","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",7,1,0,NA,"",1,"white","male","August ",NA,TRUE,TRUE
"475","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",8,1,0,NA,"",1,"white","female","August ",NA,TRUE,FALSE
"476","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",9,1,0,NA,"",0,"other","","August ",NA,FALSE,FALSE
"477","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",10,1,0,NA,"",0,"other","","August ",NA,FALSE,FALSE
"478","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",2,1,0,NA,"",1,"white","male","Sept ",NA,TRUE,TRUE
"479","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",3,1,0,NA,"",1,"white","male","Sept ",NA,TRUE,TRUE
"480","5527","CDR 4","JM","11/6","11:04","11:28","white","male",1231,"",0,"The actual snapshot of FB content in relation to the user. ",1,1,0,NA,"",1,"white","female","Oct",NA,TRUE,FALSE
"481","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",1,1,0,5,"Minutes",0,"other","","",NA,FALSE,FALSE
"482","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",2,1,0,7,"Minutes",0,"other","","",NA,FALSE,FALSE
"483","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",3,1,0,7,"Minutes",0,"other","","",NA,FALSE,FALSE
"484","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",4,1,0,9,"Minutes",0,"other","","",NA,FALSE,FALSE
"485","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",5,1,0,1,"Days",0,"other","","",NA,FALSE,FALSE
"486","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",6,1,0,1,"Days",0,"other","","",NA,FALSE,FALSE
"487","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",7,1,0,1,"Days",0,"other","","",NA,FALSE,FALSE
"488","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",8,1,0,1,"Days",0,"other","","",NA,FALSE,FALSE
"489","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",9,1,0,1,"Days",0,"other","","",NA,FALSE,FALSE
"490","5584","CDR 4","JM","10/29","2:01","2:23","asian","female",1504,"",0,"Pattern of engagement within posts and with other. Engaging with familiar people vs not",10,1,0,2,"Days",0,"other","","",NA,FALSE,FALSE
"491","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,1,1,0,1,"days",1,"white","female","",0,FALSE,TRUE
"492","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,2,1,0,1,"days",1,"white","female","",0,FALSE,TRUE
"493","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,3,1,0,1,"days",1,"white","male","",0,FALSE,FALSE
"494","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,4,1,0,1,"days",1,"hispanic","female","",0,TRUE,TRUE
"495","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,5,1,0,1,"days",1,"white","female","",0,FALSE,TRUE
"496","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,6,1,0,1,"days",1,"white","female","",0,FALSE,TRUE
"497","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,7,1,0,1,"days",1,"asian","female","",0,FALSE,TRUE
"498","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,8,1,0,2,"days",1,"white","male","",0,FALSE,FALSE
"499","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,9,1,0,2,"days",1,"white","male","",0,FALSE,FALSE
"500","5775","CDR 2","AJ","7/29","12:00","12:37","hispanic","female",393,"",0,NA,10,1,0,3,"days",1,"white","female","",0,FALSE,TRUE
"501","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",10,1,0,7,"Days",1,"white","female","",NA,TRUE,TRUE
"502","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",2,1,0,5,"Hours",1,"white","female","",NA,TRUE,TRUE
"503","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",3,1,0,1,"Days",1,"white","female","",NA,TRUE,TRUE
"504","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",4,1,0,1,"Days",1,"white","female","",NA,TRUE,TRUE
"505","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",1,1,0,2,"Hours",1,"white","female","",NA,TRUE,TRUE
"506","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",6,1,0,2,"Days",1,"asian","male","",NA,FALSE,FALSE
"507","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",7,1,0,2,"Days",1,"white","male","",NA,TRUE,FALSE
"508","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",8,1,0,3,"Days",1,"white","female","",NA,TRUE,TRUE
"509","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",5,1,0,2,"Days",1,"white","female","",NA,TRUE,TRUE
"510","5822","CDR 4","JM","10/22","3:02","3:23","white","female",583,"",0,"Trying to see if people are actually interested in the information presented on FB. Are you interacting with strangers or familiar content more?",9,0,1,3,"Days",1,"hispanic","female","",NA,FALSE,TRUE
"511","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",6,1,0,NA,"",1,"white","female","August 23 2016",NA,FALSE,TRUE
"512","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",7,1,0,NA,"",1,"white","female","August 16 2016",NA,FALSE,TRUE
"513","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",5,1,0,NA,"",1,"white","female","August 30 2017",NA,FALSE,TRUE
"514","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",1,1,0,NA,"",1,"white","female","January 23",NA,FALSE,TRUE
"515","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",2,1,0,NA,"",1,"white","male","January 23 2017",NA,FALSE,FALSE
"516","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",3,1,0,NA,"",1,"white","male","Dec 31 2016",NA,FALSE,FALSE
"517","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",4,1,0,NA,"",1,"white","female","September 17 2016",NA,FALSE,TRUE
"518","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",9,1,0,NA,"",1,"white","male","August 7 2016",NA,FALSE,FALSE
"519","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",10,1,0,NA,"",1,"white","female","August 7 2016",NA,FALSE,TRUE
"520","5844","CDR 4","JM","10/23","12:05","12:41","black or african american","female",1218,"",0,"How to see how I would react to posts, to see if they would trigger me if anything. ",8,1,0,NA,"",1,"white","male","August 10 2016",NA,FALSE,FALSE
"521","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,1,1,0,14,"days",1,"asian","male","",0,TRUE,TRUE
"522","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,2,1,0,17,"days",1,"asian","male","",0,TRUE,TRUE
"523","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,3,1,0,25,"days",1,"asian","female","",0,TRUE,FALSE
"524","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,4,1,0,1,"months",0,"other","","",0,FALSE,FALSE
"525","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,5,1,0,4,"months",0,"other","","",0,FALSE,FALSE
"526","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,6,1,0,1,"year",1,"asian","male","",0,TRUE,TRUE
"527","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,7,0,1,2,"year",0,"other","","",0,FALSE,FALSE
"528","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,8,1,0,2,"year",0,"other","","",0,FALSE,FALSE
"529","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,9,1,0,2,"year",1,"asian","male","",0,TRUE,TRUE
"530","6164","CDR 2","AJ","7/29","14:05","14:40","asian","male",569,"",0,NA,10,1,0,2,"year",1,"asian","male","",0,TRUE,TRUE
"531","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,1,0,1,50,"Days",1,"asian","female","",0,TRUE,FALSE
"532","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,2,0,1,50,"Days",1,"asian","female","",0,TRUE,FALSE
"533","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,3,1,0,562,"Days",1,"asian","female","",0,TRUE,FALSE
"534","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,4,0,1,578,"Days",1,"asian","female","",0,TRUE,FALSE
"535","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,5,0,1,584,"Days",1,"asian","male","",0,TRUE,TRUE
"536","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,6,1,0,775,"Days",1,"asian","female","",0,TRUE,FALSE
"537","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,7,0,1,906,"Days",1,"white","female","",0,FALSE,FALSE
"538","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,8,0,1,906,"Days",1,"white","female","",0,FALSE,FALSE
"539","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,9,0,1,906,"Days",1,"white","female","",0,FALSE,FALSE
"540","6243","CDR 2","NH","7/24","2:44","3:00","asian","male",35,"Less than 60 posts on NF",0,NA,10,0,1,906,"Days",1,"asian","male","",0,TRUE,TRUE
"541","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",1,1,0,1,"Days",0,"other","","Page A",NA,FALSE,FALSE
"542","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",2,1,0,1,"Days",0,"other","","Page B",NA,FALSE,FALSE
"543","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",3,1,0,1,"Days",0,"other","","Page A",NA,FALSE,FALSE
"544","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",4,1,0,1,"Days",0,"other","","Page A",NA,FALSE,FALSE
"545","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",5,1,0,84,"Days",0,"other","","",NA,FALSE,FALSE
"546","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",6,1,0,1,"Days",0,"other","","Page B",NA,FALSE,FALSE
"547","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",7,1,0,7,"Days",1,"black or african american","female","",NA,TRUE,FALSE
"548","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",8,1,0,8,"Days",1,"black or african american","male","",NA,TRUE,TRUE
"549","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",9,1,0,8,"Days",1,"black or african american","male","",NA,TRUE,TRUE
"550","6258","CDR 4","TM","10/24","3:00","3:26","black or african american","male",4950,"",0,"porbably like you said, itsabout judging interactions and how the algorithm relates with my mood, how i react to the post and interact with the posts.",10,1,0,9,"Days",1,"black or african american","female","",NA,TRUE,FALSE
"551","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,1,0,0,1,"Days",1,"hispanic","female","Participant saved the post",0,FALSE,TRUE
"552","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,2,1,0,1,"Hours",1,"white","male","",0,TRUE,FALSE
"553","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,3,1,0,2,"Hours",1,"white","male","",0,TRUE,FALSE
"554","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,4,1,0,5,"Hours",1,"white","male","",0,TRUE,FALSE
"555","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,5,0,0,1,"Days",1,"white","female","Participant saved a link from the post",0,TRUE,TRUE
"556","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,6,1,0,20,"Hours",1,"white","male","",0,TRUE,FALSE
"557","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,7,1,0,1,"Days",1,"white","female","",0,TRUE,TRUE
"558","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,8,1,0,20,"Hours",1,"white","male","",0,TRUE,FALSE
"559","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,9,0,0,2,"Days",0,"other","","Participant saved a link from the post",0,FALSE,FALSE
"560","6377","CDR 2","TM","8/26","1:58","2:31","white","female",287,"",0,NA,10,1,0,8,"Days",1,"asian","female","Participant also reacted to a comment on the post",0,FALSE,TRUE
"561","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",1,1,0,NA,"",0,"other","","Sept 29",NA,FALSE,FALSE
"562","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",2,1,0,NA,"",1,"hispanic","female","June 4",NA,TRUE,TRUE
"563","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",3,1,0,NA,"",1,"white","female","May 25",NA,FALSE,TRUE
"564","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",4,1,0,NA,"",0,"other","","May 23",NA,FALSE,FALSE
"565","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",5,1,0,NA,"",1,"white","male","May 17",NA,FALSE,FALSE
"566","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",6,1,0,NA,"",1,"black or african american","male","May 10",NA,FALSE,FALSE
"567","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",7,1,0,NA,"",0,"other","","May 10",NA,FALSE,FALSE
"568","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",8,1,0,NA,"",1,"hispanic","female","May 7",NA,TRUE,TRUE
"569","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",9,1,0,NA,"",0,"other","","May 6",NA,FALSE,FALSE
"570","6416","CDR 4","JM","11/5","2:02","2:36","hispanic","female",686,"",0,"Where are you spending the most time looking at content. ",10,1,0,NA,"",0,"other","","May 5",NA,FALSE,FALSE
"571","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",10,1,0,NA,"",1,"white","male","Tenure - 167 Days, posted on May 10th",NA,TRUE,TRUE
"572","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",8,0,1,NA,"",1,"white","female","Tenure - 159 Days, posted on May 18th",NA,TRUE,FALSE
"573","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",9,1,0,NA,"",1,"white","female","Tenure - 164 Days, posted on May 13th",NA,TRUE,FALSE
"574","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",1,1,0,8,"Days",1,"white","female","",NA,TRUE,FALSE
"575","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",2,1,0,27,"Days",1,"white","female","",NA,TRUE,FALSE
"576","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",3,1,0,32,"Days",1,"white","female","",NA,TRUE,FALSE
"577","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",4,1,0,62,"Days",1,"white","male","",NA,TRUE,TRUE
"578","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",5,1,0,82,"Days",1,"white","male","",NA,TRUE,TRUE
"579","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",6,1,0,NA,"",1,"white","male","Tenure - 109 Days, posted on July 8th",NA,TRUE,TRUE
"580","6573","CDR 4","TM","10/24","11:05","11:41","white","male",530,"",0,"What fb markets to you on your NF to each individual, and what fb thinks you would be interested in based on the activity that you've done.",7,1,0,NA,"",0,"other","","Tenure - 151 Days, posted on May 26th; Participant said they 'accidentally' liked the post",NA,FALSE,FALSE
"581","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",6,1,0,10,"Days",1,"white","female","",NA,FALSE,FALSE
"582","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",7,1,0,10,"Days",1,"asian","female","",NA,TRUE,FALSE
"583","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",5,1,0,8,"Days",1,"hispanic","male","",NA,FALSE,TRUE
"584","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",1,1,0,5,"Days",1,"asian","female","",NA,TRUE,FALSE
"585","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",2,1,0,6,"Days",1,"white","male","",NA,FALSE,TRUE
"586","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",3,1,0,7,"Days",1,"asian","male","",NA,TRUE,TRUE
"587","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",4,1,0,7,"Days",1,"white","male","",NA,FALSE,TRUE
"588","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",9,1,0,15,"Days",1,"asian","female","",NA,TRUE,FALSE
"589","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",10,1,0,15,"Days",1,"asian","female","",NA,TRUE,FALSE
"590","6579","CDR 4","JM","10/22","1:09","1:28","asian","male",826,"",0,"How active someone is on facebook in relation to someone's news feed. Want to see how FB's algorithm is working. ",8,1,0,12,"Days",1,"asian","male","",NA,TRUE,TRUE
"591","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,6,1,0,54,"Days",1,"white","female","",0,FALSE,TRUE
"592","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,5,1,0,50,"Days",1,"white","female","",0,FALSE,TRUE
"593","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,10,1,1,74,"Days",1,"asian","female","",0,TRUE,TRUE
"594","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,7,1,0,67,"Days",1,"asian","female","",0,TRUE,TRUE
"595","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,8,1,0,68,"Days",1,"asian","female","",0,TRUE,TRUE
"596","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,9,1,0,70,"Days",1,"white","male","",0,FALSE,FALSE
"597","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,1,1,0,21,"Days",1,"white","female","",0,FALSE,TRUE
"598","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,2,1,0,26,"Days",1,"asian","female","",0,TRUE,TRUE
"599","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,3,1,0,31,"Days",1,"white","female","",0,FALSE,TRUE
"600","6585","CDR 2","JM","7/23","11:15","11:45","asian","female",96,"Did not have enough posts to finish news feed. ",0,NA,4,1,0,46,"Days",1,"white","female","",0,FALSE,TRUE
"601","6639","CDR 2","AJ","7/27","12:38","12:03","asian","female",244,"",0,NA,1,1,0,3,"days",0,"other","","",0,FALSE,FALSE
"602","6639","CDR 2","AJ","7/27","12:38","12:03","asian","female",244,"",0,NA,2,1,0,3,"days",1,"asian","male","",0,TRUE,FALSE
"603","6639","CDR 2","AJ","7/27","12:38","12:03","asian","female",244,"",0,NA,3,1,0,4,"days",1,"black or african american","male","",0,FALSE,FALSE
"604","6639","CDR 2","AJ","7/27","12:38","12:03","asian","female",244,"",0,NA,4,1,0,4,"days",1,"asian","male","",0,TRUE,FALSE
"605","6639","CDR 2","AJ","7/27","12:38","12:03","asian","female",244,"",0,NA,5,0,1,5,"days",1,"white","male","",0,FALSE,FALSE
"606","6639","CDR 2","AJ","7/27","12:38","12:03","asian","female",244,"",0,NA,6,1,0,5,"days",1,"white","female","",0,FALSE,TRUE
