"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","Q13","Q13_38_TEXT","subject_id","date","subject_gender_RA","subject_religion_RA"
"139",7551,"2020-09-15 01:34:14","2020-09-15 01:40:08","IP Address","106.209.216.212",100,354,"True","2020-09-15 01:40:09","R_6yejnl76lLKtknT",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",19,"Doctoral degree","A few times an hour","A few times an hour","Within the past hour","Maharashtra","",7551,2020-09-15,"male","muslim"
"140",7654,"2020-09-08 06:02:18","2020-09-08 06:04:42","IP Address","122.161.238.182",100,144,"True","2020-09-08 06:04:43","R_3GpKF3ijStng2ua",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","CDR","General","Other","Female",18,"Currently in a diploma or bachelor's program","A few times a month","A few times a year","Within the past day","Delhi","",7654,2020-09-08,"female","hindu"
"141",7726,"2020-09-10 00:28:25","2020-09-10 00:32:28","IP Address","171.51.239.146",100,243,"True","2020-09-10 00:32:29","R_SIAtBgXvry901IR",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","CDR","General","Muslim","Male",21,"Did not graduate high school","A few times a day","A few times a week","Within the past day","Maharashtra","",7726,2020-09-10,"male","muslim"
"142",7731,"2020-09-07 22:36:13","2020-09-07 22:38:45","IP Address","1.38.44.91",100,151,"True","2020-09-07 22:38:46","R_6fm0eH2rTdyohln",NA,NA,NA,NA,28.5800018310547,77.3299865722656,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Christian","Male",19,"Currently in a diploma or bachelor's program","A few times a month","A few times a month","Within the past hour","Tamil Nadu","",7731,2020-09-07,"male","other"
"143",7764,"2020-09-01 01:42:09","2020-09-01 01:47:47","IP Address","103.61.113.254",100,337,"True","2020-09-01 01:47:47","R_10NSc5BqrPzPrsE",NA,NA,NA,NA,26.7662963867188,83.368896484375,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Female",21,"Professional degree","A few times a month","A few times a month","Within the past week","Uttar Pradesh","",7764,2020-09-01,"female","hindu"
"144",7780,"2020-08-31 05:29:38","2020-08-31 05:34:37","IP Address","27.60.238.222",100,299,"True","2020-08-31 05:34:38","R_sLOuZSSZmBzPGwh",NA,NA,NA,NA,23.3426055908203,85.3099060058594,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",20,"Currently in a diploma or bachelor's program","A few times a day","A few times a month","Within the past day","Jharkand","",7780,2020-08-31,"female","hindu"
"145",7798,"2020-09-07 04:32:27","2020-09-07 04:36:09","IP Address","112.79.126.170",100,221,"True","2020-09-07 04:36:09","R_VOmKj9xGHpri8LL",NA,NA,NA,NA,26.8392944335938,80.923095703125,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",18,"Graduated high school","A few times a week","A few times a month","Within the past hour","Uttar Pradesh","",7798,2020-09-07,"male","hindu"
"146",7803,"2020-09-08 04:43:31","2020-09-08 04:46:12","IP Address","49.37.13.213",100,161,"True","2020-09-08 04:46:13","R_33rPqtAasUbMAwm",NA,NA,NA,NA,22.5626068115234,88.3630065917969,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",18,"Currently in a diploma or bachelor's program","A few times a day","A few times a day","Within the past hour","West Bengal","",7803,2020-09-08,"male","hindu"
"147",7865,"2020-09-17 00:01:38","2020-09-17 00:07:49","IP Address","49.32.5.155",100,370,"True","2020-09-17 00:07:49","R_CluXGkTskbXWyTn",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","Other Backward Classes (OBC)","Muslim","Male",22,"Graduated high school","A few times a day","A few times a week","Within the past hour","Maharashtra","",7865,2020-09-17,"male","muslim"
"148",7902,"2020-09-03 04:32:23","2020-09-03 04:40:37","IP Address","152.56.154.58",100,493,"True","2020-09-03 04:40:37","R_3ffWJhsERVYuUt2",NA,NA,NA,NA,25.5908050537109,85.1347961425781,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Muslim","Female",21,"Bachelor's degree","A few times a day","A few times a month","Within the past hour","Jharkand","",7902,2020-09-03,"female","muslim"
"149",7918,"2020-08-26 22:28:39","2020-08-26 22:33:38","IP Address","47.9.246.129",100,299,"True","2020-08-26 22:33:39","R_3E9Wv9w8dTiTLJA",NA,NA,NA,NA,25.5908050537109,85.1347961425781,"anonymous","EN","Yes, I consent to participate","cdr","General","Other","Female",24,"Bachelor's degree","A few times a day","A few times a week","Within the past hour","Jharkand","",7918,2020-08-26,"female","hindu"
"150",8091,"2020-09-09 22:50:12","2020-09-09 22:57:36","IP Address","1.38.220.96",100,444,"True","2020-09-09 22:57:37","R_2t2SHSfMgtgNgdu",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",24,"Diploma","A few times a week","A few times a week","Within the past day","Maharashtra","",8091,2020-09-09,"male","muslim"
"151",8191,"2020-09-14 03:09:16","2020-09-14 03:16:27","IP Address","1.38.220.181",100,430,"True","2020-09-14 03:16:27","R_bBMwIWXwgycO6qt",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",21,"Currently in a diploma or bachelor's program","A few times a month","A few times a week","Within the past month","Maharashtra","",8191,2020-09-14,"male","muslim"
"152",8215,"2020-09-03 23:47:30","2020-09-03 23:56:18","IP Address","203.122.48.42",100,527,"True","2020-09-03 23:56:18","R_2aG1gbytgTBPT8f",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Male",30,"Master's degree","A few times a day","A few times a day","Within the past day","Bihar","",8215,2020-09-03,"male","hindu"
"153",8256,"2020-09-09 03:20:49","2020-09-09 03:25:36","IP Address","47.9.246.72",100,287,"True","2020-09-09 03:25:36","R_1dt53G5Lk6qrP5s",NA,NA,NA,NA,25.5908050537109,85.1347961425781,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Muslim","Male",21,"Bachelor's degree","A few times a day","A few times a week","Within the past hour","Jharkand","",8256,2020-09-09,"male","muslim"
"154",8366,"2020-09-17 06:07:12","2020-09-17 06:10:56","IP Address","103.24.62.71",100,224,"True","2020-09-17 06:10:57","R_9AJfSpIE2lfi48N",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Muslim","Male",21,"Graduated high school","A few times an hour","A few times a day","Within the past hour","Maharashtra","",8366,2020-09-17,"male","muslim"
"155",8455,"2020-09-04 03:00:53","2020-09-04 03:02:48","IP Address","182.70.132.12",100,114,"True","2020-09-04 03:02:48","R_2SwBrKM6jJyqOWN",NA,NA,NA,NA,23.2546997070312,77.4028930664062,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",19,"Graduated high school","A few times a day","A few times a week","Within the past day","Madhya Pradesh","",8455,2020-09-04,"female",""
"156",8465,"2020-09-04 01:30:23","2020-09-04 01:32:59","IP Address","122.171.168.95",100,156,"True","2020-09-04 01:33:00","R_9ubULBb1UPGDbA5",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",19,"Currently in a diploma or bachelor's program","A few times a week","A few times a month","Within the past hour","Karnataka","",8465,2020-09-04,"female","hindu"
"157",8619,"2020-09-14 03:09:50","2020-09-14 03:16:39","IP Address","157.36.17.117",100,409,"True","2020-09-14 03:16:39","R_upL3WkeEYY9ozU5",NA,NA,NA,NA,28.6519012451172,77.2315063476562,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Muslim","Male",20,"Currently in a diploma or bachelor's program","A few times a week","A few times a week","Within the past week","Haryana","",8619,2020-09-14,"male","muslim"
"158",8670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male","muslim"
"159",8708,"2020-08-27 22:31:47","2020-08-27 22:35:52","IP Address","106.208.195.89",100,245,"True","2020-08-27 22:35:52","R_uwVFR5w0dBQ6Ip3",NA,NA,NA,NA,23.3426055908203,85.3099060058594,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Hindu","Male",29,"Bachelor's degree","A few times a week","A few times a week","Within the past week","Jharkand","",8708,2020-08-27,"male","hindu"
"160",8747,"2020-08-26 03:03:33","2020-08-26 03:09:01","IP Address","106.210.149.51",100,327,"True","2020-08-26 03:09:01","R_1K8qOa4tgh4rxi7",NA,NA,NA,NA,18.5213012695312,73.852294921875,"anonymous","EN","Yes, I consent to participate","CDR","Other Backward Classes (OBC)","Hindu","Male",24,"Bachelor's degree","A few times a day","A few times a week","Within the past day","Maharashtra","",8747,2020-08-26,"male","hindu"
"161",8747,"2020-08-18 05:33:46","2020-08-18 05:40:19","IP Address","171.76.134.40",100,393,"True","2020-08-18 05:40:19","R_2aLCabdwYwcHVUS",NA,NA,NA,NA,26.8370971679688,80.9205932617188,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",23,"Bachelor's degree","A few times a week","A few times a month","Within the past week","","",8747,2020-08-18,"male","hindu"
"162",8763,"2020-09-04 04:35:17","2020-09-04 04:39:13","IP Address","157.42.113.232",100,235,"True","2020-09-04 04:39:13","R_1gpvOTCGbK98H5q",NA,NA,NA,NA,25.5908050537109,85.1347961425781,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",24,"Bachelor's degree","A few times a month","A few times a month","Within the past day","Jharkand","",8763,2020-09-04,"female","hindu"
"163",8792,"2020-09-09 04:34:25","2020-09-09 04:40:27","IP Address","117.99.160.201",100,362,"True","2020-09-09 04:40:27","R_3r1jFD5vWTo54cl",NA,NA,NA,NA,28.4111938476562,77.3132019042969,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Non-binary",18,"Currently in a diploma or bachelor's program","A few times a week","A few times a month","Within the past week","Haryana","",8792,2020-09-09,"female","hindu"
"164",8801,"2020-09-02 06:03:44","2020-09-02 06:08:17","IP Address","122.161.73.24",100,273,"True","2020-09-02 06:08:17","R_2rIbnZQ5aRNoJDj",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",32,"Bachelor's degree","A few times a week","A few times a week","Within the past day","Uttar Pradesh","",8801,2020-09-02,"male","hindu"
"165",8814,"2020-09-08 06:16:41","2020-09-08 06:21:49","IP Address","14.102.17.134",100,307,"True","2020-09-08 06:21:49","R_32Ws0F4IF4vZJUT",NA,NA,NA,NA,26.4631042480469,80.347900390625,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Female",18,"Graduated high school","A few times a day","A few times a day","Within the past day","Uttar Pradesh","",8814,2020-09-08,"female","hindu"
"166",8850,"2020-08-31 05:47:18","2020-08-31 05:49:39","IP Address","106.193.85.25",100,140,"True","2020-08-31 05:49:39","R_1MQgMUayJd7v1oC",NA,NA,NA,NA,18.5196075439453,73.8553924560547,"anonymous","EN","Yes, I consent to participate","cdr","Other Backward Classes (OBC)","Hindu","Male",27,"Master's degree","A few times a day","A few times a week","Within the past day","Maharashtra","",8850,2020-08-31,"male","hindu"
"167",8860,"2020-09-09 05:32:26","2020-09-09 05:36:01","IP Address","122.172.183.200",100,215,"True","2020-09-09 05:36:02","R_RrkGpSpdQ8dTnz3",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Male",18,"Currently in a diploma or bachelor's program","A few times a week","A few times a month","Within the past week","Odisha","",8860,2020-09-09,"male","hindu"
"168",8914,"2020-09-14 01:29:13","2020-09-14 01:38:30","IP Address","1.186.168.68",100,556,"True","2020-09-14 01:38:30","R_2UWovokJYgBubKQ",NA,NA,NA,NA,19.0368041992188,73.0157928466797,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Female",19,"Currently in a diploma or bachelor's program","A few times a week","A few times a month","Within the past day","Maharashtra","",8914,2020-09-14,"female","muslim"
"169",8920,"2020-09-02 00:18:35","2020-09-02 00:23:13","IP Address","157.35.236.238",100,277,"True","2020-09-02 00:23:13","R_1IlWdm4EMriF9Gg",NA,NA,NA,NA,23.3426055908203,85.3099060058594,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",24,"Master's degree","A few times a day","A few times a day","Within the past day","Jharkand","",8920,2020-09-02,"female","hindu"
"170",8930,"2020-08-25 02:40:34","2020-08-25 02:43:48","IP Address","202.179.74.132",100,194,"True","2020-08-25 02:43:48","R_1g5wOTV07ytMyhV",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","","cdr","General","Muslim","Male",22,"Graduated high school","A few times an hour","A few times a day","Within the past week","Maharashtra","",8930,2020-08-25,"male","muslim"
"171",8944,"2020-09-17 03:02:04","2020-09-17 03:05:47","IP Address","103.51.138.107",100,222,"True","2020-09-17 03:05:47","R_2SoRrqxTMcxaPaq",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",22,"Bachelor's degree","A few times an hour","A few times a day","Within the past hour","Maharashtra","",8944,2020-09-17,"male","muslim"
"172",8970,"2020-09-07 22:27:34","2020-09-07 22:30:57","IP Address","122.180.35.23",100,202,"True","2020-09-07 22:30:57","R_2TZsGYn06nk3lst",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",18,"Currently in a diploma or bachelor's program","Never","A few times a year","Within the past month","Delhi","",8970,2020-09-07,"male","hindu"
"173",8977,"2020-09-03 00:38:26","2020-09-03 00:40:04","IP Address","49.206.14.247",100,98,"True","2020-09-03 00:40:04","R_RgzLgzxW4t9PQ1b",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Female",41,"Master's degree","A few times an hour","A few times an hour","Within the past hour","Chandigarh","",8977,2020-09-03,"female","hindu"
"174",9106,"2020-08-27 03:17:13","2020-08-27 03:21:39","IP Address","182.64.126.79",100,266,"True","2020-08-27 03:21:40","R_3NEYAsaasA68MZC",NA,NA,NA,NA,28.6331024169922,77.220703125,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Female",22,"Bachelor's degree","A few times a week","A few times a week","Within the past week","Delhi","",9106,2020-08-27,"female","hindu"
"175",9206,"2020-09-14 23:55:45","2020-09-14 23:59:46","IP Address","49.32.7.219",100,240,"True","2020-09-14 23:59:46","R_bpwnSBCcq323lwR",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",20,"Currently in a diploma or bachelor's program","A few times a day","A few times a day","Within the past year","Other","Maharashtra ",9206,2020-09-14,"male","muslim"
"176",9208,"2020-08-26 22:42:46","2020-08-26 22:46:55","IP Address","106.206.126.139",100,248,"True","2020-08-26 22:46:55","R_1IiWjFBVLm37kWl",NA,NA,NA,NA,12.9721069335938,77.5932922363281,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",22,"Bachelor's degree","A few times a day","A few times a day","Within the past day","West Bengal","",9208,2020-08-26,"female","hindu"
"177",9261,"2020-09-07 03:40:48","2020-09-07 03:42:27","IP Address","49.207.204.87",100,99,"True","2020-09-07 03:42:28","R_3OqY0g7djyXvJ3l",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",18,"Currently in a diploma or bachelor's program","A few times a week","A few times a week","Within the past day","Karnataka","",9261,2020-09-07,"male","hindu"
"178",9336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female","other"
"179",9402,"2020-08-25 05:47:47","2020-08-25 05:50:16","IP Address","117.237.242.164",100,149,"True","2020-08-25 05:50:16","R_3h9gAZYB4Cmn8Lf",NA,NA,NA,NA,20.0063018798828,77.0060119628906,"anonymous","EN","Yes, I consent to participate","cdr","Other Backward Classes (OBC)","Hindu","Male",26,"Bachelor's degree","A few times a month","A few times a day","Within the past week","West Bengal","",9402,2020-08-25,"male","hindu"
"180",9409,"2020-09-05 05:36:43","2020-09-05 05:39:35","IP Address","106.208.196.244",100,171,"True","2020-09-05 05:39:35","R_1pX0LYjMAZfLnHp",NA,NA,NA,NA,23.3426055908203,85.3099060058594,"anonymous","EN","Yes, I consent to participate","cdr","Other Backward Classes (OBC)","Hindu","Female",20,"Bachelor's degree","A few times a day","A few times a day","Within the past hour","Jharkand","",9409,2020-09-05,"male","hindu"
"181",9432,"2020-09-14 04:07:42","2020-09-14 04:10:17","IP Address","49.33.168.135",100,154,"True","2020-09-14 04:10:17","R_2TAxtN4I9g1zCZ8",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","CDR","General","Muslim","Female",34,"Graduated high school","A few times an hour","A few times an hour","Within the past day","Maharashtra","",9432,2020-09-14,"female","muslim"
"182",9452,"2020-09-08 22:43:32","2020-09-08 22:47:00","IP Address","27.56.251.180",100,208,"True","2020-09-08 22:47:00","R_daqVE7mMpAABcqt",NA,NA,NA,NA,23.2546997070312,77.4028930664062,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",18,"Currently in a diploma or bachelor's program","A few times a month","A few times a year","Within the past day","Madhya Pradesh","",9452,2020-09-08,"female","hindu"
"183",9470,"2020-09-01 02:59:39","2020-09-01 03:02:22","IP Address","106.210.38.231",100,162,"True","2020-09-01 03:02:22","R_2rpurch5fzxtvEE",NA,NA,NA,NA,28.6519012451172,77.2315063476562,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",35,"Master's degree","A few times a day","A few times a week","Within the past hour","West Bengal","",9470,2020-09-01,"male","hindu"
"184",9571,"2020-09-07 03:02:39","2020-09-07 03:08:11","IP Address","182.64.107.197",100,332,"True","2020-09-07 03:08:12","R_4GyJIxjVCosvK3T",NA,NA,NA,NA,28.6519012451172,77.2315063476562,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Non-binary",19,"Currently in a diploma or bachelor's program","A few times a month","Never","Within the past week","Delhi","",9571,2020-09-07,"female","hindu"
"185",9635,"2020-09-02 06:04:09","2020-09-02 06:07:10","IP Address","223.225.106.94",100,181,"True","2020-09-02 06:07:11","R_3PZw0ctXEVAeKu7",NA,NA,NA,NA,28.6519012451172,77.2315063476562,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Male",20,"Currently in a diploma or bachelor's program","A few times a day","A few times a week","Within the past hour","Delhi","",9635,2020-09-02,"male","hindu"
"186",9666,"2020-09-07 00:02:18","2020-09-07 00:05:37","IP Address","157.36.96.84",100,198,"True","2020-09-07 00:05:37","R_2y7V1LMhqUxnBPD",NA,NA,NA,NA,28.8963928222656,76.5909118652344,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",19,"Graduated high school","A few times a day","A few times a day","Within the past hour","Haryana","",9666,2020-09-07,"male","other"
"187",9684,"2020-09-04 01:41:01","2020-09-04 01:43:04","IP Address","103.211.54.1",100,122,"True","2020-09-04 01:43:05","R_110JuPqZDo6Op0y",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","cdr","General","Other","Male",25,"Master's degree","A few times a week","A few times a week","Within the past week","Rajasthan","",9684,2020-09-04,"male","hindu"
"188",9699,"2020-09-06 22:33:29","2020-09-06 22:36:22","IP Address","106.207.7.250",100,172,"True","2020-09-06 22:36:22","R_2DSVfrt9bvnDqBb",NA,NA,NA,NA,25.5908050537109,85.1347961425781,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Non-binary",22,"Currently in a diploma or bachelor's program","A few times a day","A few times a day","Within the past hour","Jharkand","",9699,2020-09-06,"non-binary","hindu"
"189",9709,"2020-09-03 01:36:23","2020-09-03 01:42:17","IP Address","103.95.82.112",100,354,"True","2020-09-03 01:42:17","R_6x6hFrRQrWL1fQR",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","CDR","General","Hindu","Male",19,"Currently in a diploma or bachelor's program","A few times a day","A few times a day","Within the past hour","Delhi","",9709,2020-09-03,"male","hindu"
"190",9717,"2020-09-17 03:32:28","2020-09-17 03:36:47","IP Address","106.209.187.99",100,259,"True","2020-09-17 03:36:47","R_3lrZsFWiHWxFzY8",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",19,"Did not graduate high school","Never","Never","Within the past hour","Maharashtra","",9717,2020-09-17,"male","muslim"
"191",9806,"2020-09-05 06:04:35","2020-09-05 06:08:48","IP Address","47.29.125.42",100,253,"True","2020-09-05 06:08:49","R_3PHot0RIxDpDQ79",NA,NA,NA,NA,25.5908050537109,85.1347961425781,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",27,"Bachelor's degree","A few times a week","A few times a week","Within the past week","Jharkand","",9806,2020-09-05,"female","hindu"
"192",9841,"2020-09-06 22:41:45","2020-09-06 22:47:29","IP Address","49.37.199.33",100,343,"True","2020-09-06 22:47:29","R_2duv1lQSngUU5PA",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Female",18,"Currently in a diploma or bachelor's program","A few times a month","A few times a year","Within the past week","Jammu & Kashmir","",9841,2020-09-06,"female","muslim"
"193",9862,"2020-09-03 00:01:55","2020-09-03 00:04:17","IP Address","116.74.36.69",100,142,"True","2020-09-03 00:04:18","R_UrywQFDQL9EvIvn",NA,NA,NA,NA,28.6327056884766,77.2197875976562,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",20,"Graduated high school","A few times an hour","A few times an hour","Within the past hour","Delhi","",9862,2020-09-03,"male","hindu"
"194",9887,"2020-09-14 22:47:40","2020-09-14 22:51:11","IP Address","49.33.171.254",100,210,"True","2020-09-14 22:51:11","R_1r0lIMu8UEVIvaz",NA,NA,NA,NA,19.0747985839844,72.8856048583984,"anonymous","EN","Yes, I consent to participate","cdr","General","Muslim","Male",24,"Currently in a diploma or bachelor's program","A few times a week","A few times a week","Within the past week","Maharashtra","",9887,2020-09-14,"male","muslim"
"195",9907,"2020-09-13 22:35:22","2020-09-13 22:40:05","IP Address","157.36.30.181",100,282,"True","2020-09-13 22:40:05","R_26nYolazwirOLOs",NA,NA,NA,NA,28.8963928222656,76.5909118652344,"anonymous","EN","Yes, I consent to participate","cdr","Other Backward Classes (OBC)","Muslim","Male",30,"Graduated high school","A few times a day","A few times a day","Within the past day","Haryana","",9907,2020-09-13,"male","muslim"
"196",9915,"2020-09-04 06:02:32","2020-09-04 06:04:51","IP Address","157.34.92.128",100,138,"True","2020-09-04 06:04:51","R_1In08STs7xJa5oe",NA,NA,NA,NA,22.7165069580078,75.8307037353516,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",24,"Master's degree","A few times a month","A few times a month","Within the past month","Chhatisgarh","",9915,2020-09-04,"male","hindu"
"197",9930,"2020-08-26 01:32:45","2020-08-26 01:35:46","IP Address","106.193.139.215",100,181,"True","2020-08-26 01:35:46","R_1jYPMdsS6DKGwH8",NA,NA,NA,NA,18.5213012695312,73.852294921875,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Male",22,"Professional degree","A few times a week","A few times an hour","Within the past month","Maharashtra","",9930,2020-08-26,"male","hindu"
"198",9945,"2020-08-31 22:30:10","2020-08-31 22:33:47","IP Address","27.61.98.233",100,217,"True","2020-08-31 22:33:47","R_2zj1OFp8K9z7bDk",NA,NA,NA,NA,23.3426055908203,85.3099060058594,"anonymous","EN","Yes, I consent to participate","cdr","General","Hindu","Female",24,"Bachelor's degree","A few times a day","A few times a week","Within the past day","Jharkand","",9945,2020-08-31,"female","hindu"
"199",9985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female","muslim"
